domain,method_id,nominal_snr_db,profile_id,L,total,applicable,valid,structural_na,algorithmic_invalid,valid_rate,localization_success_rate,resolution_success_rate,median_d_max_bw,P90_d_max_bw,median_joint_RMSE_deg,P90_joint_RMSE_deg,median_axis_error_deg,P90_axis_error_deg,median_rho_error_deg,P90_rho_error_deg,runtime_total_sec,runtime_median_sec,runtime_P90_sec,score_call_count,SVD_call_count,eig_call_count,failure_reasons
BEAMSPACE,TANGENT_PROFILE_CORE,22,P2,8,20,20,20,0,0,1,1,0.2,0.0525683411825794,0.065646543470885,0.0939756755314694,0.118124852315462,4.50880431486193,12.4127988126236,0.140921869270073,0.199000000000001,1.6607179,0.07956625,0.0946014,3066,6152,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P3,1,20,20,20,0,0,1,1,0.1,0.027898204586222,0.0354673311579144,0.0796040531447569,0.0906504959119553,7.56101477448637,53.2709149699037,0.148999999999998,0.149,1.9071836,0.0957487,0.0972291,3690,7400,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P3,4,20,20,20,0,0,1,1,0.45,0.0182798184222862,0.0281329704205247,0.0482046551293689,0.0787879206069454,4.86713402925603,48.7344421568926,0.0872060544690377,0.148999999999999,1.9543621,0.0967549,0.10264075,3688,7396,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P3,8,20,20,20,0,0,1,1,0.4,0.019576441897497,0.0241797248734465,0.0558359110612747,0.0755393310259378,1.73749666557406,11.2158531040136,0.101397182223852,0.148999999999999,1.9407248,0.09711315,0.1007897,3651,7322,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P4,1,20,20,20,0,0,1,1,0,0.0400423263628107,0.0746263335055891,0.105711018731511,0.177500000910186,19.0648287781215,67.711408785474,0.0990000000000004,0.296556418399826,1.8568485,0.09496105,0.09886795,3508,7036,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P4,4,20,20,20,0,0,1,1,0,0.0311193166516054,0.0517138440007621,0.0750922225773422,0.113916099565933,17.011749006072,73.2056461480213,0.0989999999999993,0.198103772623423,1.9211569,0.0963219,0.0998821,3645,7310,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P4,8,20,20,20,0,0,1,1,0,0.0335476047823499,0.0593835744057627,0.0786256005351975,0.142080430650688,11.5324511963146,69.917080920224,0.0989999999999995,0.25893621418546,1.869211,0.09522005,0.1008441,3518,7056,40,"{""reason"":[],""count"":[]}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.451213410714,5.24931774553571,5.32265384553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.185730010714,5.25406644553571,5.29466284553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.366577510714,5.25818209553571,5.32793429553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.299651110714,5.24907709553571,5.33618884553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.282172610714,5.24968994553571,5.32492544553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.313685010714,5.25912494553571,5.32389219553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.446687510714,5.26661309553571,5.32893144553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,-6,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.252763510714,5.26521739553571,5.31654064553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.002875410714,5.24176429553571,5.31070599553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.937911810714,5.23765634553571,5.29462299553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.830617710714,5.22985284553571,5.28340274553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.671648210714,5.22075089553571,5.27958079553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.931917110714,5.24060089553571,5.31156354553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.891856410714,5.22130619553571,5.32388099553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.931908310714,5.25486294553571,5.46124314553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,0,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.785641410714,5.23750664553571,5.28336669553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.778209310714,5.64952439553571,5.78365744553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.388732610714,5.55133494553571,5.74511279553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.829849110714,5.33492199553571,5.42565214553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.286966910714,5.57799404553571,5.75635279553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.660455710714,5.38799959553571,5.61148954553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.957690110714,5.34395799553571,5.60258219553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.306262410714,5.57335199553571,5.80270429553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,6,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.240423010714,5.25248274553571,5.51420584553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.200664410714,5.42139339553571,5.84178124553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.113967210714,5.45517319553571,5.79682289553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.729417810714,5.34491149553571,5.59918509553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.772617210714,5.47417769553571,5.63876624553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.161298510714,5.35577429553571,5.67937764553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.800859410714,5.45567194553571,5.48922474553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.951993410714,5.35172504553571,5.59657314553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,10,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.814989410714,5.33426999553571,5.60926854553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.506727310714,5.20593899553571,5.31624149553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.544534710714,5.40362349553571,5.78037719553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.329631010714,5.20637359553571,5.27776869553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.227625210714,5.33418969553571,5.51744874553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.900836810714,5.28326844553571,5.40820389553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.856205910714,5.40267594553571,5.63786564553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.003583510714,5.25039544553571,5.49150364553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,14,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.352111710714,5.46896314553571,5.89953214553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.307367210714,5.44601899553571,5.56895074553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.706433310714,5.37755619553571,5.53353304553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.044405710714,5.54830784553571,5.84717919553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.487111310714,5.22212224553571,5.24112119553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.888856110714,5.50911409553571,5.64716404553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.936242010714,5.22366824553571,5.29921979553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P4,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P4,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.534907310714,5.51584324553571,6.04657019553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,18,P4,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.838440910714,5.28057929553571,5.57337634553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P1,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P1,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.045183610714,5.63272554553571,5.68448499553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P1,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.838603810714,5.20795044553571,5.37923839553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P2,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P2,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.389436010714,5.58128889553571,5.79661184553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P2,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.957227810714,5.23369949553571,5.47228609553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P3,1,20,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753079107142857,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P3,4,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.219535310714,5.39010679553571,5.54682614553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
ELEMENT,ELEMENT_MUSIC_K2,22,P3,8,20,20,0,0,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.903132610714,5.43300359553571,5.53186899553571,390420,0,20,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":20}"
