trial_id,aggregation_level,scenario_aggregate,fixed_measurement_hash,noise_profile_id,L,snr_db,profile_id,timing_mode,stage_id,repeat_count,median_runtime_sec,p90_runtime_sec,min_runtime_sec,max_runtime_sec,median_stage_share,p90_stage_share,min_stage_share,max_stage_share,median_exclusive_runtime_sec,median_unattributed_sec,median_reconciliation_error_sec,pair_order_ab_count,pair_order_ba_count,paired_repeat_count,paired_instrumentation_overhead_median_sec,paired_instrumentation_overhead_p90_sec,paired_instrumentation_overhead_min_sec,paired_instrumentation_overhead_max_sec,timing_configuration_hash
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,K2_NESTED_ANCHOR,20,0.02163635,0.02820225,0.0188201,0.0296518,0.00422158623784784,0.00515332147799603,0.00376528867636661,0.00537667388680821,0.02163635,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,K2_PUBLIC,20,2.51058025,2.7586311,2.4643259,2.8043994,0.497370182761907,0.501343257601023,0.492684529924721,0.501749820609624,2.329891,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,K2_REGISTERED_REFINEMENT,20,0.0742486,0.0907394,0.0641922,0.1005433,0.0139803699287253,0.0170349271122394,0.0128427672419945,0.0184559909120798,0.0742486,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,K2_SELECTION,20,0.0004761,0.000552,0.0004191,0.0007168,9.28025902440404e-05,9.93389392421075e-05,8.44299370627298e-05,0.000130465727701718,0.0004761,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,K2_START_BUILD,20,0.0231772,0.02983415,0.0201877,0.0316782,0.00452482798052928,0.0054893438065611,0.00403890086725821,0.0057441150527485,0.0015155,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,PROJECTED_DIRECTION,20,0.00097545,0.00120195,0.0008288,0.0013455,0.00018135147853028,0.00022874357021739,0.000166966193838202,0.000241429326207624,0.00097545,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,T4_PROFILE,20,0.05564255,0.07190225,0.0472423,0.0745432,0.0111506621116605,0.0129651765323707,0.00949640297025143,0.013375633258536,0.05564255,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,TAIL_FULL_DATA,20,0.00144935,0.00168855,0.001298,0.0018469,0.000280455998230701,0.000332512096032373,0.000254348621255524,0.000345252528834834,0.00144935,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P3,TRIAL,TP1_K2_N2_L1_SP6_P3,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P3,TIMING_STAGE,UNATTRIBUTED,20,0.00202190000000035,0.00226539999999975,0.0018053000000009,0.0023389000000007,0.000398771038341933,0.000413862409713755,0.000359047994551218,0.000429102518387379,0.00202190000000035,0.00202190000000035,0,10,10,20,0.00199570000000016,0.0512063500000002,-0.2620572,0.0805760000000006,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,OFF,ROOT_TANGENT_PROFILE_SAFE,20,5.08370195,5.6431997,5.0137719,5.6828758,1,1,1,1,NaN,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,ROOT_TANGENT_PROFILE_SAFE,20,5.0853389,5.6161104,5.014744,5.6709852,1,1,1,1,NaN,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,CENTER_MANIFOLD_DERIVATIVES,20,0.0009912,0.0011342,0.0008256,0.0014528,0.000186702399156356,0.000209692121404216,0.000164409353721288,0.000289705715785292,0.0009912,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,FINAL_SAFE_SELECTOR,20,2.53e-05,3.245e-05,2.26e-05,3.63e-05,5.00666813606651e-06,6.15442806233016e-06,4.26906440091766e-06,6.62047753584231e-06,2.53e-05,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_CONTEXT,20,0.0535782,0.0630644,0.0453996,0.0695711,0.0101185868862498,0.0111790028675997,0.00902258292909884,0.0124213729436923,0.00235795,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_CONTINUOUS,20,0.06884005,0.0785366,0.0633099,0.0836048,0.0131340157064297,0.0142577130572838,0.0124481883403843,0.0150353610129108,0.06884005,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_CORE_LITE,20,0.1029271,0.1165665,0.0925859,0.1236369,0.0194104948191957,0.0210946583521175,0.0182045260040529,0.0222346734400076,0.00174435000000001,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_FIXED_FINAL_CERTIFICATION,20,0.0041317,0.0046829,0.0032816,0.0048627,0.000749829411588245,0.000867654153570316,0.000647967261383035,0.000873683572651898,0.0041317,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_FIXED_FIT,20,0.03177325,0.03765405,0.027165,0.0386697,0.00590727531262442,0.00676701622791815,0.00534126631485028,0.00689252765601389,0.0042408,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_FIXED_REGISTERED_REFINEMENT,20,0.02122355,0.02608345,0.0180296,0.0269691,0.00396542249884397,0.00473566620648457,0.00358314965723223,0.00480700050964461,0.02122355,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_FIXED_REGISTERED_SELECTION,20,0.0009713,0.00127555,0.0008452,0.0013348,0.000184835597454567,0.00022838856204373,0.000156569814192369,0.000264676571693622,0.0009713,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_FIXED_START_BUILD,20,0.0009641,0.001089,0.0008193,0.0014208,0.000180494578377925,0.000215509161497219,0.000157190002831004,0.000282365611716042,0.0009641,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_FULL_DATA,20,0.001517,0.0020179,0.0013715,0.0020733,0.000296634357355156,0.000361040030609637,0.000255712349341878,0.000370171414914485,0.001517,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_INITIALIZATION_TOTAL,20,0.04972605,0.05822995,0.0415115,0.0642395,0.00939507386749913,0.0103291486667864,0.00824987337468363,0.0114694576802195,0.00299375,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_INIT_CONVENTIONAL,20,0.01799755,0.02231445,0.0148343,0.029843,0.00334183024344194,0.00409124813383643,0.00292910188491417,0.00532823302719963,0.01799755,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_INIT_GROUP_PREPARE,20,0.0030068,0.00332095,0.0024656,0.0038471,0.000566551243891825,0.000612640158497182,0.000489841342720536,0.000686869459469212,0.0030068,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_INIT_GROUP_Q1,20,0.0150725,0.0179846,0.0128947,0.0188946,0.00287635622448972,0.00321960786657408,0.00256651803296528,0.00333180202974256,0.0150725,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_INIT_GROUP_Q2,20,0.0090429,0.0117309,0.0078317,0.0122666,0.00173418146122177,0.00210992783837395,0.00156173475654989,0.00218641157664166,0.0090429,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_PUBLIC,20,2.5041481,2.7189901,2.4405271,2.7373963,0.486932031259842,0.491976639628928,0.480317529306901,0.493545394685649,2.3570899,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K1_SELECTION,20,0.0004134,0.0004975,0.0003458,0.0006447,8.11315982056851e-05,9.29653819357964e-05,6.74214500093327e-05,0.000114677742469651,0.0004134,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_CONTEXT,20,0.04995105,0.0623116,0.0449097,0.0631411,0.00989551729066538,0.011207414580627,0.00892522164448476,0.0112733469957348,0.0023847,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_CORE_LITE,20,0.1727072,0.2200042,0.1641606,0.2244983,0.0343554585864457,0.0393885718601316,0.032551292189967,0.0395871779034091,-0.0225855,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_FINAL_CERTIFICATION,20,0.0046339,0.00566165,0.0038001,0.0062653,0.000850648567682971,0.00101373337803239,0.000753519208939866,0.00111445704962789,0.0046339,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_FULL_DATA,20,0.0015365,0.00177885,0.0013113,0.0018771,0.000281632411409753,0.000320104348650409,0.000260410667602951,0.00033100068749959,0.0015365,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_HELPER_K1,20,0.05919635,0.0713123,0.0498402,0.0865487,0.0111594927795471,0.0130970150062961,0.00992513937904523,0.0155647875444725,0.05919635,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_INITIALIZATION_TOTAL,20,0.04595325,0.05830775,0.0413046,0.0592755,0.00913382079361986,0.0104872808607413,0.00820351116272489,0.0105831745067108,0.00314825000000001,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_INIT_CONVENTIONAL,20,0.0167181,0.0218108,0.0147521,0.022501,0.00326768072098974,0.00388505452100859,0.00293096699297263,0.00400242575354367,0.0167181,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_INIT_GROUP_PREPARE,20,0.00272535,0.00310325,0.0024709,0.0036585,0.000516584816237726,0.000557759484069236,0.000491059396107242,0.000657939116722176,0.00272535,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_INIT_GROUP_Q1,20,0.0145501,0.0189067,0.0131665,0.0202604,0.00281607615984938,0.0034005642185041,0.00262196675844397,0.00361733513468067,0.0145501,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_INIT_GROUP_Q2,20,0.00912065,0.01217715,0.0077482,0.0138546,0.00172005659420504,0.0021815962631895,0.00153642070693288,0.00249220697388032,0.00912065,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_NESTED_ANCHOR,20,0.02320545,0.0252291,0.0186745,0.0259332,0.00415822354112166,0.00462258034371358,0.00371146484598161,0.00472406062586953,0.02320545,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_PUBLIC,20,2.54258675,2.8352444,2.5033153,2.8664504,0.500445583626472,0.505206974115309,0.494399414932339,0.506613227576397,2.3294409,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_REGISTERED_REFINEMENT,20,0.11383555,0.14554615,0.1031661,0.1573573,0.0225454384877212,0.0259449483227155,0.0204567348389282,0.0277477888674441,0.11383555,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_SELECTION,20,0.0005152,0.00064035,0.0004246,0.000666,9.24153575289162e-05,0.00011837341105007,8.40564551349214e-05,0.00012445137173873,0.0005152,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N2_L1_SP6_P4,TRIAL,TP1_K2_N2_L1_SP6_P4,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,STAGE5_TOEPLITZ_CORRELATED,1,6,P4,TIMING_STAGE,K2_START_BUILD,20,0.0247456,0.0269257,0.020039,0.0275453,0.00444150933714824,0.00491430037653556,0.00398265249664652,0.00506434975333917,0.00153465,0.00208435000000007,0,10,10,20,-0.00217184999999986,0.0494115499999999,-0.1237067,0.0807115000000005,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
