scenario_index,scenario_id,base_realization_index,profile_id,L,replicate_id,nominal_snr_db,center_az_deg,center_el_deg,rho_true_deg,direction_deg,secondary_power_db,correlation_magnitude,source_seed,beam_noise_seed,element_noise_seed
1049,RTC_S05_B089,89,P1,4,9,14,8,10,0.3,45,0,0,580100089,580200089,580300089
1050,RTC_S05_B090,90,P1,4,10,14,8,10,0.3,45,0,0,580100090,580200090,580300090
1051,RTC_S05_B091,91,P1,4,11,14,8,10,0.3,45,0,0,580100091,580200091,580300091
1052,RTC_S05_B092,92,P1,4,12,14,8,10,0.3,45,0,0,580100092,580200092,580300092
1053,RTC_S05_B093,93,P1,4,13,14,8,10,0.3,45,0,0,580100093,580200093,580300093
1054,RTC_S05_B094,94,P1,4,14,14,8,10,0.3,45,0,0,580100094,580200094,580300094
1055,RTC_S05_B095,95,P1,4,15,14,8,10,0.3,45,0,0,580100095,580200095,580300095
1056,RTC_S05_B096,96,P1,4,16,14,8,10,0.3,45,0,0,580100096,580200096,580300096
1057,RTC_S05_B097,97,P1,4,17,14,8,10,0.3,45,0,0,580100097,580200097,580300097
1058,RTC_S05_B098,98,P1,4,18,14,8,10,0.3,45,0,0,580100098,580200098,580300098
1059,RTC_S05_B099,99,P1,4,19,14,8,10,0.3,45,0,0,580100099,580200099,580300099
1060,RTC_S05_B100,100,P1,4,20,14,8,10,0.3,45,0,0,580100100,580200100,580300100
1061,RTC_S05_B101,101,P2,4,1,14,8.2,10,0.2,0,-6,0,580100101,580200101,580300101
1062,RTC_S05_B102,102,P2,4,2,14,8.2,10,0.2,0,-6,0,580100102,580200102,580300102
1063,RTC_S05_B103,103,P2,4,3,14,8.2,10,0.2,0,-6,0,580100103,580200103,580300103
1064,RTC_S05_B104,104,P2,4,4,14,8.2,10,0.2,0,-6,0,580100104,580200104,580300104
1065,RTC_S05_B105,105,P2,4,5,14,8.2,10,0.2,0,-6,0,580100105,580200105,580300105
1066,RTC_S05_B106,106,P2,4,6,14,8.2,10,0.2,0,-6,0,580100106,580200106,580300106
1067,RTC_S05_B107,107,P2,4,7,14,8.2,10,0.2,0,-6,0,580100107,580200107,580300107
1068,RTC_S05_B108,108,P2,4,8,14,8.2,10,0.2,0,-6,0,580100108,580200108,580300108
1069,RTC_S05_B109,109,P2,4,9,14,8.2,10,0.2,0,-6,0,580100109,580200109,580300109
1070,RTC_S05_B110,110,P2,4,10,14,8.2,10,0.2,0,-6,0,580100110,580200110,580300110
1071,RTC_S05_B111,111,P2,4,11,14,8.2,10,0.2,0,-6,0,580100111,580200111,580300111
1072,RTC_S05_B112,112,P2,4,12,14,8.2,10,0.2,0,-6,0,580100112,580200112,580300112
1073,RTC_S05_B113,113,P2,4,13,14,8.2,10,0.2,0,-6,0,580100113,580200113,580300113
1074,RTC_S05_B114,114,P2,4,14,14,8.2,10,0.2,0,-6,0,580100114,580200114,580300114
1075,RTC_S05_B115,115,P2,4,15,14,8.2,10,0.2,0,-6,0,580100115,580200115,580300115
1076,RTC_S05_B116,116,P2,4,16,14,8.2,10,0.2,0,-6,0,580100116,580200116,580300116
1077,RTC_S05_B117,117,P2,4,17,14,8.2,10,0.2,0,-6,0,580100117,580200117,580300117
1078,RTC_S05_B118,118,P2,4,18,14,8.2,10,0.2,0,-6,0,580100118,580200118,580300118
1079,RTC_S05_B119,119,P2,4,19,14,8.2,10,0.2,0,-6,0,580100119,580200119,580300119
1080,RTC_S05_B120,120,P2,4,20,14,8.2,10,0.2,0,-6,0,580100120,580200120,580300120
1081,RTC_S05_B121,121,P3,4,1,14,7.9,10.1,0.15,90,0,0.9,580100121,580200121,580300121
1082,RTC_S05_B122,122,P3,4,2,14,7.9,10.1,0.15,90,0,0.9,580100122,580200122,580300122
1083,RTC_S05_B123,123,P3,4,3,14,7.9,10.1,0.15,90,0,0.9,580100123,580200123,580300123
1084,RTC_S05_B124,124,P3,4,4,14,7.9,10.1,0.15,90,0,0.9,580100124,580200124,580300124
1085,RTC_S05_B125,125,P3,4,5,14,7.9,10.1,0.15,90,0,0.9,580100125,580200125,580300125
1086,RTC_S05_B126,126,P3,4,6,14,7.9,10.1,0.15,90,0,0.9,580100126,580200126,580300126
1087,RTC_S05_B127,127,P3,4,7,14,7.9,10.1,0.15,90,0,0.9,580100127,580200127,580300127
1088,RTC_S05_B128,128,P3,4,8,14,7.9,10.1,0.15,90,0,0.9,580100128,580200128,580300128
1089,RTC_S05_B129,129,P3,4,9,14,7.9,10.1,0.15,90,0,0.9,580100129,580200129,580300129
1090,RTC_S05_B130,130,P3,4,10,14,7.9,10.1,0.15,90,0,0.9,580100130,580200130,580300130
1091,RTC_S05_B131,131,P3,4,11,14,7.9,10.1,0.15,90,0,0.9,580100131,580200131,580300131
1092,RTC_S05_B132,132,P3,4,12,14,7.9,10.1,0.15,90,0,0.9,580100132,580200132,580300132
1093,RTC_S05_B133,133,P3,4,13,14,7.9,10.1,0.15,90,0,0.9,580100133,580200133,580300133
1094,RTC_S05_B134,134,P3,4,14,14,7.9,10.1,0.15,90,0,0.9,580100134,580200134,580300134
1095,RTC_S05_B135,135,P3,4,15,14,7.9,10.1,0.15,90,0,0.9,580100135,580200135,580300135
1096,RTC_S05_B136,136,P3,4,16,14,7.9,10.1,0.15,90,0,0.9,580100136,580200136,580300136
1097,RTC_S05_B137,137,P3,4,17,14,7.9,10.1,0.15,90,0,0.9,580100137,580200137,580300137
1098,RTC_S05_B138,138,P3,4,18,14,7.9,10.1,0.15,90,0,0.9,580100138,580200138,580300138
1099,RTC_S05_B139,139,P3,4,19,14,7.9,10.1,0.15,90,0,0.9,580100139,580200139,580300139
1100,RTC_S05_B140,140,P3,4,20,14,7.9,10.1,0.15,90,0,0.9,580100140,580200140,580300140
1101,RTC_S05_B141,141,P4,4,1,14,8.1,9.95,0.1,135,-6,0.9,580100141,580200141,580300141
1102,RTC_S05_B142,142,P4,4,2,14,8.1,9.95,0.1,135,-6,0.9,580100142,580200142,580300142
1103,RTC_S05_B143,143,P4,4,3,14,8.1,9.95,0.1,135,-6,0.9,580100143,580200143,580300143
1104,RTC_S05_B144,144,P4,4,4,14,8.1,9.95,0.1,135,-6,0.9,580100144,580200144,580300144
1105,RTC_S05_B145,145,P4,4,5,14,8.1,9.95,0.1,135,-6,0.9,580100145,580200145,580300145
1106,RTC_S05_B146,146,P4,4,6,14,8.1,9.95,0.1,135,-6,0.9,580100146,580200146,580300146
1107,RTC_S05_B147,147,P4,4,7,14,8.1,9.95,0.1,135,-6,0.9,580100147,580200147,580300147
1108,RTC_S05_B148,148,P4,4,8,14,8.1,9.95,0.1,135,-6,0.9,580100148,580200148,580300148
1109,RTC_S05_B149,149,P4,4,9,14,8.1,9.95,0.1,135,-6,0.9,580100149,580200149,580300149
1110,RTC_S05_B150,150,P4,4,10,14,8.1,9.95,0.1,135,-6,0.9,580100150,580200150,580300150
1111,RTC_S05_B151,151,P4,4,11,14,8.1,9.95,0.1,135,-6,0.9,580100151,580200151,580300151
1112,RTC_S05_B152,152,P4,4,12,14,8.1,9.95,0.1,135,-6,0.9,580100152,580200152,580300152
1113,RTC_S05_B153,153,P4,4,13,14,8.1,9.95,0.1,135,-6,0.9,580100153,580200153,580300153
1114,RTC_S05_B154,154,P4,4,14,14,8.1,9.95,0.1,135,-6,0.9,580100154,580200154,580300154
1115,RTC_S05_B155,155,P4,4,15,14,8.1,9.95,0.1,135,-6,0.9,580100155,580200155,580300155
1116,RTC_S05_B156,156,P4,4,16,14,8.1,9.95,0.1,135,-6,0.9,580100156,580200156,580300156
1117,RTC_S05_B157,157,P4,4,17,14,8.1,9.95,0.1,135,-6,0.9,580100157,580200157,580300157
1118,RTC_S05_B158,158,P4,4,18,14,8.1,9.95,0.1,135,-6,0.9,580100158,580200158,580300158
1119,RTC_S05_B159,159,P4,4,19,14,8.1,9.95,0.1,135,-6,0.9,580100159,580200159,580300159
1120,RTC_S05_B160,160,P4,4,20,14,8.1,9.95,0.1,135,-6,0.9,580100160,580200160,580300160
1121,RTC_S05_B161,161,P1,8,1,14,8,10,0.3,45,0,0,580100161,580200161,580300161
1122,RTC_S05_B162,162,P1,8,2,14,8,10,0.3,45,0,0,580100162,580200162,580300162
1123,RTC_S05_B163,163,P1,8,3,14,8,10,0.3,45,0,0,580100163,580200163,580300163
1124,RTC_S05_B164,164,P1,8,4,14,8,10,0.3,45,0,0,580100164,580200164,580300164
1125,RTC_S05_B165,165,P1,8,5,14,8,10,0.3,45,0,0,580100165,580200165,580300165
1126,RTC_S05_B166,166,P1,8,6,14,8,10,0.3,45,0,0,580100166,580200166,580300166
1127,RTC_S05_B167,167,P1,8,7,14,8,10,0.3,45,0,0,580100167,580200167,580300167
1128,RTC_S05_B168,168,P1,8,8,14,8,10,0.3,45,0,0,580100168,580200168,580300168
1129,RTC_S05_B169,169,P1,8,9,14,8,10,0.3,45,0,0,580100169,580200169,580300169
1130,RTC_S05_B170,170,P1,8,10,14,8,10,0.3,45,0,0,580100170,580200170,580300170
1131,RTC_S05_B171,171,P1,8,11,14,8,10,0.3,45,0,0,580100171,580200171,580300171
1132,RTC_S05_B172,172,P1,8,12,14,8,10,0.3,45,0,0,580100172,580200172,580300172
1133,RTC_S05_B173,173,P1,8,13,14,8,10,0.3,45,0,0,580100173,580200173,580300173
1134,RTC_S05_B174,174,P1,8,14,14,8,10,0.3,45,0,0,580100174,580200174,580300174
1135,RTC_S05_B175,175,P1,8,15,14,8,10,0.3,45,0,0,580100175,580200175,580300175
1136,RTC_S05_B176,176,P1,8,16,14,8,10,0.3,45,0,0,580100176,580200176,580300176
1137,RTC_S05_B177,177,P1,8,17,14,8,10,0.3,45,0,0,580100177,580200177,580300177
1138,RTC_S05_B178,178,P1,8,18,14,8,10,0.3,45,0,0,580100178,580200178,580300178
1139,RTC_S05_B179,179,P1,8,19,14,8,10,0.3,45,0,0,580100179,580200179,580300179
1140,RTC_S05_B180,180,P1,8,20,14,8,10,0.3,45,0,0,580100180,580200180,580300180
1141,RTC_S05_B181,181,P2,8,1,14,8.2,10,0.2,0,-6,0,580100181,580200181,580300181
1142,RTC_S05_B182,182,P2,8,2,14,8.2,10,0.2,0,-6,0,580100182,580200182,580300182
1143,RTC_S05_B183,183,P2,8,3,14,8.2,10,0.2,0,-6,0,580100183,580200183,580300183
1144,RTC_S05_B184,184,P2,8,4,14,8.2,10,0.2,0,-6,0,580100184,580200184,580300184
1145,RTC_S05_B185,185,P2,8,5,14,8.2,10,0.2,0,-6,0,580100185,580200185,580300185
1146,RTC_S05_B186,186,P2,8,6,14,8.2,10,0.2,0,-6,0,580100186,580200186,580300186
1147,RTC_S05_B187,187,P2,8,7,14,8.2,10,0.2,0,-6,0,580100187,580200187,580300187
1148,RTC_S05_B188,188,P2,8,8,14,8.2,10,0.2,0,-6,0,580100188,580200188,580300188
1149,RTC_S05_B189,189,P2,8,9,14,8.2,10,0.2,0,-6,0,580100189,580200189,580300189
1150,RTC_S05_B190,190,P2,8,10,14,8.2,10,0.2,0,-6,0,580100190,580200190,580300190
1151,RTC_S05_B191,191,P2,8,11,14,8.2,10,0.2,0,-6,0,580100191,580200191,580300191
1152,RTC_S05_B192,192,P2,8,12,14,8.2,10,0.2,0,-6,0,580100192,580200192,580300192
1153,RTC_S05_B193,193,P2,8,13,14,8.2,10,0.2,0,-6,0,580100193,580200193,580300193
1154,RTC_S05_B194,194,P2,8,14,14,8.2,10,0.2,0,-6,0,580100194,580200194,580300194
1155,RTC_S05_B195,195,P2,8,15,14,8.2,10,0.2,0,-6,0,580100195,580200195,580300195
1156,RTC_S05_B196,196,P2,8,16,14,8.2,10,0.2,0,-6,0,580100196,580200196,580300196
1157,RTC_S05_B197,197,P2,8,17,14,8.2,10,0.2,0,-6,0,580100197,580200197,580300197
1158,RTC_S05_B198,198,P2,8,18,14,8.2,10,0.2,0,-6,0,580100198,580200198,580300198
1159,RTC_S05_B199,199,P2,8,19,14,8.2,10,0.2,0,-6,0,580100199,580200199,580300199
1160,RTC_S05_B200,200,P2,8,20,14,8.2,10,0.2,0,-6,0,580100200,580200200,580300200
1161,RTC_S05_B201,201,P3,8,1,14,7.9,10.1,0.15,90,0,0.9,580100201,580200201,580300201
1162,RTC_S05_B202,202,P3,8,2,14,7.9,10.1,0.15,90,0,0.9,580100202,580200202,580300202
1163,RTC_S05_B203,203,P3,8,3,14,7.9,10.1,0.15,90,0,0.9,580100203,580200203,580300203
1164,RTC_S05_B204,204,P3,8,4,14,7.9,10.1,0.15,90,0,0.9,580100204,580200204,580300204
1165,RTC_S05_B205,205,P3,8,5,14,7.9,10.1,0.15,90,0,0.9,580100205,580200205,580300205
1166,RTC_S05_B206,206,P3,8,6,14,7.9,10.1,0.15,90,0,0.9,580100206,580200206,580300206
1167,RTC_S05_B207,207,P3,8,7,14,7.9,10.1,0.15,90,0,0.9,580100207,580200207,580300207
1168,RTC_S05_B208,208,P3,8,8,14,7.9,10.1,0.15,90,0,0.9,580100208,580200208,580300208
1169,RTC_S05_B209,209,P3,8,9,14,7.9,10.1,0.15,90,0,0.9,580100209,580200209,580300209
1170,RTC_S05_B210,210,P3,8,10,14,7.9,10.1,0.15,90,0,0.9,580100210,580200210,580300210
1171,RTC_S05_B211,211,P3,8,11,14,7.9,10.1,0.15,90,0,0.9,580100211,580200211,580300211
1172,RTC_S05_B212,212,P3,8,12,14,7.9,10.1,0.15,90,0,0.9,580100212,580200212,580300212
1173,RTC_S05_B213,213,P3,8,13,14,7.9,10.1,0.15,90,0,0.9,580100213,580200213,580300213
1174,RTC_S05_B214,214,P3,8,14,14,7.9,10.1,0.15,90,0,0.9,580100214,580200214,580300214
1175,RTC_S05_B215,215,P3,8,15,14,7.9,10.1,0.15,90,0,0.9,580100215,580200215,580300215
1176,RTC_S05_B216,216,P3,8,16,14,7.9,10.1,0.15,90,0,0.9,580100216,580200216,580300216
1177,RTC_S05_B217,217,P3,8,17,14,7.9,10.1,0.15,90,0,0.9,580100217,580200217,580300217
1178,RTC_S05_B218,218,P3,8,18,14,7.9,10.1,0.15,90,0,0.9,580100218,580200218,580300218
1179,RTC_S05_B219,219,P3,8,19,14,7.9,10.1,0.15,90,0,0.9,580100219,580200219,580300219
1180,RTC_S05_B220,220,P3,8,20,14,7.9,10.1,0.15,90,0,0.9,580100220,580200220,580300220
1181,RTC_S05_B221,221,P4,8,1,14,8.1,9.95,0.1,135,-6,0.9,580100221,580200221,580300221
1182,RTC_S05_B222,222,P4,8,2,14,8.1,9.95,0.1,135,-6,0.9,580100222,580200222,580300222
1183,RTC_S05_B223,223,P4,8,3,14,8.1,9.95,0.1,135,-6,0.9,580100223,580200223,580300223
1184,RTC_S05_B224,224,P4,8,4,14,8.1,9.95,0.1,135,-6,0.9,580100224,580200224,580300224
1185,RTC_S05_B225,225,P4,8,5,14,8.1,9.95,0.1,135,-6,0.9,580100225,580200225,580300225
1186,RTC_S05_B226,226,P4,8,6,14,8.1,9.95,0.1,135,-6,0.9,580100226,580200226,580300226
1187,RTC_S05_B227,227,P4,8,7,14,8.1,9.95,0.1,135,-6,0.9,580100227,580200227,580300227
1188,RTC_S05_B228,228,P4,8,8,14,8.1,9.95,0.1,135,-6,0.9,580100228,580200228,580300228
1189,RTC_S05_B229,229,P4,8,9,14,8.1,9.95,0.1,135,-6,0.9,580100229,580200229,580300229
1190,RTC_S05_B230,230,P4,8,10,14,8.1,9.95,0.1,135,-6,0.9,580100230,580200230,580300230
1191,RTC_S05_B231,231,P4,8,11,14,8.1,9.95,0.1,135,-6,0.9,580100231,580200231,580300231
1192,RTC_S05_B232,232,P4,8,12,14,8.1,9.95,0.1,135,-6,0.9,580100232,580200232,580300232
1193,RTC_S05_B233,233,P4,8,13,14,8.1,9.95,0.1,135,-6,0.9,580100233,580200233,580300233
1194,RTC_S05_B234,234,P4,8,14,14,8.1,9.95,0.1,135,-6,0.9,580100234,580200234,580300234
1195,RTC_S05_B235,235,P4,8,15,14,8.1,9.95,0.1,135,-6,0.9,580100235,580200235,580300235
1196,RTC_S05_B236,236,P4,8,16,14,8.1,9.95,0.1,135,-6,0.9,580100236,580200236,580300236
1197,RTC_S05_B237,237,P4,8,17,14,8.1,9.95,0.1,135,-6,0.9,580100237,580200237,580300237
1198,RTC_S05_B238,238,P4,8,18,14,8.1,9.95,0.1,135,-6,0.9,580100238,580200238,580300238
1199,RTC_S05_B239,239,P4,8,19,14,8.1,9.95,0.1,135,-6,0.9,580100239,580200239,580300239
1200,RTC_S05_B240,240,P4,8,20,14,8.1,9.95,0.1,135,-6,0.9,580100240,580200240,580300240
1201,RTC_S06_B001,1,P1,1,1,18,8,10,0.3,45,0,1,580100001,580200001,580300001
1202,RTC_S06_B002,2,P1,1,2,18,8,10,0.3,45,0,1,580100002,580200002,580300002
1203,RTC_S06_B003,3,P1,1,3,18,8,10,0.3,45,0,1,580100003,580200003,580300003
1204,RTC_S06_B004,4,P1,1,4,18,8,10,0.3,45,0,1,580100004,580200004,580300004
1205,RTC_S06_B005,5,P1,1,5,18,8,10,0.3,45,0,1,580100005,580200005,580300005
1206,RTC_S06_B006,6,P1,1,6,18,8,10,0.3,45,0,1,580100006,580200006,580300006
1207,RTC_S06_B007,7,P1,1,7,18,8,10,0.3,45,0,1,580100007,580200007,580300007
1208,RTC_S06_B008,8,P1,1,8,18,8,10,0.3,45,0,1,580100008,580200008,580300008
1209,RTC_S06_B009,9,P1,1,9,18,8,10,0.3,45,0,1,580100009,580200009,580300009
1210,RTC_S06_B010,10,P1,1,10,18,8,10,0.3,45,0,1,580100010,580200010,580300010
1211,RTC_S06_B011,11,P1,1,11,18,8,10,0.3,45,0,1,580100011,580200011,580300011
1212,RTC_S06_B012,12,P1,1,12,18,8,10,0.3,45,0,1,580100012,580200012,580300012
1213,RTC_S06_B013,13,P1,1,13,18,8,10,0.3,45,0,1,580100013,580200013,580300013
1214,RTC_S06_B014,14,P1,1,14,18,8,10,0.3,45,0,1,580100014,580200014,580300014
1215,RTC_S06_B015,15,P1,1,15,18,8,10,0.3,45,0,1,580100015,580200015,580300015
1216,RTC_S06_B016,16,P1,1,16,18,8,10,0.3,45,0,1,580100016,580200016,580300016
1217,RTC_S06_B017,17,P1,1,17,18,8,10,0.3,45,0,1,580100017,580200017,580300017
1218,RTC_S06_B018,18,P1,1,18,18,8,10,0.3,45,0,1,580100018,580200018,580300018
1219,RTC_S06_B019,19,P1,1,19,18,8,10,0.3,45,0,1,580100019,580200019,580300019
1220,RTC_S06_B020,20,P1,1,20,18,8,10,0.3,45,0,1,580100020,580200020,580300020
1221,RTC_S06_B021,21,P2,1,1,18,8.2,10,0.2,0,-6,1,580100021,580200021,580300021
1222,RTC_S06_B022,22,P2,1,2,18,8.2,10,0.2,0,-6,1,580100022,580200022,580300022
1223,RTC_S06_B023,23,P2,1,3,18,8.2,10,0.2,0,-6,1,580100023,580200023,580300023
1224,RTC_S06_B024,24,P2,1,4,18,8.2,10,0.2,0,-6,1,580100024,580200024,580300024
1225,RTC_S06_B025,25,P2,1,5,18,8.2,10,0.2,0,-6,1,580100025,580200025,580300025
1226,RTC_S06_B026,26,P2,1,6,18,8.2,10,0.2,0,-6,1,580100026,580200026,580300026
1227,RTC_S06_B027,27,P2,1,7,18,8.2,10,0.2,0,-6,1,580100027,580200027,580300027
1228,RTC_S06_B028,28,P2,1,8,18,8.2,10,0.2,0,-6,1,580100028,580200028,580300028
1229,RTC_S06_B029,29,P2,1,9,18,8.2,10,0.2,0,-6,1,580100029,580200029,580300029
1230,RTC_S06_B030,30,P2,1,10,18,8.2,10,0.2,0,-6,1,580100030,580200030,580300030
1231,RTC_S06_B031,31,P2,1,11,18,8.2,10,0.2,0,-6,1,580100031,580200031,580300031
1232,RTC_S06_B032,32,P2,1,12,18,8.2,10,0.2,0,-6,1,580100032,580200032,580300032
1233,RTC_S06_B033,33,P2,1,13,18,8.2,10,0.2,0,-6,1,580100033,580200033,580300033
1234,RTC_S06_B034,34,P2,1,14,18,8.2,10,0.2,0,-6,1,580100034,580200034,580300034
1235,RTC_S06_B035,35,P2,1,15,18,8.2,10,0.2,0,-6,1,580100035,580200035,580300035
1236,RTC_S06_B036,36,P2,1,16,18,8.2,10,0.2,0,-6,1,580100036,580200036,580300036
1237,RTC_S06_B037,37,P2,1,17,18,8.2,10,0.2,0,-6,1,580100037,580200037,580300037
1238,RTC_S06_B038,38,P2,1,18,18,8.2,10,0.2,0,-6,1,580100038,580200038,580300038
1239,RTC_S06_B039,39,P2,1,19,18,8.2,10,0.2,0,-6,1,580100039,580200039,580300039
1240,RTC_S06_B040,40,P2,1,20,18,8.2,10,0.2,0,-6,1,580100040,580200040,580300040
1241,RTC_S06_B041,41,P3,1,1,18,7.9,10.1,0.15,90,0,1,580100041,580200041,580300041
1242,RTC_S06_B042,42,P3,1,2,18,7.9,10.1,0.15,90,0,1,580100042,580200042,580300042
1243,RTC_S06_B043,43,P3,1,3,18,7.9,10.1,0.15,90,0,1,580100043,580200043,580300043
1244,RTC_S06_B044,44,P3,1,4,18,7.9,10.1,0.15,90,0,1,580100044,580200044,580300044
1245,RTC_S06_B045,45,P3,1,5,18,7.9,10.1,0.15,90,0,1,580100045,580200045,580300045
1246,RTC_S06_B046,46,P3,1,6,18,7.9,10.1,0.15,90,0,1,580100046,580200046,580300046
1247,RTC_S06_B047,47,P3,1,7,18,7.9,10.1,0.15,90,0,1,580100047,580200047,580300047
1248,RTC_S06_B048,48,P3,1,8,18,7.9,10.1,0.15,90,0,1,580100048,580200048,580300048
1249,RTC_S06_B049,49,P3,1,9,18,7.9,10.1,0.15,90,0,1,580100049,580200049,580300049
1250,RTC_S06_B050,50,P3,1,10,18,7.9,10.1,0.15,90,0,1,580100050,580200050,580300050
1251,RTC_S06_B051,51,P3,1,11,18,7.9,10.1,0.15,90,0,1,580100051,580200051,580300051
1252,RTC_S06_B052,52,P3,1,12,18,7.9,10.1,0.15,90,0,1,580100052,580200052,580300052
1253,RTC_S06_B053,53,P3,1,13,18,7.9,10.1,0.15,90,0,1,580100053,580200053,580300053
1254,RTC_S06_B054,54,P3,1,14,18,7.9,10.1,0.15,90,0,1,580100054,580200054,580300054
1255,RTC_S06_B055,55,P3,1,15,18,7.9,10.1,0.15,90,0,1,580100055,580200055,580300055
1256,RTC_S06_B056,56,P3,1,16,18,7.9,10.1,0.15,90,0,1,580100056,580200056,580300056
1257,RTC_S06_B057,57,P3,1,17,18,7.9,10.1,0.15,90,0,1,580100057,580200057,580300057
1258,RTC_S06_B058,58,P3,1,18,18,7.9,10.1,0.15,90,0,1,580100058,580200058,580300058
1259,RTC_S06_B059,59,P3,1,19,18,7.9,10.1,0.15,90,0,1,580100059,580200059,580300059
1260,RTC_S06_B060,60,P3,1,20,18,7.9,10.1,0.15,90,0,1,580100060,580200060,580300060
1261,RTC_S06_B061,61,P4,1,1,18,8.1,9.95,0.1,135,-6,1,580100061,580200061,580300061
1262,RTC_S06_B062,62,P4,1,2,18,8.1,9.95,0.1,135,-6,1,580100062,580200062,580300062
1263,RTC_S06_B063,63,P4,1,3,18,8.1,9.95,0.1,135,-6,1,580100063,580200063,580300063
1264,RTC_S06_B064,64,P4,1,4,18,8.1,9.95,0.1,135,-6,1,580100064,580200064,580300064
1265,RTC_S06_B065,65,P4,1,5,18,8.1,9.95,0.1,135,-6,1,580100065,580200065,580300065
1266,RTC_S06_B066,66,P4,1,6,18,8.1,9.95,0.1,135,-6,1,580100066,580200066,580300066
1267,RTC_S06_B067,67,P4,1,7,18,8.1,9.95,0.1,135,-6,1,580100067,580200067,580300067
1268,RTC_S06_B068,68,P4,1,8,18,8.1,9.95,0.1,135,-6,1,580100068,580200068,580300068
1269,RTC_S06_B069,69,P4,1,9,18,8.1,9.95,0.1,135,-6,1,580100069,580200069,580300069
1270,RTC_S06_B070,70,P4,1,10,18,8.1,9.95,0.1,135,-6,1,580100070,580200070,580300070
1271,RTC_S06_B071,71,P4,1,11,18,8.1,9.95,0.1,135,-6,1,580100071,580200071,580300071
1272,RTC_S06_B072,72,P4,1,12,18,8.1,9.95,0.1,135,-6,1,580100072,580200072,580300072
1273,RTC_S06_B073,73,P4,1,13,18,8.1,9.95,0.1,135,-6,1,580100073,580200073,580300073
1274,RTC_S06_B074,74,P4,1,14,18,8.1,9.95,0.1,135,-6,1,580100074,580200074,580300074
1275,RTC_S06_B075,75,P4,1,15,18,8.1,9.95,0.1,135,-6,1,580100075,580200075,580300075
1276,RTC_S06_B076,76,P4,1,16,18,8.1,9.95,0.1,135,-6,1,580100076,580200076,580300076
1277,RTC_S06_B077,77,P4,1,17,18,8.1,9.95,0.1,135,-6,1,580100077,580200077,580300077
1278,RTC_S06_B078,78,P4,1,18,18,8.1,9.95,0.1,135,-6,1,580100078,580200078,580300078
1279,RTC_S06_B079,79,P4,1,19,18,8.1,9.95,0.1,135,-6,1,580100079,580200079,580300079
1280,RTC_S06_B080,80,P4,1,20,18,8.1,9.95,0.1,135,-6,1,580100080,580200080,580300080
1281,RTC_S06_B081,81,P1,4,1,18,8,10,0.3,45,0,0,580100081,580200081,580300081
1282,RTC_S06_B082,82,P1,4,2,18,8,10,0.3,45,0,0,580100082,580200082,580300082
1283,RTC_S06_B083,83,P1,4,3,18,8,10,0.3,45,0,0,580100083,580200083,580300083
1284,RTC_S06_B084,84,P1,4,4,18,8,10,0.3,45,0,0,580100084,580200084,580300084
1285,RTC_S06_B085,85,P1,4,5,18,8,10,0.3,45,0,0,580100085,580200085,580300085
1286,RTC_S06_B086,86,P1,4,6,18,8,10,0.3,45,0,0,580100086,580200086,580300086
1287,RTC_S06_B087,87,P1,4,7,18,8,10,0.3,45,0,0,580100087,580200087,580300087
1288,RTC_S06_B088,88,P1,4,8,18,8,10,0.3,45,0,0,580100088,580200088,580300088
1289,RTC_S06_B089,89,P1,4,9,18,8,10,0.3,45,0,0,580100089,580200089,580300089
1290,RTC_S06_B090,90,P1,4,10,18,8,10,0.3,45,0,0,580100090,580200090,580300090
1291,RTC_S06_B091,91,P1,4,11,18,8,10,0.3,45,0,0,580100091,580200091,580300091
1292,RTC_S06_B092,92,P1,4,12,18,8,10,0.3,45,0,0,580100092,580200092,580300092
1293,RTC_S06_B093,93,P1,4,13,18,8,10,0.3,45,0,0,580100093,580200093,580300093
1294,RTC_S06_B094,94,P1,4,14,18,8,10,0.3,45,0,0,580100094,580200094,580300094
1295,RTC_S06_B095,95,P1,4,15,18,8,10,0.3,45,0,0,580100095,580200095,580300095
1296,RTC_S06_B096,96,P1,4,16,18,8,10,0.3,45,0,0,580100096,580200096,580300096
1297,RTC_S06_B097,97,P1,4,17,18,8,10,0.3,45,0,0,580100097,580200097,580300097
1298,RTC_S06_B098,98,P1,4,18,18,8,10,0.3,45,0,0,580100098,580200098,580300098
1299,RTC_S06_B099,99,P1,4,19,18,8,10,0.3,45,0,0,580100099,580200099,580300099
1300,RTC_S06_B100,100,P1,4,20,18,8,10,0.3,45,0,0,580100100,580200100,580300100
1301,RTC_S06_B101,101,P2,4,1,18,8.2,10,0.2,0,-6,0,580100101,580200101,580300101
1302,RTC_S06_B102,102,P2,4,2,18,8.2,10,0.2,0,-6,0,580100102,580200102,580300102
1303,RTC_S06_B103,103,P2,4,3,18,8.2,10,0.2,0,-6,0,580100103,580200103,580300103
1304,RTC_S06_B104,104,P2,4,4,18,8.2,10,0.2,0,-6,0,580100104,580200104,580300104
1305,RTC_S06_B105,105,P2,4,5,18,8.2,10,0.2,0,-6,0,580100105,580200105,580300105
1306,RTC_S06_B106,106,P2,4,6,18,8.2,10,0.2,0,-6,0,580100106,580200106,580300106
1307,RTC_S06_B107,107,P2,4,7,18,8.2,10,0.2,0,-6,0,580100107,580200107,580300107
