scenario_id,profile_id,L,replicate_id,nominal_snr_db,K1_center_az_deg,K1_center_el_deg,K1_fit_valid,K1_status,K1_coarse_count,metric_rank,metric_condition,direction_az,direction_el,rho_hat_deg,rho_max_deg,profile_node_count,fit_valid,fit_status,axis_error_deg,rho_error_deg
RTC2L8_S07_B029,SC_B,8,9,22,7.81830132462617,9.88478125693264,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94130613017357,0.876477709919491,0.48144244101895,0.295176329871988,0.352196855570964,39,1,RAW_TANGENT_CORE_VALID,1.22034744490265,0.154823670128012
RTC2L8_S07_B030,SC_B,8,10,22,7.96851721896568,9.95693480483162,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94114326535455,0.863893242719167,0.503674959854232,0.286290740432978,0.623159050340878,39,1,RAW_TANGENT_CORE_VALID,0.243432687672974,0.163709259567022
RTC2L8_S07_B031,SC_B,8,11,22,7.81722272882659,9.90873979061994,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94127391301823,0.871174367311577,0.490973748523557,0.191520518297447,0.442955620119978,40,1,RAW_TANGENT_CORE_VALID,0.595396648248148,0.258479481702554
RTC2L8_S07_B032,SC_B,8,12,22,7.94470945396529,9.97503533160726,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112313473278,0.891215058983846,0.453580994575853,0.495659252669474,0.771793058793988,39,1,RAW_TANGENT_CORE_VALID,3.02632996634909,0.0456592526694718
RTC2L8_S07_B033,SC_B,8,13,22,7.93310250383027,9.95223788647962,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94116638451953,0.851443057550795,0.524447060959019,0.311986466656454,0.580565314642943,40,1,RAW_TANGENT_CORE_VALID,1.63102712477449,0.138013533343548
RTC2L8_S07_B034,SC_B,8,14,22,7.83990778563189,9.90832069981346,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94126717473627,0.88151601220169,0.47215412762363,0.427688719148102,0.458836187067297,39,1,RAW_TANGENT_CORE_VALID,1.82578328664758,0.0223112808518994
RTC2L8_S07_B035,SC_B,8,15,22,7.81228445441135,9.88289319859119,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131050247201,0.878798983526366,0.477192148461211,0.001,0.347420630697706,43,1,RAW_TANGENT_CORE_VALID,1.4978231843758,0.449
RTC2L8_S07_B036,SC_B,8,16,22,7.84021379070062,9.92022627071053,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94125019595334,0.879010323918722,0.476802737454709,0.263898018897058,0.50430193145418,39,1,RAW_TANGENT_CORE_VALID,1.52320888094909,0.186101981102944
RTC2L8_S07_B037,SC_B,8,17,22,7.91114971374082,9.95267566210709,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9411747005622,0.851995292793715,0.523549444711149,0.396420815588681,0.583233020870939,39,1,RAW_TANGENT_CORE_VALID,1.57064382078824,0.0535791844113203
RTC2L8_S07_B038,SC_B,8,18,22,7.9234203790931,9.98140051097403,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112082076795,0.841656869480122,0.540012698051557,0.379996980101574,0.671837946139237,40,1,RAW_TANGENT_CORE_VALID,2.6845032617549,0.0700030198984271
RTC2L8_S07_B039,SC_B,8,19,22,7.96528576047569,9.98574498959973,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109490682973,0.839827559060856,0.542853268427008,0.368706718945258,0.684328530020466,40,1,RAW_TANGENT_CORE_VALID,2.87808523770296,0.0812932810547444
RTC2L8_S07_B040,SC_B,8,20,22,7.81577662737368,9.88145617806173,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131132695562,0.864274341138241,0.503020738389642,0.175583367730689,0.323868070817511,39,1,RAW_TANGENT_CORE_VALID,0.200052488499272,0.274416632269312
