global_trial_index,trial_id,element_trial_hash,measurement_hash,checkpoint_valid,scientific_hash,white_target_error_db,runtime_sec
922,MC1_K2_N2_L1_SP14_P2_R02,9f7f59cc7d538d23e2a8ae2351a2806d35b2cba5504e1d0c740b54419119168e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,2d54e97b1aabba9ecbf9c9c1d894b68be3ebef5261cc371c4348af92a75f94e1,9.30810983845731e-13,1.8138254
923,MC1_K2_N2_L1_SP18_P2_R02,b81b7fa1397109788be8f370f8dbcedd73e1a80752fdd1b25e388a13e9d37ff2,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,8359968ab0809555f2b68af5f09c02e64fa001b7de38e556760acd9d70e9e1be,8.5265128291212e-13,1.8080372
924,MC1_K2_N2_L1_SP22_P2_R02,d1b280be32b94466e4f42bf27f9f197e88446a7de7b9a8c21125f9d9d365005b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,ac9a923534a3a2a22a7cf606e3e2f59e20c5e918fcbdb6910882aa722e48f3ef,2.73558953267639e-13,1.8126653
925,MC1_K2_N2_L1_SM6_P2_R03,271a06d0942d57a3fcc596a3ac8f10fc9a73c9d29d209500950c5ca0eaa50ff9,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,2d23b62264fb1c4c2e68ab3a2cd28ce9973e0f57e09167e70bdbde45b1a4da7d,1.37134748001699e-12,1.8455215
926,MC1_K2_N2_L1_SP0_P2_R03,d15ed84c35bef93d98c08c7a59d1b73c00d22ff6f398737e788b0811be0c07b0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,159ac79807aae0acc985e532456cca7e60c6b231a19a63a09ab7ab925e8f5217,2.80137129033739e-13,1.8141005
927,MC1_K2_N2_L1_SP6_P2_R03,ec043854a19b928f55bf3e76f6b80045bf230a06d63e35d8c19c733a75be2a5c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,a7e337e65fb1eaf8cd6bbfb042c3906f340a75a3c8c3c92312c4666fede5b154,7.69162511460308e-13,1.8084735
928,MC1_K2_N2_L1_SP10_P2_R03,1a1321d3f88ba94fe42cec7bdb29af324158320d72366fa696b888ddd9d53524,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,0106c4f235f1b1ac9042e30403de4200835dc7b30b0342f972e8ebd43458be22,1.36601840949879e-12,1.8080132
929,MC1_K2_N2_L1_SP14_P2_R03,6ce3f841bf8325df7bdbe9cb01e535cf78a414508c4b80028e4f08e0c246934e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,3c2e50675513e7a07b67996113795ca23c4cfde95ac0618b665080c2f4d185d4,1.94688709598267e-12,1.8080425
930,MC1_K2_N2_L1_SP18_P2_R03,715c0238fb6cbc2fc25c00023a3e0856070a09cc2435cd560c6e7af99f56d7d1,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,e8bffb330f14f717c1ccfd39b8a105ff2c10928d30e22bd3d82eb5c9074c0dd6,1.66977542903624e-12,1.8141748
931,MC1_K2_N2_L1_SP22_P2_R03,4974f8b15c97ace9715d1c08400df0d98a57384d80af13cf91c70f9599b64ea1,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,5d99fc9d721135e6b8c7bfb6050e74018ed147c55269d684b5382129b4772d7b,8.66862137627322e-13,1.8119369
932,MC1_K2_N2_L1_SM6_P2_R04,1ac018e0322759494c9b464a8f72516eddd643621cba6e974f7d97da5906c0a2,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,63b7d255efc2d09963800faf4f76d071c9f820db2b34c0de493f80a375dfe453,3.32178728967847e-13,1.8060906
933,MC1_K2_N2_L1_SP0_P2_R04,07b45d8f79e11b765010487950c7b9d38d487ff047d62209efc1c0e524d72ba1,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,825a5003f214ec11abe19d470b178678fd52721fe44f760628d293b879ba010e,3.65480109823711e-13,1.8127561
934,MC1_K2_N2_L1_SP6_P2_R04,2ff640852f52ab6a1afd9a5b22d81f5ccc842a2dbaf91c1521aca42742fb60e9,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,2451994fada31fc12dccfdd9a317d70a23a786ea2404c3571417f1c76f96a5af,1.76747505520325e-13,1.8115873
935,MC1_K2_N2_L1_SP10_P2_R04,6e2cf82db8728bc5acf2990a17a63b204587922c9efc5b451ad17f9621369c7e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,df4d5aaef9b9070245c4c42c5654a12878ed77603dacbb1b7c77a9062b0315aa,1.22568621918617e-13,1.8061247
936,MC1_K2_N2_L1_SP14_P2_R04,90176b69e6340f32280751feaa744db08b4bd616e969fb939381fdba6973a64c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,6fb6febf9bb3739089b4de6d8114e4082a2b924fcc65d527fbb5f1e58a96714e,7.8159700933611e-14,1.8296499
937,MC1_K2_N2_L1_SP18_P2_R04,b73b6cc763e3236110a173a2c80be2e3a4e261df6a9f3ab23acb8ddbecaeaf79,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,65964d73b1c18372214725f62e6d632dbdd0f42f23636905f711dd8c324fdb08,3.76587649952853e-13,1.8064798
938,MC1_K2_N2_L1_SP22_P2_R04,0d858c2fd3011f75d5b9121449544ab7ca7cc89c72a236bc3811be94f6f7e898,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,95950e2ddd8bc916068115d55e1535c76346edeeeef8e9eb466ce2c69878fd23,3.23296944770846e-13,1.80963
939,MC1_K2_N2_L1_SM6_P2_R05,0237804a4c7bba9ffec009576b9ae5079156da9fa7da620c2f3d2563a8008ba9,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,868bba5ad5ee245056af7d9e2fdb4e87c9f0c7207136cf70fc5b8ff555274ab2,1.45572442988851e-12,1.8158893
940,MC1_K2_N2_L1_SP0_P2_R05,b3b17904ef418f1ac4986b34e1f160e44a22e291eea45e25fb5771d326b90889,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,0aa4f7660069ad771a20d7afe8ca0b5a0d3d17efaf997b6e564856fd08db3c42,2.66636544501992e-13,1.813889
941,MC1_K2_N2_L1_SP6_P2_R05,98bee03492b9247f5c3d85e753d794e36e8092a43e371298942af7188f814af2,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,c89e13f621a73f87a019e171fd7b494f285948c7f37adb258f6fe20f775eef33,6.45705711121991e-13,1.809877
942,MC1_K2_N2_L1_SP10_P2_R05,60659e4c082d54ed3266ac3a538bd97723d428529539cb31fc8b8a91782f1625,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,e3a4866a82b419ae6d26e26f65d4b2bd6a0fbedf089c7cec9a2ca20c25510a3f,8.88178419700125e-13,1.8192901
943,MC1_K2_N2_L1_SP14_P2_R05,163a0100d88367a08dc21460268762173a6658d8b794c92bfcf2bee2b8f56a55,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,4d0406dcd3393edce3e5c5304a246938c01a06a5e03dfcbc58b312837ff9cb0b,3.03757019537443e-13,1.813737
944,MC1_K2_N2_L1_SP18_P2_R05,2da0e8e34c63007c939b47bd718769c038a9932994983c929aa3026c96505613,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,93fa530cdc6c3a36341c4514766b6ca99eecbef0dd48e5f7bd79abebead29197,1.37134748001699e-12,1.8076045
945,MC1_K2_N2_L1_SP22_P2_R05,72c9c462fb834977d4154dd60c1779c3e43c01dde2f323a2df3a0e29332ebf35,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,4bc4ced14916f2fd5b9d718bf5d3bfcffa059a69313178c35e5ec7fae2a845a5,1.10134124042816e-12,1.8120114
946,MC1_K2_N2_L1_SM6_P2_R06,385e6482941ac381d296f615b04489e9091eebe05db88853c2f4d08ea9211409,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,f6db12c19e1705e759245adb2878547b25e96dc5b698a88edea77a2fae223c89,1.00897068477934e-12,1.8022238
947,MC1_K2_N2_L1_SP0_P2_R06,022582a6cd0e6e642bf5d71e753b79f6ee6537edd83f74b6275955f400a14530,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,9d7070ca1094e108ea8d616b4d89647935515bf8229bbca1e76f8a92764db634,8.00391797239154e-13,1.8298876
948,MC1_K2_N2_L1_SP6_P2_R06,0c80629516ff36cd3fc26d437e7558c7d58d0b63fa952ce4ca7e5ef27d2fb8c3,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,df921bfaeed1febaee53c8997b6e8e8ab850e040ac75370131d47cce7e8ba368,6.87450096847897e-13,1.8151532
949,MC1_K2_N2_L1_SP10_P2_R06,61bffc98f5920dfd358aa6b926a4fbec3a80a84b67f01867299dfd485afbbb22,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,a94c9c9e12a6e4baf1425070782f87545f159548b2e56e0db592dcad72690e98,3.69482222595252e-13,1.8133082
950,MC1_K2_N2_L1_SP14_P2_R06,cd2614d2d7d24b734f7fc9c621aa850fed920ff68faeeb7d95a3776ebe4c703d,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,3d1a225c7e399930693233a1a50ce7f83f4f47a163cd392ee7a93dd782791154,1.4033219031262e-13,1.813384
951,MC1_K2_N2_L1_SP18_P2_R06,b8bb3c652462b7fdbe11649c5cfb6c005045e50b9396e3a8188bedb043a01502,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,ebc521287ad4326fcbc4257a1ef3a7b15c93eabe35b67acff1d4056affaa3521,8.20676859802916e-13,1.8134565
952,MC1_K2_N2_L1_SP22_P2_R06,f923679a4279e3ea22b7c6ad6d1b445386b5a0fa397e824daf2fb8d410b970c9,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,087bd4fd9a0f7044a5b0b85db555f88ea18fc7b53c4f8641deb5ee8687660eb0,6.32383034826489e-13,1.8311151
953,MC1_K2_N2_L1_SM6_P2_R07,c85004d5ffdde63940b50379f4f29c0d122fd6d77553f6327d2f18d2795f3498,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,973b6c68425842e814eed31a7b1d43de9abf0781af042848a455a9c15df94090,5.78204151224782e-13,1.8112132
954,MC1_K2_N2_L1_SP0_P2_R07,1e5c5bbd59dd5e462b7633b657204e257eac887c960329eaeac9c10322b6a2ca,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,53e23582298fdc043610ed81b09a63766f96b86be188c3333bf92a5256d349b1,5.82453789798146e-13,1.8132157
955,MC1_K2_N2_L1_SP6_P2_R07,9f6caa746eee68cd7c53fe78f58f4a384776c8cb21db7b890a1c25d8e80b12eb,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,750120e31739355db30054bdbd9f266b51c4dcd47dd980095b714f987ce4b8eb,1.14575016141316e-12,1.8146187
956,MC1_K2_N2_L1_SP10_P2_R07,02c2d15e4f2a7da4796a825ab257a8295a0efdce324b52917097abe94deb6610,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,289eeb2f18b957f7e3ee1f7a7138c694ec76f06460a8adf3fbbe416b40e54043,4.2454928461666e-13,1.8083474
957,MC1_K2_N2_L1_SP14_P2_R07,9983cb753937102a0177ac49f6b56b6189d8c64b05068faf33269dd9c4d7f130,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,9bec45d96b3cfa3eb62beeae48dcc039bc8c728402381acb235a0a81c5fcdbf2,1.18305365504057e-12,1.8038979
958,MC1_K2_N2_L1_SP18_P2_R07,d28d70f2eff40134daf63bf236436d8f3ef4b81ee6ae283ee2a57f1ea80e99d0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,6e0cb7841c7cc0bd1c14ee88c005ddf28e56f3723aabf972d4a1715c62695425,9.69890834312537e-13,1.8305777
959,MC1_K2_N2_L1_SP22_P2_R07,cfbd02188cdae4eb779a1f0c041dc27e4d778e9a3d36a11f5a7f787401cd476c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,425ee16baca73b53e906f87e615b334031821ecab4421a4554914ce6ae81145d,7.46069872548105e-14,1.8121218
960,MC1_K2_N2_L1_SM6_P2_R08,1ff7bcf4d1267b3cca2616d153a56607b52cdfc0a712d3fd0f514a4daa6cf810,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,66c6c100d2b7549983cafb80749455c1ab16a0f1c7a08aa4c8f9b5058e114edb,6.4037664060379e-13,1.8101745
961,MC1_K2_N2_L1_SP0_P2_R08,c52fca2da96e874ae8e05638c6af3f6151c80a4296765c5b147ffe4c69d8ec69,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,b1e0eaa236cd948c04172738f84ed14740d38ddf3f50d44e091a9ad358db37a5,2.69529526901652e-13,1.8188047
962,MC1_K2_N2_L1_SP6_P2_R08,08ba78049753601672b5dcf97c3b19d2f1acb594e097570f4590e8c4e316324c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,e5a204038a7d35138b8e409e7917a8f572023d0e18209698cfd6aa4b4508da75,4.63629135083465e-13,1.8120728
963,MC1_K2_N2_L1_SP10_P2_R08,5750b684830afcfe1d1e8a266b1d3e96eb4ae5c0f9fad8e92254b87983330b6f,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,a703592098e63b9762732144b656649102749bee40bb67efc34a6d1b96f8acbe,1.32338584535319e-12,1.8075143
964,MC1_K2_N2_L1_SP14_P2_R08,2b77f0cf3a2a4ed3ee081987b4984e3c0a99dad194d1880903acca8a441a0c94,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,a529ae63c45d9914a92ed63ce19b565c03bc3031877c26d4cf51510ede41a6e4,1.15107923193136e-12,1.8093263
965,MC1_K2_N2_L1_SP18_P2_R08,3dc58f35bfceb1e23d11350f303fec814b18a4fd890b7675c9bc7430c8e78a3a,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,31bfb2e5462742e66c6913657b2bdaa7fe3beb41f887a853834913c22dd67857,1.49213974509621e-13,1.8304483
966,MC1_K2_N2_L1_SP22_P2_R08,7b4ba66c19a802ec08c2c45b4e6e8b213e910339310b04e04f1c1c9bdccac73a,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,01e91a8981b5213e1ec803896ecc0dcd5c7a7cbb0bf49bfb3d4f10b917658805,6.18172180111287e-13,1.8105342
967,MC1_K2_N2_L1_SM6_P2_R09,e0bf9db92b04f81239e6d94fc0dfe2f3b42e9d39b1a34dfb812be2e83f04eea6,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,2ffd7e14409ee82c0c5da54dbeefaf5a502c8fd78449c6304aad32d1d9683e09,8.78408457083424e-13,1.8145446
968,MC1_K2_N2_L1_SP0_P2_R09,112e37b98ece9bb538eed3519305d86e5adb5a8615c5a023fb5059464e60f292,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,d70640cba0b3d88cca88cb7c7715a0cffd2293e08ffdf4ae3747b7e29fd1d539,1.29798476998053e-12,1.8177082
969,MC1_K2_N2_L1_SP6_P2_R09,c4918ef8eef1a56b4e061d87baa14bc5d264fbe62e38dbd1b55a56f8ba9dafe8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,7edea9cd5e6d93948392753a967d2b25cdcfa7e1e9978a9bec08a42507664764,1.06048503312195e-12,1.8339209
970,MC1_K2_N2_L1_SP10_P2_R09,f5b7a3ec4d5f39b1cd3648b4bee0661740eedc4a6fbc9b9dabad84f08faab65c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,51ab3e73431db4bd2ae8edbbf318fdaf820afd1ddb0805c2dbf83c7bf4a6083d,2.57571741713036e-13,1.8146136
971,MC1_K2_N2_L1_SP14_P2_R09,f95439220d46a2ee659a068ea8634ee1f65e17eab6734c420781fe153bdac8d6,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,9b3a9b6d05418e402cec1fcb42df5732ccf0bad274395532e306ff0bc12ba0e3,9.41469124882133e-14,1.8115119
972,MC1_K2_N2_L1_SP18_P2_R09,f501b2816620b034d930eb64f49e3a337244c1a00396f18f30cd56a238bac39c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,94a6a40a6357e83d2d8cf2ddf0581e98a1261d5757fa9fab48cf889cfe744442,2.48689957516035e-14,1.8080808
973,MC1_K2_N2_L1_SP22_P2_R09,9e551fbe495251bdced86fbca5ba23bb4ced5d2a564733eb1e1979157d71da50,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,c9c0f58662567b8f78bad8823effa576f5d0e5ecbb8374c504a61420e73418d1,1.84741111297626e-13,1.8387309
974,MC1_K2_N2_L1_SM6_P2_R10,822a0f734a6fb7e4a22f7d17b34982bb6c87386d4daec832deef13fa9dc22c66,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,b082b4e3cdff1477eb9cd8cb0253741cb9cdf009cb77e6d615a3b68b6e8d7320,2.22044604925031e-13,1.8135486
975,MC1_K2_N2_L1_SP0_P2_R10,4502b3ec7adada03314d109a92c7faf33e2a649edcf624370f06cd7162c7f486,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,d867c4d5bb8451bd0eb1867ee35b55a1116f1d26d9c3ce7e26609d3196adff5a,3.14370754096383e-13,1.809672
976,MC1_K2_N2_L1_SP6_P2_R10,e3e26bfdff493e42691f7dbb1c99b33852eebd66dfebd48d6168b198675e7cb8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,d5457f305662ca3f5b913c3ffb8c14bc903aafb5e7f33308d245338152403a07,1.06403774680075e-12,1.810831
977,MC1_K2_N2_L1_SP10_P2_R10,a09f12fedb7d31b0725b0a0d1e588bc2e2a09ef92b97c4d519ad7e4655c82e12,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,f05c2e9c68ae956532ace805f9e608e1042256c42aa33dbed6e41cf874655844,1.58273394390562e-12,1.800679
978,MC1_K2_N2_L1_SP14_P2_R10,329e4569149c47e4d4955a95dea1c6ad219d5605c1dcb4ca36aa58fbc124c52d,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,58ea9656d6b4523b4e958f3875cee55c970e23b998b4213c8fd0a5fc407a4cc3,6.67910171614494e-13,1.8073609
979,MC1_K2_N2_L1_SP18_P2_R10,2addc07a7c75153fbf377bfc6a88be8237427e5d3480c19bdd658e7b60f5965f,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,291d0975a0e95917ca9e81d4e9b283e5e99ab31bf1c87115cb5f889ebc825f47,9.73443547991337e-13,1.8068402
980,MC1_K2_N2_L1_SP22_P2_R10,d47a5a106fbb401c991ad2d65d74a1b921b7309ad6889a3f11ab9fb71dc794e1,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,ae8facfd7936b2fc57199a760e5c8251f6e7128dec81fc5702024ca26a73434e,2.48689957516035e-13,1.8204813
981,MC1_K2_N2_L1_SM6_P3_R01,eb01b3b309f04c7a318a0ff1980b54d7a7153984e75d0f1aba86005c11800e9c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,20f56cb2094fa3cd3ea8c219da6ca273edeb9018e830422c48c157ffd7445052,3.79252185211953e-13,1.8168692
982,MC1_K2_N2_L1_SP0_P3_R01,729347b650af7ed045a0437c4b9c54928d9df2efc1d412b72fae3084776c0f4f,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,839555c3c5c8094333bc43c74efa28df8c2681361e72f3cc0bace26fdcc1106f,7.06852032983502e-13,1.8124774
983,MC1_K2_N2_L1_SP6_P3_R01,f2ddf0a58f19a9351abefaef0d48349547433519c2d8e283f05ac33ab5d8abfc,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,a54a78ef8835c03131b96223e4f7fa074e71e5cbc025a5a85ca94b067fbd5057,7.105427357601e-15,1.8088153
984,MC1_K2_N2_L1_SP10_P3_R01,64da19f294d100d46e919f50f54bfe72ab37b7d2aeb46382516c8dd25d163484,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,93f56fd4b9055e9dd219c25f1e6e920bb82ed673be0cee552e332ad6d581497e,2.77111666946439e-13,1.8132544
985,MC1_K2_N2_L1_SP14_P3_R01,4941fa05cf1d910cafc2046c14d41924c620d24767e96486c70830f64c4fb8e4,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,654b86d28c9533d4af9a9e673ae9cd8549a88c585acc0fafb760181c594509fc,4.9737991503207e-14,1.8083662
986,MC1_K2_N2_L1_SP18_P3_R01,96b702168f353547417f22c3efb8734868a89ce98798c67cb87fc8b4125df232,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,32dc908d55df4b89babaf25bfd106aa5904c48d85812ef8eba31b7b3e4d64cf7,3.5527136788005e-13,1.8122676
987,MC1_K2_N2_L1_SP22_P3_R01,b1cbc1deee4bd641d1d873136159bd96dbfd02047f07cd6e798f28fd065f4efd,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,9f49009aad191f59241042b3257004816711d27cfdcc847dd2201a5337e983e0,7.8159700933611e-14,1.8135225
988,MC1_K2_N2_L1_SM6_P3_R02,4bf6a05410d8c31ea60a2a5f7617b131d8908ba4f15e04839ae1ab9f03578f59,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,16c38597064f09da83fd50ab91fd42ad65bae337af74246fb6df2421c4190052,2.40696351738734e-13,1.8094806
989,MC1_K2_N2_L1_SP0_P3_R02,b3aedfaddd54115d6ea8da86235ad2ac851d2ab5e122341e293a974bb9ff2b7e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,8b9d33fa71c6f97c8bfbad7fe0b14fc81904649c630039c4af7bb6046c87bbfe,2.59404088502842e-13,1.8102438
990,MC1_K2_N2_L1_SP6_P3_R02,f60f6557764e6a740fb8e7b25fed0731b53cc365a908c110a4ec96b53f85bf34,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,367c2450c655f512154c3c07f2f3eaad5d847ee7872b3f55521253cc87d13ec8,6.67910171614494e-13,1.8057856
991,MC1_K2_N2_L1_SP10_P3_R02,3a438ac29e223069dff24bd3ea621a521267737af5010bc87c2210dd93885b9b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,c9ed53ad3def1ae303ce51bd9adf31c07ad578c56f87d80584d3335f3d6ef3b7,5.86197757002083e-14,1.8268829
992,MC1_K2_N2_L1_SP14_P3_R02,46efbcf049a66e6426ef2a48b0bf0623353a584ebb9a2f5ebd6825599e0bdbbe,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,6e4124f13c0bc7fda5d56c1ac77c89750fe4aa915bddd846ab9cfee44c870a39,1.74082970261225e-13,1.8084682
993,MC1_K2_N2_L1_SP18_P3_R02,7030ff5ac6e66f5be213569597b2516190db3b52aeeb5cedffe1dc67a46ea75a,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,7b08de68f9ac5d153f03766a097bc03271f08bb366a1eaf0e65aff69dccbb760,5.57776047571679e-13,1.8111888
994,MC1_K2_N2_L1_SP22_P3_R02,ccb6bd200ed1b4baddafd51abf988c77b3cb293ce6877a08f591bf57f0b7c754,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,b1f4a81f7e2ef521b1e470c4c4d235c5ec26008983767377c05c2ade379365f4,2.94875235340442e-13,1.8157597
995,MC1_K2_N2_L1_SM6_P3_R03,5c67bccdd185851c0b83a852525b6832822e7b867e5aa9e907cf7f391711ed91,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,133214b877c3569987d2cc0b8fea7f43bcb4b3069a800d6acf2f2e2e2301f9f5,8.88178419700125e-15,1.8067522
996,MC1_K2_N2_L1_SP0_P3_R03,40905c2af155e792c35f9d7408dec716fd271cac6731edf590e8d55cc14eec47,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,53c79c710a47a3a2f58691bf72dd4b4ca276d8f2f954a4de918759183bc507f2,5.51113147135239e-13,1.8086413
997,MC1_K2_N2_L1_SP6_P3_R03,40e35cdd987354a21771d1a884dfb77a3170c0e2bfb63c2708428803a2864303,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,258d6330b00f019536b3264ad24eb04cbff80555abfac217114ab8a192c52e3a,4.34319247233361e-13,1.8050582
998,MC1_K2_N2_L1_SP10_P3_R03,be0d8638024024675e36c02bd8cc8a86d32b2d48de675373f6a94d5299a6400b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,d86171b3bd38cf574af104af94b387d8b4d3025161cf8176ed8ded298106cbf8,5.93303184359684e-13,1.8136818
999,MC1_K2_N2_L1_SP14_P3_R03,d67d9c50062d2a8d3ecc7b36278e50335b8d8e6028906745a8c15ae965627afb,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1,2e0d98d4b4eaa87bfa3df60b7649f1c8533e8b04946da1a85284e17ef419826b,0,1.8089716
