global_trial_index,trial_id,K,mode,noise_profile_id,L,snr_db,profile_id,element_trial_hash,fit_valid,fit_status,selected_source,selected_start_id,angles_hat_deg,joint_rmse_deg,rss,loglik_concentrated,effective_rank,score_call_count,svd_call_count,runtime_sec,fixed_grid_angles_deg,fixed_grid_joint_rmse_deg,fixed_grid_rss,fixed_grid_loglik,fixed_grid_valid,fixed_grid_condition_number,continuous_rss,continuous_loglik,continuous_valid,continuous_upgrade_flag,fallback_flag,q,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag,truth_used_in_fit_flag
23,V22_K1_N1_L4_SP6_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,4,6,C3_OFF_GRID_SW,36de6e7a22e4466d92e00e89e4d3eee298663c9b3313f2d9ceecdef25905e23f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8917312222957001 9.9058025377473005],0.0101015904209177,53.7911794653628,-122.129689613745,1,211,447,0.138104,[7.7999999999999998 10],0.14142135623731,321.196671232297,-229.346336526624,1,NaN,53.7911794653628,-122.129689613745,1,1,0,NaN,1,1,0,0,0,0
23,V22_K1_N1_L4_SP6_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,4,6,C3_OFF_GRID_SW,36de6e7a22e4466d92e00e89e4d3eee298663c9b3313f2d9ceecdef25905e23f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8917312222957001 9.9058025377473005],0.0101015904209177,53.7911794653628,-122.129689613745,1,211,447,0.1334318,[7.7999999999999998 10],0.14142135623731,321.196671232297,-229.346336526624,1,NaN,53.7911794653628,-122.129689613745,1,1,0,NaN,1,1,0,0,0,0
24,V22_K1_N1_L4_SP6_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,4,6,C4_NEAR_CELL_EDGE,857f436ddb93b8287b2ce5b33ea46d7cec4467313dc926a86316afa5842a9858,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4463187232052324 10.135556595021647],0.0149051583758242,42.315267859798,-107.731997212052,1,212,449,0.1268271,[8.4000000000000004 10.199999999999999],0.0707106781186532,129.901921619472,-175.029902415718,1,NaN,42.315267859798,-107.731997212052,1,1,0,NaN,1,1,0,0,0,0
24,V22_K1_N1_L4_SP6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,4,6,C4_NEAR_CELL_EDGE,857f436ddb93b8287b2ce5b33ea46d7cec4467313dc926a86316afa5842a9858,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4463187232052324 10.135556595021647],0.0149051583758242,42.315267859798,-107.731997212052,1,212,449,0.1253756,[8.4000000000000004 10.199999999999999],0.0707106781186532,129.901921619472,-175.029902415718,1,NaN,42.315267859798,-107.731997212052,1,1,0,NaN,1,1,0,0,0,0
25,V22_K1_N1_L8_SM6_C1_ON_GRID,1,CORE_LITE,WHITE,8,-6,C1_ON_GRID,149d67d5c295ab1d9fd390bf848ff8a54de11d6a33ba3c4206ad65dfe51d2ed4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0015741556955344 9.9836673468518509],0.016408337058079,115.001547359304,-252.262047196605,1,170,365,0.112743,[8 10],0,115.359792584576,-252.635282234216,1,NaN,115.001547359304,-252.262047196605,1,1,0,NaN,1,1,0,0,0,0
25,V22_K1_N1_L8_SM6_C1_ON_GRID,1,CORE_PLUS,WHITE,8,-6,C1_ON_GRID,149d67d5c295ab1d9fd390bf848ff8a54de11d6a33ba3c4206ad65dfe51d2ed4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0015741556955344 9.9836673468518509],0.016408337058079,115.001547359304,-252.262047196605,1,170,365,0.1418313,[8 10],0,115.359792584576,-252.635282234216,1,NaN,115.001547359304,-252.262047196605,1,1,0,NaN,1,1,0,0,0,0
26,V22_K1_N1_L8_SM6_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,8,-6,C2_OFF_GRID_NE,18d9ae72ff6bed30fa17e0c5cbc343fb530aaaa725ca2ed6ae34c2ffb13bec8f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1030713892218049 10.135915254657661],0.0360463444592719,122.934213939264,-260.266501120365,1,211,447,0.1439306,[8.1999999999999993 10.199999999999999],0.141421356237309,152.591496462821,-286.20030432073,1,NaN,122.934213939264,-260.266501120365,1,1,0,NaN,1,1,0,0,0,0
26,V22_K1_N1_L8_SM6_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,8,-6,C2_OFF_GRID_NE,18d9ae72ff6bed30fa17e0c5cbc343fb530aaaa725ca2ed6ae34c2ffb13bec8f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1030713892218049 10.135915254657661],0.0360463444592719,122.934213939264,-260.266501120365,1,211,447,0.1412636,[8.1999999999999993 10.199999999999999],0.141421356237309,152.591496462821,-286.20030432073,1,NaN,122.934213939264,-260.266501120365,1,1,0,NaN,1,1,0,0,0,0
27,V22_K1_N1_L8_SM6_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,8,-6,C3_OFF_GRID_SW,94b1666678b8c68bae856ae47d2444729aaa7e12061d0e7c8cce804ba43043b8,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8801920780889656 9.919313282749977],0.0276650801736449,112.204334245982,-249.307171806381,1,211,447,0.1579997,[7.7999999999999998 10],0.14142135623731,137.68901358436,-273.868291255852,1,NaN,112.204334245982,-249.307171806381,1,1,0,NaN,1,1,0,0,0,0
27,V22_K1_N1_L8_SM6_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,8,-6,C3_OFF_GRID_SW,94b1666678b8c68bae856ae47d2444729aaa7e12061d0e7c8cce804ba43043b8,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8801920780889656 9.919313282749977],0.0276650801736449,112.204334245982,-249.307171806381,1,211,447,0.149969,[7.7999999999999998 10],0.14142135623731,137.68901358436,-273.868291255852,1,NaN,112.204334245982,-249.307171806381,1,1,0,NaN,1,1,0,0,0,0
28,V22_K1_N1_L8_SM6_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,8,-6,C4_NEAR_CELL_EDGE,98d5bd35e9ddce4020394b28229203792c06c79af6eb5061e1b338372d5e8c9c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4627547375940928 10.130589775778544],0.0232258505855305,109.0366282802,-245.8706409739,1,212,449,0.1342739,[8.4000000000000004 10.199999999999999],0.0707106781186532,125.902789215476,-263.129788570287,1,NaN,109.0366282802,-245.8706409739,1,1,0,NaN,1,1,0,0,0,0
28,V22_K1_N1_L8_SM6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,8,-6,C4_NEAR_CELL_EDGE,98d5bd35e9ddce4020394b28229203792c06c79af6eb5061e1b338372d5e8c9c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4627547375940928 10.130589775778544],0.0232258505855305,109.0366282802,-245.8706409739,1,212,449,0.1511027,[8.4000000000000004 10.199999999999999],0.0707106781186532,125.902789215476,-263.129788570287,1,NaN,109.0366282802,-245.8706409739,1,1,0,NaN,1,1,0,0,0,0
29,V22_K1_N1_L8_SP0_C1_ON_GRID,1,CORE_LITE,WHITE,8,0,C1_ON_GRID,fbec3fecfdb807618361734ef352a455793a637a680189d0a5fb98cd96713658,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0042566024999431 10.006244248233648],0.00755706959382619,103.971690330942,-240.162815615637,1,170,365,0.1181199,[8 10],0,104.375654196545,-240.628151276407,1,NaN,103.971690330942,-240.162815615637,1,1,0,NaN,1,1,0,0,0,0
29,V22_K1_N1_L8_SP0_C1_ON_GRID,1,CORE_PLUS,WHITE,8,0,C1_ON_GRID,fbec3fecfdb807618361734ef352a455793a637a680189d0a5fb98cd96713658,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0042566024999431 10.006244248233648],0.00755706959382619,103.971690330942,-240.162815615637,1,170,365,0.1229194,[8 10],0,104.375654196545,-240.628151276407,1,NaN,103.971690330942,-240.162815615637,1,1,0,NaN,1,1,0,0,0,0
30,V22_K1_N1_L8_SP0_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,8,0,C2_OFF_GRID_NE,c6f0d40ea88c1f064568068e15aae832605da439c496ec4a4ee210dc4ae32821,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1015213629118819 10.095292974536125],0.0049467801474507,120.78554670552,-258.150572991885,1,211,447,0.1292526,[8.1999999999999993 10],0.141421356237309,270.314507937997,-354.818912205108,1,NaN,120.78554670552,-258.150572991885,1,1,0,NaN,1,1,0,0,0,0
30,V22_K1_N1_L8_SP0_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,8,0,C2_OFF_GRID_NE,c6f0d40ea88c1f064568068e15aae832605da439c496ec4a4ee210dc4ae32821,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1015213629118819 10.095292974536125],0.0049467801474507,120.78554670552,-258.150572991885,1,211,447,0.1418918,[8.1999999999999993 10],0.141421356237309,270.314507937997,-354.818912205108,1,NaN,120.78554670552,-258.150572991885,1,1,0,NaN,1,1,0,0,0,0
31,V22_K1_N1_L8_SP0_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,8,0,C3_OFF_GRID_SW,f526d9beee2cec6a4bf7519d5b126b3c6647f573f3441bd2106b83274a1af0e9,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9090844058274961 9.8984872965450936],0.00920948972425316,111.938755923558,-249.022805122755,1,221,467,0.1406494,[8 9.8000000000000007],0.141421356237309,250.543181260913,-345.70433148235,1,NaN,111.938755923558,-249.022805122755,1,1,0,NaN,1,1,0,0,0,0
31,V22_K1_N1_L8_SP0_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,8,0,C3_OFF_GRID_SW,f526d9beee2cec6a4bf7519d5b126b3c6647f573f3441bd2106b83274a1af0e9,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9090844058274961 9.8984872965450936],0.00920948972425316,111.938755923558,-249.022805122755,1,221,467,0.1522343,[8 9.8000000000000007],0.141421356237309,250.543181260913,-345.70433148235,1,NaN,111.938755923558,-249.022805122755,1,1,0,NaN,1,1,0,0,0,0
32,V22_K1_N1_L8_SP0_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,8,0,C4_NEAR_CELL_EDGE,cdc9d48deeae7fc8607d62b5d0c7a5e16ac76961fb0af5ea26bca636d2a23af8,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4414101992091624 10.153049003738293],0.00911488351118009,102.263900859107,-238.175385416671,1,212,449,0.1388983,[8.4000000000000004 10.199999999999999],0.0707106781186532,131.843592003213,-268.662534483285,1,NaN,102.263900859107,-238.175385416671,1,1,0,NaN,1,1,0,0,0,0
32,V22_K1_N1_L8_SP0_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,8,0,C4_NEAR_CELL_EDGE,cdc9d48deeae7fc8607d62b5d0c7a5e16ac76961fb0af5ea26bca636d2a23af8,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4414101992091624 10.153049003738293],0.00911488351118009,102.263900859107,-238.175385416671,1,212,449,0.1551383,[8.4000000000000004 10.199999999999999],0.0707106781186532,131.843592003213,-268.662534483285,1,NaN,102.263900859107,-238.175385416671,1,1,0,NaN,1,1,0,0,0,0
33,V22_K1_N1_L8_SP6_C1_ON_GRID,1,CORE_LITE,WHITE,8,6,C1_ON_GRID,d513b360925affac06dc42f09808d30f85662ee1663f0d0019e66beec0d6b7ef,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9978832523721684 10.002147868571754],0.00301561932635062,89.5418309223023,-222.233285251768,1,170,365,0.1601431,[8 10],0,89.8240953605709,-222.61096858611,1,NaN,89.5418309223023,-222.233285251768,1,1,0,NaN,1,1,0,0,0,0
33,V22_K1_N1_L8_SP6_C1_ON_GRID,1,CORE_PLUS,WHITE,8,6,C1_ON_GRID,d513b360925affac06dc42f09808d30f85662ee1663f0d0019e66beec0d6b7ef,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9978832523721684 10.002147868571754],0.00301561932635062,89.5418309223023,-222.233285251768,1,170,365,0.1103306,[8 10],0,89.8240953605709,-222.61096858611,1,NaN,89.5418309223023,-222.233285251768,1,1,0,NaN,1,1,0,0,0,0
34,V22_K1_N1_L8_SP6_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,8,6,C2_OFF_GRID_NE,68c92d460b8d9158490a53f1c62fe06d05d2a457ba36646de023d33a9633e5b5,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0968605287160234 10.097231281124795],0.00418593886157271,97.5051288041141,-232.457174736813,1,211,447,0.1358557,[8 10],0.141421356237309,682.408406038769,-465.943974901699,1,NaN,97.5051288041141,-232.457174736813,1,1,0,NaN,1,1,0,0,0,0
34,V22_K1_N1_L8_SP6_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,8,6,C2_OFF_GRID_NE,68c92d460b8d9158490a53f1c62fe06d05d2a457ba36646de023d33a9633e5b5,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0968605287160234 10.097231281124795],0.00418593886157271,97.5051288041141,-232.457174736813,1,211,447,0.1364948,[8 10],0.141421356237309,682.408406038769,-465.943974901699,1,NaN,97.5051288041141,-232.457174736813,1,1,0,NaN,1,1,0,0,0,0
35,V22_K1_N1_L8_SP6_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,8,6,C3_OFF_GRID_SW,a3ce9e8b38719001489ca8a82168f8e44807e4ccae4b77fab90b5676e4e136c4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.900644084967138 9.8982605852843548],0.0018548339542657,113.487190824555,-250.67137409385,1,211,447,0.1386112,[8 9.8000000000000007],0.141421356237309,723.489675896213,-472.958930324457,1,NaN,113.487190824555,-250.67137409385,1,1,0,NaN,1,1,0,0,0,0
35,V22_K1_N1_L8_SP6_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,8,6,C3_OFF_GRID_SW,a3ce9e8b38719001489ca8a82168f8e44807e4ccae4b77fab90b5676e4e136c4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.900644084967138 9.8982605852843548],0.0018548339542657,113.487190824555,-250.67137409385,1,211,447,0.1328427,[8 9.8000000000000007],0.141421356237309,723.489675896213,-472.958930324457,1,NaN,113.487190824555,-250.67137409385,1,1,0,NaN,1,1,0,0,0,0
36,V22_K1_N1_L8_SP6_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,8,6,C4_NEAR_CELL_EDGE,92b54b97bca748f8476dece09444dab94ff93c92a4a8658b403ee0df291252ab,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4511174716269188 10.153073972645778],0.00327078746847917,95.8034105760598,-230.344371409582,1,172,369,0.1137259,[8.4000000000000004 10.199999999999999],0.0707106781186532,248.772923578596,-344.853440393984,1,NaN,95.8034105760598,-230.344371409582,1,1,0,NaN,1,1,0,0,0,0
36,V22_K1_N1_L8_SP6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,8,6,C4_NEAR_CELL_EDGE,92b54b97bca748f8476dece09444dab94ff93c92a4a8658b403ee0df291252ab,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4511174716269188 10.153073972645778],0.00327078746847917,95.8034105760598,-230.344371409582,1,172,369,0.1185464,[8.4000000000000004 10.199999999999999],0.0707106781186532,248.772923578596,-344.853440393984,1,NaN,95.8034105760598,-230.344371409582,1,1,0,NaN,1,1,0,0,0,0
37,V22_K1_N2_L1_SM6_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,-6,C1_ON_GRID,fda1bba82eb607c77d69d57bd8012168b6237708cb1043e6cd5685f151785b1a,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9889119906441719 10.062821402509224],0.0637924177681081,14.7239273995975,-31.8923035424869,1,209,443,0.1276269,[8 10],0,15.6722995354226,-32.8286171697389,1,NaN,14.7239273995975,-31.8923035424869,1,1,0,NaN,1,1,0,0,0,0
37,V22_K1_N2_L1_SM6_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,-6,C1_ON_GRID,fda1bba82eb607c77d69d57bd8012168b6237708cb1043e6cd5685f151785b1a,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9889119906441719 10.062821402509224],0.0637924177681081,14.7239273995975,-31.8923035424869,1,209,443,0.1331423,[8 10],0,15.6722995354226,-32.8286171697389,1,NaN,14.7239273995975,-31.8923035424869,1,1,0,NaN,1,1,0,0,0,0
38,V22_K1_N2_L1_SM6_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,-6,C2_OFF_GRID_NE,ded55ba031f34b850a2f6ecca54b9aecd6b06e15dec4a92afbb69e60bb53a491,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1202964199473104 10.03607250200541],0.0670721228419513,7.15560171395771,-21.0686278681327,1,210,445,0.1359965,[8.1999999999999993 10],0.141421356237309,11.287385630045,-27.9054820649333,1,NaN,7.15560171395771,-21.0686278681327,1,1,0,NaN,1,1,0,0,0,0
38,V22_K1_N2_L1_SM6_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,-6,C2_OFF_GRID_NE,ded55ba031f34b850a2f6ecca54b9aecd6b06e15dec4a92afbb69e60bb53a491,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1202964199473104 10.03607250200541],0.0670721228419513,7.15560171395771,-21.0686278681327,1,210,445,0.1317898,[8.1999999999999993 10],0.141421356237309,11.287385630045,-27.9054820649333,1,NaN,7.15560171395771,-21.0686278681327,1,1,0,NaN,1,1,0,0,0,0
39,V22_K1_N2_L1_SM6_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,-6,C3_OFF_GRID_SW,357fa4b4e81ff5eaf655e70d55c2cbf34bec87c8d5ae2d2495665a61e9d72a77,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8508193955401211 9.9743918563220735],0.0891789220728927,12.3939462008566,-29.3083174280509,1,209,443,0.1233537,[7.7999999999999998 10],0.14142135623731,14.0952598763237,-31.2377736993953,1,NaN,12.3939462008566,-29.3083174280509,1,1,0,NaN,1,1,0,0,0,0
39,V22_K1_N2_L1_SM6_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,-6,C3_OFF_GRID_SW,357fa4b4e81ff5eaf655e70d55c2cbf34bec87c8d5ae2d2495665a61e9d72a77,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8508193955401211 9.9743918563220735],0.0891789220728927,12.3939462008566,-29.3083174280509,1,209,443,0.1255683,[7.7999999999999998 10],0.14142135623731,14.0952598763237,-31.2377736993953,1,NaN,12.3939462008566,-29.3083174280509,1,1,0,NaN,1,1,0,0,0,0
40,V22_K1_N2_L1_SM6_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,-6,C4_NEAR_CELL_EDGE,059e396165eafa7639524a6c0c6f1ad5981f421142b07b044a2036ab56d1097c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4589556955594585 10.15505297185061],0.0102828501631003,11.6846418358878,-28.4243250098102,1,212,449,0.1287404,[8.4000000000000004 10.199999999999999],0.0707106781186532,14.3151525627065,-31.4699742117296,1,NaN,11.6846418358878,-28.4243250098102,1,1,0,NaN,1,1,0,0,0,0
40,V22_K1_N2_L1_SM6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,-6,C4_NEAR_CELL_EDGE,059e396165eafa7639524a6c0c6f1ad5981f421142b07b044a2036ab56d1097c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4589556955594585 10.15505297185061],0.0102828501631003,11.6846418358878,-28.4243250098102,1,212,449,0.131798,[8.4000000000000004 10.199999999999999],0.0707106781186532,14.3151525627065,-31.4699742117296,1,NaN,11.6846418358878,-28.4243250098102,1,1,0,NaN,1,1,0,0,0,0
41,V22_K1_N2_L1_SP0_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,0,C1_ON_GRID,4171ea4920d0fc17d3823acbeac57785d2ee65d21cdf62c9a6d8d4dbac5b01c9,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.01533849429706 10.003399391780421],0.0157106738167954,11.2431171071435,-27.8465372019825,1,170,365,0.1182206,[8 10],0,11.8358708271517,-28.6172175850446,1,NaN,11.2431171071435,-27.8465372019825,1,1,0,NaN,1,1,0,0,0,0
41,V22_K1_N2_L1_SP0_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,0,C1_ON_GRID,4171ea4920d0fc17d3823acbeac57785d2ee65d21cdf62c9a6d8d4dbac5b01c9,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.01533849429706 10.003399391780421],0.0157106738167954,11.2431171071435,-27.8465372019825,1,170,365,0.1175899,[8 10],0,11.8358708271517,-28.6172175850446,1,NaN,11.2431171071435,-27.8465372019825,1,1,0,NaN,1,1,0,0,0,0
42,V22_K1_N2_L1_SP0_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,0,C2_OFF_GRID_NE,b9416b120b93e83938c5964e7737b0a22e04747377edc88781ef73cc3861402b,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1218511023398996 10.09558786459707],0.0222920975298999,10.7520488636037,-27.1766401968548,1,211,447,0.1279733,[8.1999999999999993 10],0.141421356237309,34.4278459995362,-44.6331809761148,1,NaN,10.7520488636037,-27.1766401968548,1,1,0,NaN,1,1,0,0,0,0
42,V22_K1_N2_L1_SP0_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,0,C2_OFF_GRID_NE,b9416b120b93e83938c5964e7737b0a22e04747377edc88781ef73cc3861402b,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1218511023398996 10.09558786459707],0.0222920975298999,10.7520488636037,-27.1766401968548,1,211,447,0.1306779,[8.1999999999999993 10],0.141421356237309,34.4278459995362,-44.6331809761148,1,NaN,10.7520488636037,-27.1766401968548,1,1,0,NaN,1,1,0,0,0,0
43,V22_K1_N2_L1_SP0_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,0,C3_OFF_GRID_SW,573db1d4d7ea3681605f2201c5108fe000eadfe25ea82273d96cee7f29218f4c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.916325386192705 9.8954900708564413],0.0169368738325842,11.4181551571824,-28.0782649653007,1,221,467,0.1467916,[8 9.8000000000000007],0.141421356237309,36.4509968756183,-45.4897273792981,1,NaN,11.4181551571824,-28.0782649653007,1,1,0,NaN,1,1,0,0,0,0
43,V22_K1_N2_L1_SP0_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,0,C3_OFF_GRID_SW,573db1d4d7ea3681605f2201c5108fe000eadfe25ea82273d96cee7f29218f4c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.916325386192705 9.8954900708564413],0.0169368738325842,11.4181551571824,-28.0782649653007,1,221,467,0.1452651,[8 9.8000000000000007],0.141421356237309,36.4509968756183,-45.4897273792981,1,NaN,11.4181551571824,-28.0782649653007,1,1,0,NaN,1,1,0,0,0,0
44,V22_K1_N2_L1_SP0_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,1,0,C4_NEAR_CELL_EDGE,de74efacb2d9a4b3a87ec5eef42fa33731ccf92c44241092d227121d17d5fb91,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4437003201847407 10.147646983397372],0.00672477902291365,9.41056924768191,-25.1776969563541,1,212,449,0.1197969,[8.4000000000000004 10.199999999999999],0.0707106781186532,16.6303530384166,-33.7186381010327,1,NaN,9.41056924768191,-25.1776969563541,1,1,0,NaN,1,1,0,0,0,0
44,V22_K1_N2_L1_SP0_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,1,0,C4_NEAR_CELL_EDGE,de74efacb2d9a4b3a87ec5eef42fa33731ccf92c44241092d227121d17d5fb91,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4437003201847407 10.147646983397372],0.00672477902291365,9.41056924768191,-25.1776969563541,1,212,449,0.1273589,[8.4000000000000004 10.199999999999999],0.0707106781186532,16.6303530384166,-33.7186381010327,1,NaN,9.41056924768191,-25.1776969563541,1,1,0,NaN,1,1,0,0,0,0
