measurement_identity,case_type,case_id,angle1_az,angle1_el,angle2_az,angle2_el,key1,key2,exact_key_error_deg,legacy_vs_direct_G_rel_error,legacy_vs_direct_G_abs_error,direct_vs_dictionary_G_rel_error,direct_vs_dictionary_G_abs_error,singular_value_abs_error,sigma1_direct,sigma2_direct,sigma1_dictionary,sigma2_dictionary,rank_threshold_direct,rank_threshold_dictionary,rank_threshold_abs_difference,rank_direct,rank_dictionary,rank_match,first_column_rel_error,second_column_rel_error,continuous_numeric_pass,discrete_decision_pass,static_pass,failure_reason
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_05,8,9.8,7.6,10,OMEGA_10,OMEGA_05,0,0,0,4.53543905446181e-11,3.00261312296389e-09,1.01110231298662e-11,72.7341864223033,14.4213463504072,72.7341864222977,14.4213463504173,2.42253505330259e-13,2.4225350533024e-13,1.8478277843897e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_06,8,9.8,7.6,10.2,OMEGA_10,OMEGA_06,0,0,0,2.25003891686681e-11,1.5120181877549e-09,1.51878509768721e-11,72.6086486268515,16.1065622785268,72.6086486268557,16.106562278542,2.41835380477345e-13,2.41835380477359e-13,1.3934439029824e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_07,8,9.8,7.8,9.8,OMEGA_10,OMEGA_07,0,0,0,2.06486262752444e-11,1.5120181877549e-09,6.83542111801216e-12,73.6623789385906,6.93338312387481,73.6623789385974,6.93338312387442,2.45345007438859e-13,2.45345007438882e-13,2.27696811682993e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_08,8,9.8,7.8,10,OMEGA_10,OMEGA_08,0,0,0,3.04958281911736e-11,1.68031010667878e-09,8.01669841621333e-12,73.7584252812639,8.1339038015708,73.7584252812634,8.13390380157882,2.4566490602206e-13,2.45664906022059e-13,1.76704842769507e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_09,8,9.8,7.8,10.2,OMEGA_10,OMEGA_09,0,0,0,2.03378966758093e-11,1.5120181877549e-09,1.36513023107909e-11,73.6211774790415,10.939231200231,73.6211774790463,10.9392312002447,2.45207779011741e-13,2.45207779011757e-13,1.57519745554532e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_10,8,9.8,8,9.8,OMEGA_10,OMEGA_10,0,0,0,2.8916520187182e-11,1.5120181877549e-09,1.53477230924182e-11,74.0063217804047,5.77828254409135e-15,74.0063217804201,1.64327982876629e-14,2.46490567225271e-13,2.46490567225322e-13,5.10929431093545e-26,1,1,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_11,8,9.8,8,10,OMEGA_10,OMEGA_11,0,0,0,2.1206240340391e-11,1.5120181877549e-09,8.81961170762224e-12,74.1023205240785,4.24913133524811,74.1023205240868,4.24913133525693,2.46810307271956e-13,2.46810307271983e-13,2.76669296679113e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_12,8,9.8,8,10.2,OMEGA_10,OMEGA_12,0,0,0,2.21760070763551e-11,1.5120181877549e-09,2.51656473437833e-11,73.9617505647901,8.49551424702245,73.9617505647937,8.49551424704762,2.46342115255838e-13,2.4634211525585e-13,1.20159293083265e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_13,8,9.8,8.2,9.8,OMEGA_10,OMEGA_13,0,0,0,2.07702255084569e-11,1.5120181877549e-09,8.19966317067156e-12,73.6634145357824,6.93270645159093,73.6634145357906,6.93270645159051,2.45348456670399e-13,2.45348456670426e-13,2.72630328844382e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_14,8,9.8,8.2,10,OMEGA_10,OMEGA_14,0,0,0,2.11178457925921e-11,1.5120181877549e-09,7.98650034994353e-12,73.7612194649295,8.11747384976669,73.7612194649375,8.11747384977141,2.45674212523182e-13,2.45674212523209e-13,2.66067006112943e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_15,8,9.8,8.2,10.2,OMEGA_10,OMEGA_15,0,0,0,2.32352960831187e-11,1.5120181877549e-09,3.1315394721787e-11,73.6257164610117,10.9153723107817,73.6257164610162,10.915372310813,2.45222896858616e-13,2.45222896858631e-13,1.4994668086441e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_16,8,9.8,8.4,9.8,OMEGA_10,OMEGA_16,0,0,0,2.15740058249282e-11,1.5120181877549e-09,4.59010607301025e-12,72.6388942247142,13.7827636750418,72.6388942247188,13.7827636750413,2.41936118554767e-13,2.41936118554782e-13,1.52975906740459e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_17,8,9.8,8.4,10,OMEGA_10,OMEGA_17,0,0,0,3.38712133085974e-11,2.00409236753179e-09,1.73940861714073e-11,72.7403458740904,14.4010964851974,72.7403458741078,14.4010964851957,2.42274020425838e-13,2.42274020425896e-13,5.79591884283982e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_18,8,9.8,8.4,10.2,OMEGA_10,OMEGA_18,0,0,0,2.05183125264637e-11,1.5120181877549e-09,1.32303057398531e-11,72.6182877848737,16.0728813096675,72.6182877848784,16.0728813096808,2.41867485322868e-13,2.41867485322883e-13,1.56510003595849e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_19,8,9.8,8.6,9.8,OMEGA_10,OMEGA_19,0,0,0,2.05980095011775e-11,1.5120181877549e-09,6.80699940858176e-12,70.9481161445818,20.4695376047578,70.9481161445886,20.4695376047559,2.36304696292483e-13,2.36304696292506e-13,2.2668706972431e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_20,8,9.8,8.6,10,OMEGA_10,OMEGA_20,0,0,0,5.24083202036092e-11,3.57371578218984e-09,1.16386900117504e-11,71.0550204713592,20.8774875716437,71.0550204713475,20.8774875716483,2.36660759227544e-13,2.36660759227506e-13,3.87740912134232e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_10_21,8,9.8,8.6,10.2,OMEGA_10,OMEGA_21,0,0,0,2.04007597728828e-11,1.5120181877549e-09,7.17292891749821e-12,70.9547671330907,21.9813127025224,70.9547671330962,21.9813127025296,2.36326848534221e-13,2.36326848534239e-13,1.84277907459628e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_01,8,10,7.4,9.8,OMEGA_11,OMEGA_01,0,0,0,5.93233187730446e-12,3.68900737837733e-10,2.58992827184557e-12,71.0483424245846,20.8932642707243,71.0483424245847,20.8932642707269,2.36638516863678e-13,2.36638516863679e-13,4.54383881407303e-28,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_02,8,10,7.4,10,OMEGA_11,OMEGA_02,0,0,0,2.54637567734229e-11,1.8360209588089e-09,8.93862761586206e-12,71.3630860897883,20.5851084903667,71.3630860897972,20.585108490371,2.3768682385557e-13,2.376868238556e-13,2.97873877811454e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_03,8,10,7.4,10.2,OMEGA_11,OMEGA_03,0,0,0,8.21305622347657e-12,4.31545476213285e-10,3.5775826745521e-12,71.4696403160318,21.0141158391149,71.4696403160309,21.0141158391185,2.38041720721611e-13,2.38041720721607e-13,3.13020007191697e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_04,8,10,7.6,9.8,OMEGA_11,OMEGA_04,0,0,0,8.08408272974138e-12,4.12638056909885e-10,3.96660482238076e-12,72.7370917416354,14.4102126785694,72.7370917416381,14.4102126785733,2.42263181987508e-13,2.42263181987517e-13,9.08767762814606e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_05,8,10,7.6,10,OMEGA_11,OMEGA_05,0,0,0,4.08034853155577e-11,3.00261312296389e-09,1.02318153949454e-11,73.0646558463979,13.8588070126129,73.0646558463877,13.8588070126133,2.43354189620952e-13,2.43354189620918e-13,3.40787911055477e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_06,8,10,7.6,10.2,OMEGA_11,OMEGA_06,0,0,0,1.12029622849405e-11,7.13061283275539e-10,6.25632878836768e-12,73.167594261042,14.4987487251082,73.1675942610417,14.4987487251145,2.43697043415121e-13,2.4369704341512e-13,1.11071615455118e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_07,8,10,7.8,9.8,OMEGA_11,OMEGA_07,0,0,0,6.48970994233383e-12,3.68900737837733e-10,6.83897383169096e-13,73.7600190691921,8.12101102326564,73.7600190691925,8.12101102326496,2.45670214402223e-13,2.45670214402224e-13,1.21169035041947e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_08,8,10,7.8,10,OMEGA_11,OMEGA_08,0,0,0,2.33462785626634e-11,1.68031010667878e-09,6.4090954765561e-12,74.0955837652522,6.97018781699147,74.0955837652458,6.97018781699382,2.46787869357675e-13,2.46787869357654e-13,2.13560424261432e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_09,8,10,7.8,10.2,OMEGA_11,OMEGA_09,0,0,0,5.82864745734927e-12,3.68900737837733e-10,2.73558953267639e-12,74.1966885533478,8.17736638917395,74.1966885533477,8.17736638917669,2.47124615948606e-13,2.47124615948605e-13,4.03896783473158e-28,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_10,8,10,8,9.8,OMEGA_11,OMEGA_10,0,0,0,2.1206240340391e-11,1.5120181877549e-09,8.81694717236314e-12,74.1023205240785,4.24913133524811,74.1023205240869,4.24913133525692,2.46810307271956e-13,2.46810307271984e-13,2.77174167658455e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_11,8,10,8,10,OMEGA_11,OMEGA_11,0,0,0,8.23077022997944e-12,3.68900737837733e-10,2.30215846386272e-12,74.4411336886409,1.44183856875964e-15,74.4411336886432,1.15674554307838e-14,2.47938781800986e-13,2.47938781800993e-13,7.62355178805586e-27,1,1,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_12,8,10,8,10.2,OMEGA_11,OMEGA_12,0,0,0,1.05761340508408e-11,6.57106617630117e-10,1.44986245231848e-11,74.5422250489808,4.27134105045945,74.5422250489799,4.27134105047395,2.48275483668506e-13,2.48275483668503e-13,2.87776458224625e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_13,8,10,8.2,9.8,OMEGA_11,OMEGA_13,0,0,0,6.86537029467928e-12,3.68900737837733e-10,3.5136338283337e-12,73.7592998105312,8.13634512341206,73.7592998105332,8.13634512340855,2.45667818789645e-13,2.45667818789652e-13,6.61380982937296e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_14,8,10,8.2,10,OMEGA_11,OMEGA_14,0,0,0,7.9904312811375e-12,3.93112185971901e-10,2.1174173525651e-12,74.0966274856189,6.96950748656033,74.096627485621,6.96950748655852,2.46791345644822e-13,2.46791345644829e-13,7.06819371078027e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_15,8,10,8.2,10.2,OMEGA_11,OMEGA_15,0,0,0,1.26293651784742e-11,8.3585791786246e-10,1.46904710618401e-11,74.1995342067287,8.16051231709153,74.1995342067297,8.16051231710622,2.47134093878316e-13,2.4713409387832e-13,3.28166136571941e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_16,8,10,8.4,9.8,OMEGA_11,OMEGA_16,0,0,0,8.96720697024255e-12,5.00437011277698e-10,5.680789172402e-12,72.7362303827493,14.4252445078593,72.7362303827483,14.4252445078537,2.42260313086104e-13,2.42260313086101e-13,3.33214846365355e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_17,8,10,8.4,10,OMEGA_11,OMEGA_17,0,0,0,2.75770472479856e-11,2.00409236753179e-09,1.05586650533951e-11,73.0673212075468,13.8560250470364,73.0673212075574,13.8560250470355,2.43363067056901e-13,2.43363067056937e-13,3.51390201621647e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_18,8,10,8.4,10.2,OMEGA_11,OMEGA_18,0,0,0,6.38405847558253e-12,3.68900737837733e-10,2.1191937094045e-12,73.1738590985368,14.4780157384057,73.1738590985374,14.4780157384078,2.43717909515618e-13,2.4371790951562e-13,1.9185097214975e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_19,8,10,8.6,9.8,OMEGA_11,OMEGA_19,0,0,0,6.20717286221745e-12,3.68900737837733e-10,4.2525982735242e-12,71.0485790548982,20.9047824478081,71.0485790548989,20.9047824478038,2.36639305000946e-13,2.36639305000948e-13,2.22143230910237e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_20,8,10,8.6,10,OMEGA_11,OMEGA_20,0,0,0,4.84720377716557e-11,3.57371578218984e-09,1.52198253999813e-11,71.3686248289094,20.578585282094,71.3686248288942,20.5785852820879,2.3770527156267e-13,2.37705271562619e-13,5.06890463258813e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_11_21,8,10,8.6,10.2,OMEGA_11,OMEGA_21,0,0,0,5.9173572423023e-12,3.68900737837733e-10,1.16529008664656e-12,71.4805762910944,20.9894654725382,71.4805762910956,20.9894654725377,2.38078144835544e-13,2.38078144835548e-13,3.88750654092915e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_01,8,10.2,7.4,9.8,OMEGA_12,OMEGA_01,0,0,0,8.94172497109709e-12,6.57106617630117e-10,2.22399876292911e-12,70.9470858359737,22.0048119583528,70.9470858359715,22.0048119583551,2.36301264675466e-13,2.36301264675459e-13,7.27014210251684e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_02,8,10.2,7.4,10,OMEGA_12,OMEGA_02,0,0,0,2.6253120658924e-11,1.8360209588089e-09,1.21254117857461e-11,71.4738340656399,21.0055487085725,71.4738340656441,21.0055487085846,2.38055688713734e-13,2.38055688713748e-13,1.39849261277581e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_03,8,10.2,7.4,10.2,OMEGA_12,OMEGA_03,0,0,0,1.05594363888163e-11,6.57106617630117e-10,2.08899564313469e-12,71.7944600328172,20.6969404688481,71.7944600328152,20.6969404688473,2.39123587706893e-13,2.39123587706886e-13,6.96721951491198e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_04,8,10.2,7.6,9.8,OMEGA_12,OMEGA_04,0,0,0,1.04794971532021e-11,6.57106617630117e-10,5.71986902286881e-12,72.6144970743148,16.0866044860048,72.6144970743146,16.0866044860106,2.41854859720441e-13,2.41854859720441e-13,5.55358077275592e-28,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_05,8,10.2,7.6,10,OMEGA_12,OMEGA_05,0,0,0,4.12257157177024e-11,3.00261312296389e-09,2.12772022223362e-11,73.1705733492727,14.4873374460683,73.1705733492644,14.487337446047,2.43706965772159e-13,2.43706965772132e-13,2.7565955472043e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_06,8,10.2,7.6,10.2,OMEGA_12,OMEGA_06,0,0,0,1.30037114960308e-11,7.13061283275539e-10,1.33226762955019e-12,73.5041608271858,13.9339222907848,73.5041608271847,13.9339222907834,2.44818035268277e-13,2.44818035268273e-13,3.93799363886329e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_07,8,10.2,7.8,9.8,OMEGA_12,OMEGA_07,0,0,0,9.30903099785281e-12,6.57106617630117e-10,1.89004367712187e-12,73.6243700151864,10.9201033771045,73.6243700151845,10.920103377103,2.45218412293146e-13,2.45218412293139e-13,6.31088724176809e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_08,8,10.2,7.8,10,OMEGA_12,OMEGA_08,0,0,0,2.42141803615753e-11,1.68031010667878e-09,9.62252499903116e-12,74.1983229735504,8.16414137570414,74.198322973543,8.16414137569452,2.47130059661428e-13,2.47130059661403e-13,2.46881908897968e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_09,8,10.2,7.8,10.2,OMEGA_12,OMEGA_09,0,0,0,8.83416903303046e-12,6.57106617630117e-10,2.03215222427389e-12,74.5400049975891,7.0079136036919,74.5400049975871,7.00791360369123,2.48268089411993e-13,2.48268089411986e-13,6.7652711231754e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_10,8,10.2,8,9.8,OMEGA_12,OMEGA_10,0,0,0,2.21760070763551e-11,1.5120181877549e-09,2.51638709869439e-11,73.9617505647901,8.49551424702245,73.9617505647937,8.49551424704761,2.46342115255838e-13,2.4634211525585e-13,1.20664164062606e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_11,8,10.2,8,10,OMEGA_12,OMEGA_11,0,0,0,1.05761340508408e-11,6.57106617630117e-10,1.44968481663454e-11,74.5422250489808,4.27134105045945,74.5422250489799,4.27134105047395,2.48275483668506e-13,2.48275483668503e-13,2.87776458224625e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_12,8,10.2,8,10.2,OMEGA_12,OMEGA_12,0,0,0,1.24675473049887e-11,6.57106617630117e-10,2.33058017329313e-12,74.8872015393443,5.76408491458062e-15,74.887201539342,1.09974833210055e-14,2.49424486196174e-13,2.49424486196166e-13,7.72452598392415e-27,1,1,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_13,8,10.2,8.2,9.8,OMEGA_12,OMEGA_13,0,0,0,9.57307263785955e-12,6.57106617630117e-10,5.52802248421358e-12,73.6218988058383,10.9432957331022,73.6218988058368,10.9432957331077,2.45210181512595e-13,2.4521018151259e-13,5.14968398928277e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_14,8,10.2,8.2,10,OMEGA_12,OMEGA_14,0,0,0,1.03922997326184e-11,6.57106617630117e-10,8.75033379088563e-12,74.1975663912329,8.17989399310979,74.1975663912316,8.17989399311854,2.47127539736101e-13,2.47127539736097e-13,4.34189042233645e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_15,8,10.2,8.2,10.2,OMEGA_12,OMEGA_15,0,0,0,1.42416041724547e-11,8.3585791786246e-10,2.41584530158434e-13,74.5410548742374,7.007229179995,74.5410548742377,7.0072291799948,2.48271586203677e-13,2.48271586203678e-13,8.07793566946316e-28,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_16,8,10.2,8.4,9.8,OMEGA_12,OMEGA_16,0,0,0,1.1170726533894e-11,6.57106617630117e-10,3.90798504668055e-12,72.6101301361471,16.1158672055778,72.6101301361432,16.1158672055752,2.41840314894539e-13,2.41840314894526e-13,1.30256712670093e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_17,8,10.2,8.4,10,OMEGA_12,OMEGA_17,0,0,0,2.82938240308718e-11,2.00409236753179e-09,1.86499704568632e-11,73.1696402715027,14.5028233755342,73.169640271507,14.5028233755528,2.43703857998887e-13,2.43703857998902e-13,1.43888229112313e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_18,8,10.2,8.4,10.2,OMEGA_12,OMEGA_18,0,0,0,9.21130670527563e-12,6.57106617630117e-10,1.406874616805e-12,73.5068409852668,13.9311237246989,73.5068409852654,13.9311237246991,2.4482696198791e-13,2.44826961987905e-13,4.69530010787546e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_19,8,10.2,8.6,9.8,OMEGA_12,OMEGA_19,0,0,0,9.12505144051958e-12,6.57106617630117e-10,3.41060513164848e-12,70.9420489594284,22.0327367596607,70.942048959425,22.0327367596621,2.36284488506528e-13,2.36284488506516e-13,1.13595970351826e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_20,8,10.2,8.6,10,OMEGA_12,OMEGA_20,0,0,0,4.87867819599005e-11,3.57371578218984e-09,1.72484249105764e-11,71.4739705594209,21.0175069745489,71.4739705594067,21.0175069745316,2.38056143329349e-13,2.38056143329302e-13,4.75588462539644e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_12_21,8,10.2,8.6,10.2,OMEGA_12,OMEGA_21,0,0,0,8.90235138094963e-12,6.57106617630117e-10,1.33582034322899e-12,71.8000275158791,20.6903789530541,71.8000275158778,20.6903789530538,2.39142131150546e-13,2.39142131150542e-13,4.44286461820474e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_13_01,8.2,9.8,7.4,9.8,OMEGA_13,OMEGA_01,0,0,0,3.7624729090899e-12,2.6441280709072e-10,2.70006239588838e-13,68.725960436626,26.9497653215691,68.7259604366263,26.949765321569,2.28903430998659e-13,2.2890343099866e-13,9.08767762814606e-28,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_13_02,8.2,9.8,7.4,10,OMEGA_13,OMEGA_02,0,0,0,2.51274324057564e-11,1.8360209588089e-09,1.03881347968127e-11,68.8326438935947,27.2700553371874,68.8326438936051,27.2700553371859,2.29258758289479e-13,2.29258758289514e-13,3.45836620848892e-26,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_13_03,8.2,9.8,7.4,10.2,OMEGA_13,OMEGA_03,0,0,0,6.8461784770367e-12,4.31545476213285e-10,1.52766688188422e-12,68.7549000268376,28.0609748469159,68.7549000268363,28.0609748469174,2.28999819196788e-13,2.28999819196783e-13,4.2914033244023e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_13_04,8.2,9.8,7.6,9.8,OMEGA_13,OMEGA_04,0,0,0,6.67548428937166e-12,4.12638056909885e-10,2.8279600883252e-12,71.0194649759874,20.4872246693928,71.0194649759902,20.4872246693929,2.36542335638703e-13,2.36542335638713e-13,9.44108731368507e-27,2,2,1,0,0,1,1,1,
e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,ORDERED_NESTED,NESTED_13_05,8.2,9.8,7.6,10,OMEGA_13,OMEGA_05,0,0,0,4.06743001742452e-11,3.00261312296389e-09,1.27471366795362e-11,71.1207209022506,20.9166335667712,71.1207209022378,20.9166335667766,2.36879585620855e-13,2.36879585620812e-13,4.24596493626157e-26,2,2,1,0,0,1,1,1,
