trial_id,element_trial_hash,profile_id,noise_profile_id,L,SNR,secondary_power_db,correlation_magnitude_registered,effective_correlation_magnitude,rho_true_deg,direction_true_deg,tangent_fit_valid,anchored_fit_valid,tangent_joint_RMSE_deg,anchored_joint_RMSE_deg,delta_joint_RMSE_deg,tangent_center_error_deg,anchored_center_error_deg,delta_center_error_deg,tangent_axis_error_deg,anchored_axis_error_deg,delta_axis_error_deg,tangent_rho_error_deg,anchored_rho_error_deg,delta_rho_error_deg,tangent_vector_error_deg,anchored_vector_error_deg,delta_vector_error_deg,tangent_runtime_sec,anchored_runtime_sec,pair_label,K1_center_az_deg,K1_center_el_deg,K1_center_error_deg,K1_center_error_over_rho,tangent_axis_az,tangent_axis_el,diagnostic_axis_error_deg,selected_alpha_deg,selected_rho_deg,alpha_true_deg,b_parallel_abs,b_perp,alpha_correction_error_normalized,q0,q1,q2,raw_anchor_valid_count,anchor_scan_node_count,anchor_valid_ratio,conditional_invalid_count,conditional_invalid_ratio,q2_nonconcave_count,q2_nonconcave_ratio,rho_out_of_contract_count,rho_out_of_contract_ratio,kappa_rho_selected,raw_candidate_valid,upgrade_flag,fallback_flag,analysis_only_flag,fitting_rerun,new_trial_count,new_seed_count
VA1_K2_N2_L8_SM6_P1,cfa345f05fb3e734e83c77e599045b43e1cfb67bf12e2003f2c051a64d4c9009,P1,STAGE5_TOEPLITZ_CORRELATED,8,-6,0,0,0,0.3,45,1,1,0.0221600708679701,0.0209768058762034,-0.0011832649917667,0.0173331399918646,0.00113721905612568,-0.0161959209357389,3.31091984835644,3.31091984835644,0,0.0210009621290139,0.0376401996617295,0.0166392375327156,0.0276138370311602,0.041891914140383,0.0142780771092228,4.6327306,4.7970404,WIN,8.01184372586753,10.012655587681,0.0173331399918646,0.0577771333062153,0.665088042812527,0.746764953186612,3.31091984835666,-0.0183817184484339,0.33764019966173,-0.0173278697990212,0.0577595659967373,0.00142466450532316,0.00351282883137571,5541.47820664412,16.3246084478895,-24.1745628397397,22,65,0.338461538461538,43,0.661538461538462,0,0,11,0.169230769230769,0.000392622793854524,1,1,0,1,0,0,0
VA1_K2_N2_L8_SM6_P2,4cbc6c2f37d9c56ffc4969146c608c033f1ed78112da0093857df3db866aa402,P2,STAGE5_TOEPLITZ_CORRELATED,8,-6,-6,0,0,0.2,0,1,1,0.107597290194141,0.0674743637559712,-0.0401229264381698,0.0692144517688672,0.0606267991427258,-0.0085876526261414,14.6157748580012,14.6157748580009,-3.00204305858642e-13,0.15036930672385,0.0245406875059617,-0.125828619217888,0.164760875494849,0.059234482861955,-0.105526392632894,4.5949588,4.9063145,WIN,8.13440994833289,9.97789603076435,0.0692144517688672,0.346072258844336,0.967639733260137,0.252335781482237,14.6157748580011,0.12947862088599,0.224540687505961,0.0690451624506187,0.345225812253094,0.0241898097514857,0.302167292176856,5653.92470573861,0.597035270669352,-1.32945898870445,2,65,0.0307692307692308,63,0.969230769230769,0,0,39,0.6,9.4055655700903e-06,1,1,0,1,0,0,0
VA1_K2_N2_L8_SM6_P3,6b4818a3961b22aa42a1e7174a5d2cf7d27f7302ece4ecf599e8b19f1e1334b0,P3,STAGE5_TOEPLITZ_CORRELATED,8,-6,0,0.9,0.9,0.15,90,1,1,0.0807878629662705,0.231480649833524,0.150692786867254,0.0312470579509591,0.231399296844187,0.200152238893228,2.09585969756847,2.09585969758603,1.75601755358912e-11,0.148999999999998,0.0110791190434517,-0.137920880956546,0.149000673449033,0.0122730057226079,-0.136727667726425,4.7959561,4.7214362,LOSS,7.89014013645163,10.129650661399,0.0312470579509591,0.208313719673061,0.0365714952333406,0.999331039113865,2.09585969758621,-0.26041089193957,0.138920880956546,-0.0292702363135152,0.195134908756768,0.0729175780488783,1.5409377041737,5471.75827623727,6.94306851782044,-24.9892905588188,12,65,0.184615384615385,53,0.815384615384615,0,0,0,0,0.000102756556336781,1,1,0,1,0,0,0
VA1_K2_N2_L8_SM6_P4,fcd067fc95491c529cf6f7b6c251fc72d6c71908523d2b82aa19f0bef27e2e50,P4,STAGE5_TOEPLITZ_CORRELATED,8,-6,-6,0.9,0.9,0.1,135,1,1,0.0558772742176539,0.233418601134651,0.177541326916997,0.0257515352452698,0.228742615963161,0.202991080717891,39.7212700497944,39.7212700497025,-9.19015974432114e-11,0.0989297934855925,0.0906140784705442,-0.0083157150150483,0.0991791955302425,0.092974383525508,-0.00620481200473449,4.9762108,4.7965835,LOSS,8.12093602649905,9.96499414425432,0.0257515352452698,0.257515352452698,-0.0920009358212918,0.995758920526453,39.7212700497015,0.214655761446593,0.00938592152945599,-0.0130044188666095,0.130044188666095,0.222267104500451,2.27660180313203,5630.33932455217,0.124257074211322,-6.61933267934128,5,65,0.0769230769230769,60,0.923076923076923,0,0,29,0.446153846153846,1.17565430745469e-05,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP0_P1,18ccd122188c179bdd177a944466de5dd6bf8cfb1ce01a4d57550f28018bed1d,P1,STAGE5_TOEPLITZ_CORRELATED,8,0,0,0,0,0.3,45,1,1,0.0494327698078642,0.0484364158092856,-0.0009963539985786,0.00656864848282883,0.00716571893925143,0.0005970704564226,2.76576603475076,2.76576603475076,0,0.0972631024031354,0.0950563929223165,-0.0022067094808189,0.0979888072789196,0.0958068650678785,-0.00218194221104111,5.0669484,4.9549313,WIN,8.0065629260559,9.99972587507266,0.00656864848282883,0.0218954949427628,0.672163096739979,0.740403114108066,2.76576603475063,0.000881887477760371,0.204943607077682,-0.0042083937515473,0.0140279791718243,0.016811558498349,0.0169676040976923,22255.5448763659,26.9192241034382,-65.6747104417723,28,65,0.430769230769231,37,0.569230769230769,0,0,5,0.0769230769230769,0.000265584328426681,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP0_P2,d362ee4adbb26e86a31ed83f2d5163f4477048e6917c367e0cac3e79d0d049c9,P2,STAGE5_TOEPLITZ_CORRELATED,8,0,-6,0,0,0.2,0,1,1,0.0729553860717105,0.0990272769844353,0.0260718909127248,0.0578090067314215,0.086134153501096,0.0283251467696745,9.99358873862922,9.99358873862907,-1.50990331349021e-13,0.078927690169208,0.0883143246617749,0.00938663449256689,0.0890080243034032,0.0977201962257927,0.0087121719223895,5.1118,5.0499352,LOSS,8.14224626133872,9.99747276239389,0.0578090067314215,0.289045033657107,-0.984827177664561,0.17353797893618,9.99358873862896,0.028781764979724,0.288314324661775,-0.0564388797389124,0.282194398694562,0.0625567968110005,0.426103223593182,22517.6313233988,12.2245808947294,-21.2000928310972,13,65,0.2,52,0.8,0,0,13,0.2,3.76595433624806e-05,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP0_P3,c338aeac18944231f0bd3361514a27fd441f540ede7aa95636cc1ffc983a3145,P3,STAGE5_TOEPLITZ_CORRELATED,8,0,0,0.9,0.9,0.15,90,1,1,0.0280546213693343,0.0409314310371404,0.0128768096678061,0.00884682095599869,0.0308843276438624,0.0220375066878637,4.00087965243097,4.00087965243033,-6.4037664060379e-13,0.0518422034746322,0.0530592823818874,0.0012170789072552,0.0532464285806742,0.0537230063468074,0.000476577766133197,4.8216076,4.9013147,LOSS,7.89117897926128,10.0993248450885,0.00884682095599869,0.0589788063733246,-0.0697717891683708,0.99756297918289,4.00087965243097,0.0296482323367782,0.09694071761811,5.80511456901858e-05,0.000387007637934572,0.0589775366246361,0.197267874607253,22680.9707080845,0.393326771982616,-2.02869744338026,2,65,0.0307692307692308,63,0.969230769230769,0,0,45,0.692307692307692,2.0125105342068e-06,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP0_P4,7afa7dc977ed8c827c2edc4b80ed6d8b2d03b3b5692abdeeb8e0e815b54be021,P4,STAGE5_TOEPLITZ_CORRELATED,8,0,-6,0.9,0.9,0.1,135,1,1,0.126885554390348,0.105137025380913,-0.021748529009435,0.118350815735516,0.0405965398206607,-0.0777542759148553,3.98116823638199,3.98116823638153,-4.59632332194815e-13,0.0909941570378592,0.193600527235592,0.102606370197733,0.0914992530610839,0.193966131688357,0.102466878627273,4.6438273,4.887051,WIN,8.17988323244738,9.86267540576092,0.118350815735516,1.18350815735516,-0.754493908421218,0.656307048686265,3.98116823638162,0.155884108560528,0.293600527235592,0.11758315898932,1.1758315898932,0.13457945881682,0.383009495712081,22101.1129165095,3.94114423348945,-6.71174583812478,3,65,0.0461538461538462,62,0.953846153846154,0,0,11,0.169230769230769,3.03683613738343e-06,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP6_P1,c14ca658bd88252503082cc8dd9dc02435c589bd4914c5352a9e7141696538ad,P1,STAGE5_TOEPLITZ_CORRELATED,8,6,0,0,0,0.3,45,1,1,0.00427170906838801,0.0319365370845759,0.0276648280161879,0.00389226641039298,0.0309262907682301,0.0270340243578371,0.547577260922293,0.547577260922293,0,0.00205599939710949,0.015664555363445,0.0136085559663355,0.00352009122351961,0.0159382483696792,0.0124181571461596,4.7616172,5.0449527,LOSS,8.00327128474414,10.0021091310846,0.00389226641039298,0.0129742213679766,0.700316753916178,0.713832224114538,0.547577260922293,-0.0347108853511424,0.315664555363444,-0.00379650124625568,0.0126550041541856,0.0028602954327841,0.103047947016289,88487.0562930743,277.541726556822,-439.6149675995,23,65,0.353846153846154,42,0.646153846153846,0,0,7,0.107692307692308,0.000447131464662043,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP6_P2,883233102d3fea1df2b8f09bc0380d3979d57d53b96d4bb2aa8e8ab3d1f93cdc,P2,STAGE5_TOEPLITZ_CORRELATED,8,6,-6,0,0,0.2,0,1,1,0.0597627895912812,0.0428087048722457,-0.0169540847190355,0.0581863462656292,0.0192535667901329,-0.0389327794754963,2.62029654485953,2.62029654485939,-1.4033219031262e-13,0.0254844519510967,0.0757115056495122,0.0502270536984155,0.0272719730117232,0.0764692193943915,0.0491972463826683,4.8544391,4.833016,WIN,8.14213761389971,9.99386851025238,0.0581863462656292,0.290931731328146,0.998954437657581,0.0457168621432528,2.62029654485925,0.0770186958366408,0.275711505649511,0.0580821998398616,0.290410999199308,0.0173989608210355,0.0946824799838957,88530.8804624427,19.5876413494509,-35.5219875632449,16,65,0.246153846153846,49,0.753846153846154,0,0,26,0.4,1.60495354288561e-05,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP6_P3,193a558a9c0b75927a1cee09dea6018641a3a9d650205d0541e717dff7e3d2ce,P3,STAGE5_TOEPLITZ_CORRELATED,8,6,0,0.9,0.9,0.15,90,1,1,0.024883019284857,0.0791866170065588,0.0543035977217018,0.00415715790069784,0.059485708554297,0.0553285506535992,0.713635587894466,0.713635587894977,5.1103565823496e-13,0.0490193798282666,0.104531455156945,0.0555120753286784,0.0490665950283584,0.104536515930784,0.0554699209024256,4.7471726,4.6190204,LOSS,7.89587278189845,10.1004980286674,0.00415715790069784,0.0277143860046523,0.0124549686302807,0.999922433869957,0.713635587895488,0.0588953640764712,0.0454685448430535,-0.000446585665273919,0.00297723776849279,0.027554006004295,0.395612998278301,88382.7144862458,1.75634045891561,-19.313796658526,2,65,0.0307692307692308,63,0.969230769230769,0,0,54,0.830769230769231,4.91680332905437e-06,1,1,0,1,0,0,0
VA1_K2_N2_L8_SP6_P4,001f5b6950d19e93ac3d30e078ce4045b5059f09de0d5d5cddcea3ae9b763149,P4,STAGE5_TOEPLITZ_CORRELATED,8,6,-6,0.9,0.9,0.1,135,1,1,0.0767054803395794,0.0488848947621486,-0.0278205855774308,0.0585949641304561,0.0345758493972143,-0.0240191147332418,3.8166677902445,3.81666779033309,8.85900242053594e-11,0.0989999999999993,0.0685725924391349,-0.0304274075608644,0.0990022402307376,0.0691156588442157,-0.0298865813865219,4.6608169,4.8938688,WIN,8.13871699915569,9.90601859713666,0.0585949641304561,0.585949641304561,-0.752606494970708,0.658470548869049,3.81666779033338,0.0918278604181376,0.168572592439135,0.0580991235138045,0.580991235138045,0.0760668576826528,0.337287369043331,88588.1011773014,8.2794121446467,-24.5574088434217,24,65,0.369230769230769,41,0.630769230769231,0,0,0,0,2.77208886036198e-06,1,1,0,1,0,0,0
