trial_id,white_snr_db,profile_id,noise_profile_id,L,replicate_id,tangent_valid,full4d_valid,tangent_loglik,full4d_loglik,likelihood_tolerance,numerical_optimization_incomplete_flag,complete_likelihood_subset_flag,tangent_joint_RMSE_deg,full4d_joint_RMSE_deg,paired_delta_deg,paired_outcome,optimizer_status,score_call_count,SVD_call_count,runtime_sec
MC1_K2_N1_L1_SP10_P2_R08,10,P2,WHITE,1,8,1,1,-23.3093851755509,-23.3093851755509,3.31246286230437e-13,0,1,0.360555127546399,0.360555127546399,-1.11022302462516e-16,TIE,FULL4D_CML_STATIONARY,2213,4426,1.9627168
MC1_K2_N1_L1_SP10_P2_R09,10,P2,WHITE,1,9,1,1,-18.9233490173715,-18.888314738247,2.68916963610927e-13,0,1,0.155763187841808,0.149513592332352,0.00624959550945645,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4259,8518,3.8076431
MC1_K2_N1_L1_SP10_P2_R10,10,P2,WHITE,1,10,1,1,-21.4367560012228,-21.1102818372138,3.04634625098612e-13,0,1,0.556776436283001,0.516761393159951,0.0400150431230499,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,3141,6282,2.8296277
MC1_K2_N1_L1_SP10_P3_R01,10,P3,WHITE,1,1,1,1,-33.4059998733069,-32.9022377386298,4.74727810815621e-13,0,1,0.274999999999999,0.150211635023778,0.124788364976221,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5215,10430,4.6285874
MC1_K2_N1_L1_SP10_P3_R02,10,P3,WHITE,1,2,1,1,-31.0631358952348,-31.0377245785629,4.41433711205758e-13,0,1,0.122757526100736,0.10812122808505,0.0146362980156864,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5230,10460,4.6244059
MC1_K2_N1_L1_SP10_P3_R03,10,P3,WHITE,1,3,1,1,-27.9862302113332,-26.1950611136261,3.97708251559453e-13,0,1,0.188745860881768,0.029748824199917,0.158997036681851,TANGENT_LOSS,FULL4D_CML_STATIONARY,826,1652,0.7684554
MC1_K2_N1_L1_SP10_P3_R04,10,P3,WHITE,1,4,1,1,-31.9162223946672,-31.8828205045601,4.53556799508692e-13,0,1,0.301039864469807,0.323756411027266,-0.022716546557459,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4495,8990,3.9726841
MC1_K2_N1_L1_SP10_P3_R05,10,P3,WHITE,1,5,1,1,-29.3848826001716,-29.142750112801,4.17584297454306e-13,0,1,0.0898060005739475,0.185477657556055,-0.095671656982108,TANGENT_WIN,FULL4D_CML_CONVERGED,2776,5552,2.449569
MC1_K2_N1_L1_SP10_P3_R06,10,P3,WHITE,1,6,1,1,-20.3280355983908,-20.2259336547944,2.88878760534186e-13,0,1,0.116717770728224,0.145273929549187,-0.0285561588209631,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4992,9984,4.5087
MC1_K2_N1_L1_SP10_P3_R07,10,P3,WHITE,1,7,1,1,-36.5840357201589,-35.9901179663476,5.19890416514939e-13,0,1,0.413067791046457,0.494610571356731,-0.0815427803102742,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3599,7198,3.3265938
MC1_K2_N1_L1_SP10_P3_R08,10,P3,WHITE,1,8,1,1,-34.0658784753461,-34.0371336917302,4.84105249758871e-13,0,1,0.574999999999999,0.59220369487,-0.0172036948700006,TANGENT_WIN,FULL4D_CML_STATIONARY,1561,3122,1.4239087
MC1_K2_N1_L1_SP10_P3_R09,10,P3,WHITE,1,9,1,1,-27.916152471496,-27.5037108183003,3.96712386979857e-13,0,1,0.106057511685848,0.358209638639576,-0.252152126953728,TANGENT_WIN,FULL4D_CML_STATIONARY,4144,8288,3.7084244
MC1_K2_N1_L1_SP10_P3_R10,10,P3,WHITE,1,10,1,1,-28.572415826428,-28.5142573864283,4.06038450171707e-13,0,1,0.515388203202207,0.187295865774759,0.328092337427448,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,1827,3654,1.6414124
MC1_K2_N1_L1_SP10_P4_R01,10,P4,WHITE,1,1,1,1,-35.5538365306781,-35.3976875403844,5.05250405505508e-13,0,1,0.418330013267037,0.411435964030024,0.00689404923701287,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4421,8842,3.9329655
MC1_K2_N1_L1_SP10_P4_R02,10,P4,WHITE,1,2,1,1,-34.0167932631402,-33.9559407516014,4.83407706939548e-13,0,1,0.489535147809299,0.560217736541438,-0.0706825887321387,TANGENT_WIN,FULL4D_CML_STATIONARY,873,1746,0.8022495
MC1_K2_N1_L1_SP10_P4_R03,10,P4,WHITE,1,3,1,1,-23.7156441663779,-23.2381714289467,3.37019573725824e-13,0,1,0.433507707184237,0.379664063037003,0.053843644147234,TANGENT_LOSS,FULL4D_CML_CONVERGED,2559,5118,2.3330483
MC1_K2_N1_L1_SP10_P4_R04,10,P4,WHITE,1,4,1,1,-30.3029247353403,-30.0565223050697,4.30630460859622e-13,0,1,0.0626851399740105,0.192659274638285,-0.129974134664275,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3996,7992,3.5454566
MC1_K2_N1_L1_SP10_P4_R05,10,P4,WHITE,1,5,1,1,-22.8083446356042,-22.3330012645892,3.24126071910828e-13,0,1,0.509553393611182,0.503824270025011,0.00572912358617139,TANGENT_LOSS,FULL4D_CML_STATIONARY,3088,6176,3.0687329
MC1_K2_N1_L1_SP10_P4_R06,10,P4,WHITE,1,6,1,1,-26.4485837522596,-26.4329665736658,3.75856981126213e-13,0,1,0.112331480397877,0.0885058462256354,0.0238256341722416,TANGENT_LOSS,FULL4D_CML_CONVERGED,2177,4354,1.9635286
MC1_K2_N1_L1_SP10_P4_R07,10,P4,WHITE,1,7,1,1,-24.2247411495723,-23.9324321560145,3.44254276989948e-13,0,1,0.379192294969721,0.217684281000471,0.16150801396925,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4777,9554,4.5352336
MC1_K2_N1_L1_SP10_P4_R08,10,P4,WHITE,1,8,1,1,-19.8109502509379,-18.8163429225699,2.81530535786173e-13,0,1,0.409791327614598,0.556742022885714,-0.146950695271116,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3613,7226,3.3084534
MC1_K2_N1_L1_SP10_P4_R09,10,P4,WHITE,1,9,1,1,-23.3147531939134,-23.4187454335256,3.31322570359495e-13,1,0,0.137680852766793,0.100115308043141,0.0375655447236515,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5278,10556,5.173192
MC1_K2_N1_L1_SP10_P4_R10,10,P4,WHITE,1,10,1,1,-18.0131649176129,-17.7485440340541,2.55982469605171e-13,0,1,0.0546851522238054,0.0849930228925963,-0.0303078706687909,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4425,8850,5.1149895
MC1_K2_N1_L1_SP14_P1_R01,14,P1,WHITE,1,1,1,1,-31.5736656009812,-30.8518146189527,4.48688774681915e-13,0,1,0.0800168219844594,0.307025637352639,-0.22700881536818,TANGENT_WIN,FULL4D_CML_CONVERGED,1946,3892,1.7335703
MC1_K2_N1_L1_SP14_P1_R02,14,P1,WHITE,1,2,1,1,-30.5235745130532,-30.2251259178757,4.33766082793642e-13,0,1,0.369369710211893,0.376384159320704,-0.00701444910881099,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5427,10854,4.7941271
MC1_K2_N1_L1_SP14_P1_R03,14,P1,WHITE,1,3,1,1,-30.2665436792974,-29.1209265952368,4.30113454957811e-13,0,1,0.167728709637879,0.0771531627890455,0.0905755468488335,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4243,8486,3.798604
MC1_K2_N1_L1_SP14_P1_R04,14,P1,WHITE,1,4,1,1,-27.6304794929807,-27.2465243264035,3.92652729786117e-13,0,1,0.424350790182847,0.51131346211853,-0.0869626719356832,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3597,7194,3.1799957
MC1_K2_N1_L1_SP14_P1_R05,14,P1,WHITE,1,5,1,1,-34.6100231746231,-34.0156066900525,4.91838011024343e-13,0,1,0.0957033348059665,0.137556399310427,-0.0418530645044608,TANGENT_WIN,FULL4D_CML_CONVERGED,2283,4566,2.0957577
MC1_K2_N1_L1_SP14_P1_R06,14,P1,WHITE,1,6,1,1,-26.0207977509111,-26.0484660480909,3.69777776411853e-13,1,0,0.213168319667894,0.163365951697464,0.0498023679704304,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5087,10174,4.4986452
MC1_K2_N1_L1_SP14_P1_R07,14,P1,WHITE,1,7,1,1,-26.4285174225947,-26.2824452202799,3.75571821430678e-13,0,1,0.0796328321249378,0.119697280615905,-0.0400644484909667,TANGENT_WIN,FULL4D_CML_STATIONARY,3451,6902,3.0489054
MC1_K2_N1_L1_SP14_P1_R08,14,P1,WHITE,1,8,1,1,-21.1323026426923,-21.1467157883742,3.0030808265298e-13,1,0,0.0968227683659367,0.102647639531431,-0.00582487116549466,TANGENT_WIN,FULL4D_CML_CONVERGED,1459,2918,1.2825161
MC1_K2_N1_L1_SP14_P1_R09,14,P1,WHITE,1,9,1,1,-22.9556043393742,-18.3376013828016,3.26218758166507e-13,0,1,0.240098284578658,0.142815582109218,0.0972827024694396,TANGENT_LOSS,FULL4D_CML_STATIONARY,3016,6032,2.6867496
MC1_K2_N1_L1_SP14_P1_R10,14,P1,WHITE,1,10,1,1,-30.3081611700436,-30.1725078688193,4.30704875072416e-13,0,1,0.0885804875087584,0.0975528606477496,-0.00897237313899119,TANGENT_WIN,FULL4D_CML_CONVERGED,3017,6034,2.6901151
MC1_K2_N1_L1_SP14_P2_R01,14,P2,WHITE,1,1,1,1,-39.3012379063755,-38.8466171070234,5.58504182015092e-13,0,1,0.173205080756888,0.559754479125209,-0.386549398368321,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5395,10790,4.7871623
MC1_K2_N1_L1_SP14_P2_R02,14,P2,WHITE,1,2,1,1,-31.2834649620577,-31.1729350883554,4.44564775563914e-13,0,1,0.435889894354067,0.435798223674998,9.16706790685673e-05,TANGENT_LOSS,FULL4D_CML_CONVERGED,1448,2896,1.3829116
MC1_K2_N1_L1_SP14_P2_R03,14,P2,WHITE,1,3,1,1,-19.8391273443659,-18.4727120332528,2.81930956367175e-13,0,1,0.556776436283001,0.503902400789906,0.0528740354930952,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4496,8992,4.013434
MC1_K2_N1_L1_SP14_P2_R04,14,P2,WHITE,1,4,1,1,-29.6374170040726,-29.4512241591537,4.21173027178733e-13,0,1,0.264575131106459,0.251442555606866,0.0131325754995935,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,2698,5396,2.4252336
MC1_K2_N1_L1_SP14_P2_R05,14,P2,WHITE,1,5,1,1,-23.9897475033871,-23.4696855276841,3.40914816425014e-13,0,1,0.153804658387283,0.177987399668236,-0.0241827412809527,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4686,9372,4.1659714
MC1_K2_N1_L1_SP14_P2_R06,14,P2,WHITE,1,6,1,1,-27.8857023792032,-27.710136361968,3.9627966514222e-13,0,1,0.574456264653802,0.52616858517006,0.0482876794837417,TANGENT_LOSS,FULL4D_CML_STATIONARY,1655,3310,1.4439204
MC1_K2_N1_L1_SP14_P2_R07,14,P2,WHITE,1,7,1,1,-17.2462837487116,-15.8247175074447,2.4508443273009e-13,0,1,0.519615242270663,0.351624372355736,0.167990869914927,TANGENT_LOSS,FULL4D_CML_CONVERGED,1712,3424,1.5089043
MC1_K2_N1_L1_SP14_P2_R08,14,P2,WHITE,1,8,1,1,-23.0049763250909,-23.0022957307517,3.26920376282528e-13,0,1,0.360555127546399,0.357171095955192,0.0033840315912067,TANGENT_LOSS,FULL4D_CML_STATIONARY,2403,4806,2.0957508
MC1_K2_N1_L1_SP14_P2_R09,14,P2,WHITE,1,9,1,1,-18.9282376464441,-18.8855548110021,2.68986435208434e-13,0,1,0.137294159469231,0.159619321902711,-0.02232516243348,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5128,10256,4.5704611
MC1_K2_N1_L1_SP14_P2_R10,14,P2,WHITE,1,10,1,1,-21.6448060167029,-21.0392587187445,3.07591193642095e-13,0,1,0.412310562561766,0.479919201406029,-0.0676086388442631,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3843,7686,3.5492315
MC1_K2_N1_L1_SP14_P3_R01,14,P3,WHITE,1,1,1,1,-32.5864522056782,-32.8024686148856,4.63081337978767e-13,1,0,0.128951817967873,0.0944790254064897,0.0344727925613833,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5243,10486,4.7147006
MC1_K2_N1_L1_SP14_P3_R02,14,P3,WHITE,1,2,1,1,-31.067596931202,-31.0202243246343,4.41497106339767e-13,0,1,0.0964588425065112,0.0809017727624493,0.0155570697440619,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5277,10554,4.6479473
MC1_K2_N1_L1_SP14_P3_R03,14,P3,WHITE,1,3,1,1,-26.2489226592455,-26.1800250834639,3.73019626341112e-13,0,1,0.0634147070530228,0.0275478711008287,0.0358668359521941,TANGENT_LOSS,FULL4D_CML_STATIONARY,756,1512,0.7071284
MC1_K2_N1_L1_SP14_P3_R04,14,P3,WHITE,1,4,1,1,-31.9876168669982,-31.9525696226454,4.54571375982456e-13,0,1,0.301039864469807,0.267013205053347,0.0340266594164598,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5104,10208,4.5490137
MC1_K2_N1_L1_SP14_P3_R05,14,P3,WHITE,1,5,1,1,-29.2869963781434,-29.0314031559584,4.16193250574443e-13,0,1,0.060312456718045,0.174739961267683,-0.114427504549638,TANGENT_WIN,FULL4D_CML_CONVERGED,4334,8668,3.9568253
MC1_K2_N1_L1_SP14_P3_R06,14,P3,WHITE,1,6,1,1,-20.0815355294576,-20.0751050023914,2.85375783867289e-13,0,1,0.0647936322014597,0.0702931372613852,-0.00549950505992552,TANGENT_WIN,FULL4D_CML_CONVERGED,2655,5310,2.3699531
MC1_K2_N1_L1_SP14_P3_R07,14,P3,WHITE,1,7,1,1,-36.9555233072635,-36.1353201397213,5.25169572643783e-13,0,1,0.381608438061844,0.426187351001763,-0.0445789129399191,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5065,10130,4.5082096
MC1_K2_N1_L1_SP14_P3_R08,14,P3,WHITE,1,8,1,1,-34.7787849393065,-34.1181084498189,4.9423625994374e-13,0,1,0.106152184834217,0.552898526035291,-0.446746341201074,TANGENT_WIN,FULL4D_CML_STATIONARY,4176,8352,3.7846082
MC1_K2_N1_L1_SP14_P3_R09,14,P3,WHITE,1,9,1,1,-27.8921223107795,-27.5872930355576,3.96370897857132e-13,0,1,0.0887251543140041,0.380106400222091,-0.291381245908087,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5280,10560,4.9648663
MC1_K2_N1_L1_SP14_P3_R10,14,P3,WHITE,1,10,1,1,-28.5189571765625,-28.5516730538787,4.05278757065197e-13,1,0,0.143196859367546,0.0846304620722555,0.0585663972952905,TANGENT_LOSS,FULL4D_CML_CONVERGED,4198,8396,3.7751939
MC1_K2_N1_L1_SP14_P4_R01,14,P4,WHITE,1,1,1,1,-35.6815921073007,-35.2075745105193,5.07065921443949e-13,0,1,0.141537548079697,0.496469232950267,-0.35493168487057,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3507,7014,3.2292871
MC1_K2_N1_L1_SP14_P4_R02,14,P4,WHITE,1,2,1,1,-33.7771167089432,-33.7771167089432,4.80001698249214e-13,0,1,0.528814391767728,0.528814391767728,2.22044604925031e-16,TIE,FULL4D_CML_STATIONARY,2578,5156,2.3392571
MC1_K2_N1_L1_SP14_P4_R03,14,P4,WHITE,1,3,1,1,-23.7910525188773,-23.7373551333663,3.38091190867506e-13,0,1,0.105357410709506,0.142024282164018,-0.0366668714545123,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4956,9912,4.4287625
MC1_K2_N1_L1_SP14_P4_R04,14,P4,WHITE,1,4,1,1,-30.3210295661289,-29.9658970824872,4.30887745979602e-13,0,1,0.0523260677184799,0.196557705022493,-0.144231637304013,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4615,9230,4.1180192
MC1_K2_N1_L1_SP14_P4_R05,14,P4,WHITE,1,5,1,1,-23.0047044224437,-22.2994270771362,3.26916512313512e-13,0,1,0.493747705376342,0.497207038264977,-0.00345933288863537,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5320,10640,4.7560738
MC1_K2_N1_L1_SP14_P4_R06,14,P4,WHITE,1,6,1,1,-26.4512695564508,-26.4379260878011,3.75895148699368e-13,0,1,0.1149996310732,0.093931441308902,0.021068189764298,TANGENT_LOSS,FULL4D_CML_STATIONARY,4733,9466,4.8290625
MC1_K2_N1_L1_SP14_P4_R07,14,P4,WHITE,1,7,1,1,-24.1930154964383,-23.9141254815035,3.43803428342515e-13,0,1,0.0781695254571093,0.189762821122059,-0.11159329566495,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4951,9902,4.7365601
MC1_K2_N1_L1_SP14_P4_R08,14,P4,WHITE,1,8,1,1,-20.4464318122215,-19.1338468448742,2.90561271927764e-13,0,1,0.0499759489587158,0.429885351874996,-0.37990940291628,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3436,6872,3.5193609
MC1_K2_N1_L1_SP14_P4_R09,14,P4,WHITE,1,9,1,1,-23.3643678665589,-23.4195837946093,3.32027637264203e-13,1,0,0.132246675344964,0.104392228000416,0.0278544473445485,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5089,10178,4.786534
MC1_K2_N1_L1_SP14_P4_R10,14,P4,WHITE,1,10,1,1,-17.9469900087675,-17.7283933682095,2.55042067589777e-13,0,1,0.0508595289895101,0.0875288603279926,-0.0366693313384825,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5217,10434,5.4874841
MC1_K2_N1_L1_SP18_P1_R01,18,P1,WHITE,1,1,1,1,-31.3203646165167,-30.8756113913497,4.45089151192472e-13,0,1,0.0935153246837437,0.177753246667921,-0.0842379219841774,TANGENT_WIN,FULL4D_CML_CONVERGED,3461,6922,3.0415565
MC1_K2_N1_L1_SP18_P1_R02,18,P1,WHITE,1,2,1,1,-30.4652835437353,-30.1559952346402,4.32937718297457e-13,0,1,0.369369710211893,0.367671134805533,0.00169857540636048,TANGENT_LOSS,FULL4D_CML_STATIONARY,3260,6520,2.8615221
MC1_K2_N1_L1_SP18_P1_R03,18,P1,WHITE,1,3,1,1,-30.381652350604,-29.0684766002658,4.31749247562209e-13,0,1,0.15778572995796,0.0516670090441565,0.106118720913804,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4311,8622,3.9850706
MC1_K2_N1_L1_SP18_P1_R04,18,P1,WHITE,1,4,1,1,-27.5012835719519,-27.2760044671201,3.9081674532258e-13,0,1,0.318255866504301,0.412674597774795,-0.0944187312704942,TANGENT_WIN,FULL4D_CML_STATIONARY,2121,4242,1.889077
MC1_K2_N1_L1_SP18_P1_R05,18,P1,WHITE,1,5,1,1,-34.5573668639989,-33.9572460762618,4.91089719844224e-13,0,1,0.081992569476876,0.134984649096243,-0.0529920796193673,TANGENT_WIN,FULL4D_CML_STATIONARY,2410,4820,2.1391608
MC1_K2_N1_L1_SP18_P1_R06,18,P1,WHITE,1,6,1,1,-25.9944555549992,-25.9435957967431,3.69403431292869e-13,0,1,0.176709369777289,0.12688413888201,0.0498252308952794,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5126,10252,4.5649629
MC1_K2_N1_L1_SP18_P1_R07,18,P1,WHITE,1,7,1,1,-26.2612162791421,-26.1563839314401,3.73194329187386e-13,0,1,0.0888801541174974,0.116232685350477,-0.0273525312329792,TANGENT_WIN,FULL4D_CML_STATIONARY,3294,6588,2.9080229
MC1_K2_N1_L1_SP18_P1_R08,18,P1,WHITE,1,8,1,1,-20.7699486242865,-20.7597018740248,2.95158722341945e-13,0,1,0.087355278607717,0.0784345350394164,0.00892074356830061,TANGENT_LOSS,FULL4D_CML_CONVERGED,3100,6200,2.7594185
MC1_K2_N1_L1_SP18_P1_R09,18,P1,WHITE,1,9,1,1,-23.6185364096281,-18.2694680577853,3.35639589502934e-13,0,1,0.112239766935518,0.130347884992081,-0.0181081180565631,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5019,10038,4.4386129
MC1_K2_N1_L1_SP18_P1_R10,18,P1,WHITE,1,10,1,1,-30.2462525456692,-30.0186708139481,4.29825100605814e-13,0,1,0.0872859818515183,0.119665014790252,-0.0323790329387338,TANGENT_WIN,FULL4D_CML_CONVERGED,4035,8070,3.6275796
MC1_K2_N1_L1_SP18_P2_R01,18,P2,WHITE,1,1,1,1,-39.3929365130458,-38.7418979580664,5.5980729759207e-13,0,1,0.110316538684102,0.423039020719683,-0.312722482035581,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5284,10568,4.7089858
MC1_K2_N1_L1_SP18_P2_R02,18,P2,WHITE,1,2,1,1,-31.2149981499181,-30.9883481794572,4.43591803643785e-13,0,1,0.33166247903554,0.355151269756282,-0.0234887907207421,TANGENT_WIN,FULL4D_CML_CONVERGED,1786,3572,1.655162
MC1_K2_N1_L1_SP18_P2_R03,18,P2,WHITE,1,3,1,1,-22.7027124901032,-18.4115796804068,3.22624948837858e-13,0,1,0.171896115623821,0.442248979790932,-0.270352864167111,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3051,6102,2.7578915
MC1_K2_N1_L1_SP18_P2_R04,18,P2,WHITE,1,4,1,1,-29.7448484973155,-29.4304442391282,4.22699720521045e-13,0,1,0.223606797749979,0.226314483452226,-0.00270768570224653,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3551,7102,3.1284664
MC1_K2_N1_L1_SP18_P2_R05,18,P2,WHITE,1,5,1,1,-23.9991572657335,-23.166086560465,3.41048537190623e-13,0,1,0.135122982489577,0.193200038393068,-0.0580770559034912,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4944,9888,4.4486597
MC1_K2_N1_L1_SP18_P2_R06,18,P2,WHITE,1,6,1,1,-29.322232245643,-28.822265678609,4.16693982368244e-13,0,1,0.458257569495584,0.427572958292694,0.0306846112028897,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,2411,4822,2.2027131
MC1_K2_N1_L1_SP18_P2_R07,18,P2,WHITE,1,7,1,1,-17.213106332443,-15.6355272985613,2.44612953287671e-13,0,1,0.203367375225895,0.292902007203033,-0.089534631977138,TANGENT_WIN,FULL4D_CML_CONVERGED,4942,9884,4.3827931
MC1_K2_N1_L1_SP18_P2_R08,18,P2,WHITE,1,8,1,1,-24.4333500043895,-23.3155729508894,3.47218787118059e-13,0,1,0.223606797749979,0.301864834851106,-0.0782580371011268,TANGENT_WIN,FULL4D_CML_CONVERGED,3465,6930,3.0345857
MC1_K2_N1_L1_SP18_P2_R09,18,P2,WHITE,1,9,1,1,-18.9874190152838,-18.9028565721008,2.69827453042862e-13,0,1,0.116925716263421,0.166810262004211,-0.0498845457407901,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5369,10738,4.8727197
MC1_K2_N1_L1_SP18_P2_R10,18,P2,WHITE,1,10,1,1,-21.6927479403679,-20.977859598569,3.08272489354066e-13,0,1,0.299999999999999,0.294613646991812,0.00538635300818657,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,2431,4862,2.2066788
MC1_K2_N1_L1_SP18_P3_R01,18,P3,WHITE,1,1,1,1,-32.6106014351551,-32.7292291336756,4.63424519170347e-13,1,0,0.0998178278800186,0.0594854050235019,0.0403324228565167,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5198,10396,4.6134675
MC1_K2_N1_L1_SP18_P3_R02,18,P3,WHITE,1,2,1,1,-31.0646355660443,-30.9714104945074,4.41455022809752e-13,0,1,0.0838827614985601,0.0745758706586397,0.00930689083992044,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5263,10526,4.8166174
MC1_K2_N1_L1_SP18_P3_R03,18,P3,WHITE,1,3,1,1,-26.2216215409496,-26.1569722376084,3.72631654115446e-13,0,1,0.0314175822509437,0.0262110313596052,0.00520655089133854,TANGENT_LOSS,FULL4D_CML_CONVERGED,835,1670,0.7699391
MC1_K2_N1_L1_SP18_P3_R04,18,P3,WHITE,1,4,1,1,-32.0596725825983,-31.9256939885975,4.55595349288249e-13,0,1,0.0670015286624133,0.112958070906616,-0.0459565422442027,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5023,10046,4.4838745
MC1_K2_N1_L1_SP18_P3_R05,18,P3,WHITE,1,5,1,1,-29.2210390768031,-28.9247628124113,4.15255940947689e-13,0,1,0.0433186156627675,0.168372258576037,-0.125053642913269,TANGENT_WIN,FULL4D_CML_CONVERGED,4725,9450,4.198925
MC1_K2_N1_L1_SP18_P3_R06,18,P3,WHITE,1,6,1,1,-19.9069799657797,-19.8822357132517,2.82895200112132e-13,0,1,0.0443671712849246,0.0493454676148696,-0.00497829632994503,TANGENT_WIN,FULL4D_CML_STATIONARY,2190,4380,1.9692111
MC1_K2_N1_L1_SP18_P3_R07,18,P3,WHITE,1,7,1,1,-36.9223589225607,-36.2361644496325,5.24698278391052e-13,0,1,0.0838213736138088,0.398709991367994,-0.314888617754185,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4349,8698,3.9080497
MC1_K2_N1_L1_SP18_P3_R08,18,P3,WHITE,1,8,1,1,-34.6836885579855,-34.1851707776163,4.92884859084846e-13,0,1,0.301039864469806,0.481251553697259,-0.180211689227453,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4338,8676,3.9337196
MC1_K2_N1_L1_SP18_P3_R09,18,P3,WHITE,1,9,1,1,-27.8669079770157,-27.6769812435389,3.96012580623274e-13,0,1,0.0805013128769102,0.267397213412563,-0.186895900535652,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5037,10074,4.5966718
MC1_K2_N1_L1_SP18_P3_R10,18,P3,WHITE,1,10,1,1,-28.5541147840151,-28.5898345239452,4.0577837671684e-13,1,0,0.0852896223635334,0.0580683808046536,0.0272212415588798,TANGENT_LOSS,FULL4D_CML_STATIONARY,3583,7166,3.1941663
MC1_K2_N1_L1_SP18_P4_R01,18,P4,WHITE,1,1,1,1,-35.7195550329352,-35.283477131313,5.07605407064705e-13,0,1,0.111707246481833,0.376822192907773,-0.26511494642594,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5053,10106,4.4600532
MC1_K2_N1_L1_SP18_P4_R02,18,P4,WHITE,1,2,1,1,-33.8516786526831,-33.6884460740023,4.81061287198985e-13,0,1,0.365768774725787,0.471858421499589,-0.106089646773802,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3993,7986,3.555628
MC1_K2_N1_L1_SP18_P4_R03,18,P4,WHITE,1,3,1,1,-23.7772455886815,-23.6697152291085,3.37894982588431e-13,0,1,0.0790264441174915,0.131494827642464,-0.0524683835249725,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4866,9732,4.341706
MC1_K2_N1_L1_SP18_P4_R04,18,P4,WHITE,1,4,1,1,-30.3235106881621,-29.6670159615769,4.30923004844347e-13,0,1,0.050066623256593,0.21972833869445,-0.169661715437857,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4301,8602,3.988002
