row_type,scope_type,scope_value,white_beamspace_snr_target_db,method_id,reference_method_id,comparison_id,total_count,valid_count,valid_rate,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,upgrade_rate,fallback_rate,mean_score_call_count,mean_SVD_call_count,median_runtime_sec,p90_runtime_sec,paired_count,wins,ties,losses,non_tie_win_rate,median_paired_delta_deg,p90_paired_delta_deg
METHOD,EXACT_CELL,10|P3|WHITE|L=4,10,CORE_LITE,,,10,10,1,0.244892862675788,NaN,0.182514076993644,NaN,45.0000000000001,NaN,0.250000000000001,NaN,1.66666666666669,NaN,0.285078105935821,NaN,0,0,161.3,371.3,0.1308273,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|WHITE|L=4,10,CORE_PLUS,,,10,10,1,0.225897946166825,NaN,0.155607379500096,NaN,45.0000000000001,NaN,0.166747183290891,NaN,1.11164788860595,NaN,0.220780566212008,NaN,0.4,0.6,1925.4,3900.6,1.3630396,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|WHITE|L=4,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.0972187855994728,NaN,0.050839131088477,NaN,14.3634471227035,NaN,0.148999999999999,NaN,0.993333333333338,NaN,0.149031737124571,NaN,0.9,0.1,414.4,903.5,4.27982835,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P3|WHITE|L=4,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,1,1,0.888888888888889,-0.0484109580476847,NaN
PAIRWISE,EXACT_CELL,10|P3|WHITE|L=4,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,0,2,0.8,-0.0294160415387214,NaN
METHOD,EXACT_CELL,10|P3|WHITE|L=8,10,CORE_LITE,,,10,10,1,0.263019932234903,NaN,0.2,NaN,45.0000000000001,NaN,0.13284271247462,NaN,0.885618083164142,NaN,0.206155281280883,NaN,0,0,145.2,337.2,0.13334945,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|WHITE|L=8,10,CORE_PLUS,,,10,10,1,0.224999999999999,NaN,0.200144935774566,NaN,30.8156208677037,NaN,0.13284271247462,NaN,0.88561808316414,NaN,0.206155281280883,NaN,0.4,0.6,2086.1,4220,1.43465205,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|WHITE|L=8,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.0906398330543488,NaN,0.039863859014215,NaN,16.8392601884958,NaN,0.148999999999998,NaN,0.993333333333329,NaN,0.149042759357067,NaN,0.8,0.2,400,872.8,4.23536485,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P3|WHITE|L=8,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,2,2,0.75,-0.139605774103456,NaN
PAIRWISE,EXACT_CELL,10|P3|WHITE|L=8,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,2,1,0.875,-0.103474862879352,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,10,CORE_LITE,,,10,10,1,0.421954994768405,NaN,0.211803398874989,NaN,71.565051177078,NaN,0.482455532033677,NaN,3.21637021355787,NaN,0.602079728939614,NaN,0,0,150,348,0.12469485,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,10,CORE_PLUS,,,10,10,1,0.421269026502986,NaN,0.220319387815398,NaN,65.2326247853312,NaN,0.389834563766818,NaN,2.59889709177881,NaN,0.502596308177271,NaN,0.5,0.5,1866.9,3783.1,1.37071225,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.387244299208241,NaN,0.170710678118655,NaN,63.4349488229221,NaN,0.297213595499959,NaN,1.98142396999975,NaN,0.403112887414927,NaN,0.2,0.8,383.5,841,4.2007827,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,8,0,1,0,NaN
PAIRWISE,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,6,1,0.75,0,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,10,CORE_LITE,,,10,10,1,0.357053827758132,NaN,0.212132034355964,NaN,71.565051177078,NaN,0.297213595499958,NaN,1.98142396999974,NaN,0.320156211871643,NaN,0,0,152.7,352.7,0.14080105,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,10,CORE_PLUS,,,10,10,1,0.357053827758132,NaN,0.26515905293212,NaN,58.2825255885391,NaN,0.223407839892608,NaN,1.48938559928407,NaN,0.285078105935821,NaN,0.5,0.5,2240.1,4528.7,1.71874335,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.0968092781074902,NaN,0.0614732178931738,NaN,20.7664020656752,NaN,0.148999999999998,NaN,0.993333333333332,NaN,0.149075449565876,NaN,0.7,0.3,398.6,870.5,4.5021662,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,0,1,-0.213497544553907,NaN
PAIRWISE,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,2,1,0.875,-0.213497544553907,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,10,CORE_LITE,,,10,10,1,0.263019932234903,NaN,0.1,NaN,45.0000000000001,NaN,0.215028153987289,NaN,1.43352102658194,NaN,0.263155746576263,NaN,0,0,165.7,377.7,0.14822855,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,10,CORE_PLUS,,,10,10,1,0.25199991646118,NaN,0.147841491446471,NaN,35.782525588539,NaN,0.132842712474619,NaN,0.885618083164138,NaN,0.206155281280883,NaN,0.5,0.5,2396.2,4839.7,1.9434153,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.0824998928583566,NaN,0.0476190480587124,NaN,20.1563560111242,NaN,0.13284271247462,NaN,0.88561808316414,NaN,0.149051143012811,NaN,0.7,0.3,420.6,913.5,4.4557389,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,0,1,-0.0687925440387702,NaN
PAIRWISE,EXACT_CELL,10|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,3,2,0.714285714285714,-0.0105916315679304,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=1,10,CORE_LITE,,,10,10,1,0.414060670440818,NaN,0.228077640640441,NaN,45,NaN,0.347213595499957,NaN,3.47213595499958,NaN,0.353761482156571,NaN,0,0,151.5,349.5,0.130659,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=1,10,CORE_PLUS,,,10,10,1,0.399679831553901,NaN,0.226778751704605,NaN,45,NaN,0.265028153987288,NaN,2.65028153987288,NaN,0.268302097315595,NaN,0.6,0.4,1833.1,3714.1,1.50144875,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=1,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.394491811292159,NaN,0.178077640640441,NaN,43.2721840092012,NaN,0.143569973451984,NaN,1.43569973451985,NaN,0.184888086036154,NaN,0.4,0.6,388.8,850.1,4.4852564,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P4|WHITE|L=1,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,6,0,1,0,NaN
PAIRWISE,EXACT_CELL,10|P4|WHITE|L=1,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,1,4,0.555555555555556,-0.0156400324828268,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=4,10,CORE_LITE,,,10,10,1,0.36041456624623,NaN,0.228077640640442,NaN,28.7644038545758,NaN,0.347213595499957,NaN,3.47213595499957,NaN,0.35376148215657,NaN,0,0,144.7,336.7,0.1265513,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=4,10,CORE_PLUS,,,10,10,1,0.339940914478015,NaN,0.181962281842847,NaN,45,NaN,0.205493441223934,NaN,2.05493441223934,NaN,0.255814451947136,NaN,0.7,0.3,2065.1,4178.9,1.36549195,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=4,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.183811850990091,NaN,0.0994772160545352,NaN,29.0243762978385,NaN,0.223606797749978,NaN,2.23606797749978,NaN,0.25056202898868,NaN,0.5,0.5,396.9,867.1,4.2860457,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P4|WHITE|L=4,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,5,0,1,-0.03221448226956,NaN
PAIRWISE,EXACT_CELL,10|P4|WHITE|L=4,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,3,2,0.714285714285714,-0.00968500850333057,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=8,10,CORE_LITE,,,10,10,1,0.267634962119092,NaN,0.146040481324095,NaN,37.9818782660368,NaN,0.482842712474618,NaN,4.82842712474619,NaN,0.499838586158845,NaN,0,0,152.3,352.3,0.13773275,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=8,10,CORE_PLUS,,,10,10,1,0.307604887942745,NaN,0.180239529392412,NaN,42.8221620964706,NaN,0.406775018102479,NaN,4.0677501810248,NaN,0.43806225060738,NaN,0.7,0.3,1931,3910.9,1.24855955,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|WHITE|L=8,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.196532399874625,NaN,0.0896300757979063,NaN,39.0027826785888,NaN,0.347213595499957,NaN,3.47213595499958,NaN,0.353761482156571,NaN,0.5,0.5,400.6,874.9,4.20223025,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P4|WHITE|L=8,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,5,1,0.8,0,NaN
PAIRWISE,EXACT_CELL,10|P4|WHITE|L=8,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,2,1,0.875,-0.0470412452665571,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,10,CORE_LITE,,,10,10,1,0.46104550147184,NaN,0.257843880199083,NaN,45,NaN,0.347213595499958,NaN,3.47213595499958,NaN,0.426281278913979,NaN,0,0,156.9,360.9,0.1353668,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,10,CORE_PLUS,,,10,10,1,0.505111705360212,NaN,0.257843880199083,NaN,48.0315283763317,NaN,0.347213595499958,NaN,3.47213595499958,NaN,0.390021380535275,NaN,0.6,0.4,1773.9,3596.5,1.21443065,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.46104550147184,NaN,0.257843880199083,NaN,45,NaN,0.347213595499958,NaN,3.47213595499958,NaN,0.390021380535275,NaN,0.1,0.9,392.5,858.1,4.2130102,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,9,0,1,0,NaN
PAIRWISE,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,6,1,0.75,0,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,10,CORE_LITE,,,10,10,1,0.313967110382309,NaN,0.178077640640442,NaN,37.9818782660368,NaN,0.347213595499958,NaN,3.47213595499959,NaN,0.390021380535276,NaN,0,0,154.1,356.1,0.1431813,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,10,CORE_PLUS,,,10,10,1,0.313967110382309,NaN,0.178077640640442,NaN,37.9800747999321,NaN,0.347213595499957,NaN,3.47213595499958,NaN,0.353761482156571,NaN,0.3,0.7,2718.7,5486.3,2.2740003,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.132629504295857,NaN,0.097823265820929,NaN,38.6725504466546,NaN,0.195957360859233,NaN,1.95957360859233,NaN,0.199892957278421,NaN,0.6,0.4,400.6,875.1,4.46215685,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,4,0,1,-0.0840387748055911,NaN
PAIRWISE,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,1,3,0.666666666666667,-0.0840387748055911,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,10,CORE_LITE,,,10,10,1,0.276976043643739,NaN,0.111803398874989,NaN,52.0181217339632,NaN,0.347213595499958,NaN,3.47213595499959,NaN,0.426281278913979,NaN,0,0,153.8,353.8,0.14506605,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,10,CORE_PLUS,,,10,10,1,0.30677916094887,NaN,0.180901699437495,NaN,45,NaN,0.347213595499957,NaN,3.47213595499958,NaN,0.390021380535275,NaN,0.5,0.5,2651.5,5350,1.642708,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,10,TANGENT_PROFILE_SAFE,,,10,10,1,0.0973542163834824,NaN,0.0499999999999989,NaN,26.5650511770781,NaN,0.0990000000000007,NaN,0.990000000000009,NaN,0.0996872629226804,NaN,0.7,0.3,408,888.2,4.4411247,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,10,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,0,1,-0.145671799339225,NaN
PAIRWISE,EXACT_CELL,10|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,10,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,2,0,1,-0.198251090333196,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=1,14,CORE_LITE,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,0,NaN,0.0585786437626912,NaN,0.195262145875638,NaN,0.1027082867728,NaN,0,0,154.4,354.4,0.15748065,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=1,14,CORE_PLUS,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,4.61633771259906,NaN,0.109380941293803,NaN,0.364603137646011,NaN,0.146732800832675,NaN,0.6,0.4,2479.9,5006.3,2.21943545,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=1,14,TANGENT_PROFILE_SAFE,,,10,10,1,0.132275739001908,NaN,0.0941266342178696,NaN,7.84872087063172,NaN,0.116162284489129,NaN,0.387207614963765,NaN,0.210975759807269,NaN,0.7,0.3,408.6,888.8,4.64772445,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,14|P1|WHITE|L=1,14,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,3,2,0.714285714285714,-0.0224292699797494,NaN
PAIRWISE,EXACT_CELL,14|P1|WHITE|L=1,14,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,1,5,0.444444444444444,0.00248607615488275,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=4,14,CORE_LITE,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,0,NaN,0.0171572875253814,NaN,0.0571909584179382,NaN,0.0171572875253814,NaN,0,0,177.8,401.8,0.14012325,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=4,14,CORE_PLUS,,,10,10,1,0.141681308325435,NaN,0.120409095543819,NaN,0,NaN,0.0171572875253814,NaN,0.0571909584179382,NaN,0.0171572875253814,NaN,0.4,0.6,2665.2,5377.4,2.3316026,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=4,14,TANGENT_PROFILE_SAFE,,,10,10,1,0.110187878699248,NaN,0.036975921437943,NaN,5.67558018083934,NaN,0.146969054381666,NaN,0.489896847938887,NaN,0.152463164791799,NaN,0.8,0.2,421.6,915.4,4.36532215,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,14|P1|WHITE|L=4,14,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,2,3,0.625,-0.0270741317007792,NaN
PAIRWISE,EXACT_CELL,14|P1|WHITE|L=4,14,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,2,3,0.625,-0.00598863449528445,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=8,14,CORE_LITE,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,0,NaN,0.0171572875253814,NaN,0.0571909584179382,NaN,0.0171572875253814,NaN,0,0,156,358,0.1456522,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=8,14,CORE_PLUS,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,0,NaN,0.0171572875253814,NaN,0.0571909584179382,NaN,0.0171572875253814,NaN,0.3,0.7,2918.8,5883.9,2.40850555,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|WHITE|L=8,14,TANGENT_PROFILE_SAFE,,,10,10,1,0.0630484491519473,NaN,0.0222628597954152,NaN,6.05970801674812,NaN,0.0864663857967329,NaN,0.28822128598911,NaN,0.111527533155345,NaN,1,0,391.1,854.2,4.2765398,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,14|P1|WHITE|L=8,14,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,0,2,0.8,-0.0757789921513925,NaN
PAIRWISE,EXACT_CELL,14|P1|WHITE|L=8,14,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8,0,2,0.8,-0.0752406219058558,NaN
METHOD,EXACT_CELL,14|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,14,CORE_LITE,,,10,10,1,0.242611602552744,NaN,0.223606797749979,NaN,14.8724406484712,NaN,0.1,NaN,0.333333333333334,NaN,0.18825928602022,NaN,0,0,155.9,357.9,0.1270841,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,14,CORE_PLUS,,,10,10,1,0.262253176949344,NaN,0.215600015233175,NaN,9.84167106197348,NaN,0.172192696466281,NaN,0.573975654887604,NaN,0.204734208286985,NaN,0.8,0.2,1980.6,4008.8,1.48304565,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,14|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,14,TANGENT_PROFILE_SAFE,,,10,10,1,0.19214645543909,NaN,0.182514076993644,NaN,3.15520752727726,NaN,0.1,NaN,0.333333333333334,NaN,0.163100954036986,NaN,0.3,0.7,390,852.1,4.1793443,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,14|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,14,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,7,0,1,0,NaN
PAIRWISE,EXACT_CELL,14|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,14,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,2,1,0.875,-0.0410404341551349,NaN
METHOD,EXACT_CELL,14|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,14,CORE_LITE,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,0,NaN,0.0171572875253814,NaN,0.0571909584179382,NaN,0.0171572875253814,NaN,0,0,164.7,376.7,0.1483922,NaN,0,0,0,0,NaN,NaN,NaN
