scenario,data_split,trial_id,method,start_id,domain_hash,iteration,score,rss,max_angle_update_deg,relative_score_change,function_converged,angle_converged,monotonicity_violation_flag,statistical_calibration_status,phase_factor
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19301.0259554592,68.5026600715137,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.9407743912,21.5878411394842,0.800000000000001,0.00243069042237933,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.9755977982,18.5530177324727,0.200000000000001,0.000156855111476692,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,4,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.9755977982,18.5530177324727,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.460968809,63.028081102213,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.9140934879,18.574956423312,0.199999999999999,0.00230249991185429,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.9140934879,18.574956423312,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.7723179291,300.71673198212,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19341.2201100473,28.2689398638831,0.6,0.0142876419926663,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.9140934879,18.574956423312,0.199999999999999,0.000501208475236542,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.9140934879,18.574956423312,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.9023206522,68.5867292589646,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.9077258757,21.5813240354692,0.800000000000001,0.00243539936333438,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.9215284701,18.5675214410876,0.200000000000001,0.000155768915020766,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,5,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.9215284701,18.5675214410876,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.2682746161,63.0128807357869,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.7119446847,18.5692106672795,0.6,0.0023020331757713,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.7119446847,18.5692106672795,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.7542412824,300.526914069542,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19341.0193984538,28.2617568980932,0.6,0.0142780778296474,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.7337253045,18.5474300473907,0.199999999999999,0.000502265503724125,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.7337253045,18.5474300473907,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.8123759848,68.4687793671656,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.6710182189,21.6101371330842,0.800000000000001,0.00242780673275627,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.7119446847,18.5692106672795,0.200000000000001,0.000157172739961371,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,6,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.7119446847,18.5692106672795,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.8243235442,63.0613250874376,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.3331696351,18.5524789965166,0.199999999999999,0.00230546208983373,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3331696351,18.5524789965166,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.4531776894,300.432470942207,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.627248908,28.2583997236325,0.6,0.014273526472353,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3331696351,18.5524789965166,0.199999999999999,0.000501841052112924,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.3331696351,18.5524789965166,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.3534908745,68.5321577571522,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.3107628318,21.574885799866,0.800000000000001,0.00243297471103254,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3226449097,18.5630037219235,0.200000000000001,0.00015567445599358,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,7,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.3226449097,18.5630037219235,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.0771726261,63.0477449825121,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.532913998,18.5920036105963,0.199999999999999,0.0023026812217942,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.532913998,18.5920036105963,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.6868787401,300.438038868509,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.8542968969,28.2706207117371,0.6,0.0142730026397473,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.532913998,18.5920036105963,0.199999999999999,0.000500423453512791,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.532913998,18.5920036105963,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.5796314492,68.5452861593876,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.5776353788,21.547282229847,0.800000000000001,0.00243505660591456,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.6037641282,18.5211534804257,0.200000000000001,0.000156408662957774,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,8,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.6037641282,18.5211534804257,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.0014777061,63.0994507537107,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.522260231,18.5786682287508,0.199999999999999,0.00230605921046733,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.522260231,18.5786682287508,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.626830491,300.474097968759,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.8179785708,28.2829498889332,0.6,0.0142742920347358,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.522260231,18.5786682287508,0.199999999999999,0.000501751356686908,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.522260231,18.5786682287508,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.5980289168,68.502899542993,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.5346161961,21.5663122636215,0.800000000000001,0.00243187217354869,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.5747072597,18.5262212000525,0.200000000000001,0.000157130669301094,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,9,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.5747072597,18.5262212000525,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.2793846168,63.0667546812838,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.7625248653,18.5836144327368,0.199999999999999,0.0023040762729245,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.7625248653,18.5836144327368,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.7976068987,300.548532399323,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19341.0802912701,28.2658480279206,0.6,0.014278964514936,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.7625248653,18.5836144327368,0.199999999999999,0.000500604591334745,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.7625248653,18.5836144327368,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.8187723832,68.5273669148482,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.7903144615,21.5558248365123,0.800000000000001,0.00243365541287532,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.8350796863,18.5110596117302,0.200000000000001,0.000157370178986608,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,10,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.8350796863,18.5110596117302,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.8634258842,63.0753135256891,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.3889344831,18.5498049267408,0.199999999999999,0.00230632050049889,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3889344831,18.5498049267408,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.6151685375,300.323570872406,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.7050539074,28.2336855024769,0.6,0.0142689903259922,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3889344831,18.5498049267408,0.199999999999999,0.000500699459959951,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.3889344831,18.5498049267408,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.4421472254,68.4965921844305,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.3911007042,21.547638705706,0.800000000000001,0.00243253253581414,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3809129831,18.5578264268006,0.200000000000001,0.000154533097684505,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,11,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.3809129831,18.5578264268006,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.1358391235,63.0892435387941,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19349.6735729897,18.551509672634,0.199999999999999,0.00230704068789304,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19349.6735729897,18.551509672634,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19067.7114346567,300.513648005606,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19339.9731921061,28.251890556181,0.6,0.0142786803955179,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19349.6735729897,18.551509672634,0.199999999999999,0.000501571578574183,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,12,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19349.6735729897,18.551509672634,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
