scenario,data_split,trial_id,method,score,rss,normalized_score_gap_to_local_full,success_flag,wrong_local_peak_flag,num_score_eval_total,statistical_calibration_status,domain_hash,phase_factor
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,14,GROUPED_CONDITIONAL_ONLY,19305.8383203492,63.0350976062546,0.00229995647982231,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,14,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.3432677346,18.5301502208495,3.76011810928211e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,14,LOCAL_FULL_DML_REFERENCE,19350.3432677346,18.5301502208422,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,14,CONVENTIONAL_DBF,19068.451186341,300.422231614499,0.0145678077899368,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,15,MAIN_GROUPED_CONDITIONAL_JOINT,19349.9333284219,18.5883415925891,3.62424578763097e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,15,GROUPED_CONDITIONAL_ONLY,19305.4413170543,63.0803529601617,0.00230295258777404,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,15,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.0034575904,18.5182124240528,-7.52036828327212e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,15,LOCAL_FULL_DML_REFERENCE,19350.0034575904,18.5182124240673,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,15,CONVENTIONAL_DBF,19068.0899101447,300.431759869742,0.0145691729752683,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,16,MAIN_GROUPED_CONDITIONAL_JOINT,19349.8471872883,18.5177043721378,-1.31607507817279e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,16,GROUPED_CONDITIONAL_ONLY,19305.4287706028,62.9361210575698,0.00229554353868939,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,16,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.8471872883,18.5177043721378,-1.31607507817279e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,16,LOCAL_FULL_DML_REFERENCE,19349.8471872882,18.5177043721633,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,16,CONVENTIONAL_DBF,19067.9490079052,300.415883755188,0.014568496415218,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,17,MAIN_GROUPED_CONDITIONAL_JOINT,19349.7465617679,18.5862109971931,3.16724884937555e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,17,GROUPED_CONDITIONAL_ONLY,19305.2978057118,63.0349670533069,0.00230028339628594,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,17,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.8078474246,18.5249253405382,-7.52044430782485e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,17,LOCAL_FULL_DML_REFERENCE,19349.8078474246,18.5249253405527,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,17,CONVENTIONAL_DBF,19067.7211098161,300.611662949035,0.0145782707421577,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,18,MAIN_GROUPED_CONDITIONAL_JOINT,19350.4177005007,18.5560237550308,-1.69204664057346e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,18,GROUPED_CONDITIONAL_ONLY,19306.0351340558,62.9385901999485,0.00229362317298901,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,18,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.4177005007,18.5560237550308,-1.69204664057346e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,18,LOCAL_FULL_DML_REFERENCE,19350.4177005006,18.5560237550635,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,18,CONVENTIONAL_DBF,19068.309354787,300.664369468701,0.0145789279632108,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,19,MAIN_GROUPED_CONDITIONAL_JOINT,19349.653217334,18.5623239049273,1.19961886027772e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,19,GROUPED_CONDITIONAL_ONLY,19305.2198618695,62.9956793694873,0.00229753545818499,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,19,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.6764295708,18.5391116681421,0,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,19,LOCAL_FULL_DML_REFERENCE,19349.6764295708,18.5391116681421,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,19,CONVENTIONAL_DBF,19067.5823572449,300.63318399405,0.0145787488153964,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,20,MAIN_GROUPED_CONDITIONAL_JOINT,19351.358491359,18.5642014511104,1.42369644207392e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,20,GROUPED_CONDITIONAL_ONLY,19306.9260565536,62.9966362565137,0.0022975090884286,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,20,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19351.3860418585,18.5366509516789,1.31597042168233e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,20,LOCAL_FULL_DML_REFERENCE,19351.3860418585,18.5366509516534,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,20,CONVENTIONAL_DBF,19069.5019899377,300.42070287243,0.0145666078549123,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,21,MAIN_GROUPED_CONDITIONAL_JOINT,19350.7321265488,18.5490035563489,2.70976712663874e-07,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,21,GROUPED_CONDITIONAL_ONLY,19306.1800131132,63.1011169919657,0.00230261804408315,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,21,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.737370148,18.5437599571305,-9.400103824219e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,21,LOCAL_FULL_DML_REFERENCE,19350.737370148,18.5437599571487,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,21,CONVENTIONAL_DBF,19068.9582569309,300.322873174253,0.0145616731717831,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,22,MAIN_GROUPED_CONDITIONAL_JOINT,19349.1012125229,18.5517244116309,1.77106463455702e-07,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,22,GROUPED_CONDITIONAL_ONLY,19304.5558001792,63.0971367552665,0.00230237212653628,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,22,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.1046393744,18.5482975601226,-7.52071762470833e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,22,LOCAL_FULL_DML_REFERENCE,19349.1046393744,18.5482975601371,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,22,CONVENTIONAL_DBF,19067.1232732222,300.529663712296,0.0145733547576327,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,23,MAIN_GROUPED_CONDITIONAL_JOINT,19350.5073263903,18.5706737809633,1.19034439330269e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,23,GROUPED_CONDITIONAL_ONLY,19305.9913305622,63.0866696090234,0.00230169555016551,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,23,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.5303601856,18.5476399856234,-9.4002043855526e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,23,LOCAL_FULL_DML_REFERENCE,19350.5303601856,18.5476399856416,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,23,CONVENTIONAL_DBF,19068.4564359106,300.621564260717,0.0145770642470581,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,24,MAIN_GROUPED_CONDITIONAL_JOINT,19349.9080866958,18.5218119328238,3.76020267465046e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,24,GROUPED_CONDITIONAL_ONLY,19305.3912758533,63.0386227753916,0.00230062130750806,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,24,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.9080866958,18.5218119328238,3.76020267465046e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,24,LOCAL_FULL_DML_REFERENCE,19349.9080866958,18.5218119328165,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,24,CONVENTIONAL_DBF,19067.8982475441,300.531651084602,0.0145742211223052,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,25,MAIN_GROUPED_CONDITIONAL_JOINT,19349.355641745,18.6065539542105,5.17619354161169e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,25,GROUPED_CONDITIONAL_ONLY,19304.9206795469,63.0415161522869,0.00230162125439144,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,25,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.4557982731,18.5063974260484,-1.31610169893847e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,25,LOCAL_FULL_DML_REFERENCE,19349.4557982731,18.5063974260738,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,25,CONVENTIONAL_DBF,19067.4432084905,300.51898720863,0.0145747039463366,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,26,MAIN_GROUPED_CONDITIONAL_JOINT,19349.8640733475,18.5435792570752,3.76021122763612e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,26,GROUPED_CONDITIONAL_ONLY,19305.3492875974,63.0583650071785,0.00230052188384234,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,26,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.8640733475,18.5435792570752,3.76021122763612e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,26,LOCAL_FULL_DML_REFERENCE,19349.8640733475,18.5435792570679,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,26,CONVENTIONAL_DBF,19067.9226868363,300.484965768308,0.0145707166439265,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,27,MAIN_GROUPED_CONDITIONAL_JOINT,19349.6157271023,18.5920070288666,3.34855788022946e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,27,GROUPED_CONDITIONAL_ONLY,19305.159492048,63.0482420831613,0.00230086633895691,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,27,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.6805206275,18.5272135036721,-3.7602468973206e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,27,LOCAL_FULL_DML_REFERENCE,19349.6805206275,18.5272135036794,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,27,CONVENTIONAL_DBF,19067.6252592956,300.582474835574,0.0145767399638052,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,28,MAIN_GROUPED_CONDITIONAL_JOINT,19350.6390437377,18.5372626669814,3.76006063558821e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,28,GROUPED_CONDITIONAL_ONLY,19306.0989092789,63.0773971257295,0.00230173971816035,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,28,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.6390437377,18.5372626669814,3.76006063558821e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,28,LOCAL_FULL_DML_REFERENCE,19350.6390437377,18.5372626669741,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,28,CONVENTIONAL_DBF,19068.6497656776,300.526540727053,0.0145726080375282,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,29,MAIN_GROUPED_CONDITIONAL_JOINT,19349.3949686624,18.5897904841549,2.79172008420805e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,29,GROUPED_CONDITIONAL_ONLY,19304.9050222928,63.0797368538406,0.00230207922950054,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,29,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.4489869078,18.5357722387853,-7.52058378417543e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,29,LOCAL_FULL_DML_REFERENCE,19349.4489869078,18.5357722387998,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,29,CONVENTIONAL_DBF,19067.4862753379,300.498483808653,0.0145721313180874,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,30,MAIN_GROUPED_CONDITIONAL_JOINT,19350.1632166142,18.5474088255432,7.52030619352733e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,30,GROUPED_CONDITIONAL_ONLY,19305.6455164652,63.0651089745515,0.00230063693265386,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,30,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.1632166142,18.5474088255432,7.52030619352733e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,30,LOCAL_FULL_DML_REFERENCE,19350.1632166142,18.5474088255287,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,30,CONVENTIONAL_DBF,19068.1340552037,300.576570235989,0.0145750275206107,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,31,MAIN_GROUPED_CONDITIONAL_JOINT,19351.440938747,18.5559919762054,6.6753498271781e-07,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,31,GROUPED_CONDITIONAL_ONLY,19307.002145028,62.9947856951585,0.00229707348196959,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,31,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19351.4538565194,18.5430742038043,7.51980462876923e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,31,LOCAL_FULL_DML_REFERENCE,19351.4538565194,18.5430742037897,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,31,CONVENTIONAL_DBF,19069.4707913176,300.52613940556,0.0145716733891171,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,32,MAIN_GROUPED_CONDITIONAL_JOINT,19348.7205232533,18.5468784922996,1.12813003920944e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,32,GROUPED_CONDITIONAL_ONLY,19304.2650668788,63.0023348667346,0.00229759152916754,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,32,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19348.7205232533,18.5468784922996,1.12813003920944e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,32,LOCAL_FULL_DML_REFERENCE,19348.7205232533,18.5468784922778,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,32,CONVENTIONAL_DBF,19066.8431084098,300.424293335731,0.0145682715559767,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,33,MAIN_GROUPED_CONDITIONAL_JOINT,19350.5381354855,18.5059449216897,-1.31602808517982e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,33,GROUPED_CONDITIONAL_ONLY,19306.0247343013,63.0193461059062,0.00230037019500565,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,33,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.5381354855,18.5059449216897,-1.31602808517982e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
