scenario,data_split,trial_id,group_index,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,az_hat_deg,score,rss,rank_Gphi,group_noise_scale,group_recovery_relative_error,num_score_eval,num_svd,runtime_sec,fixed_measurement_hash,domain_hash,statistical_calibration_status,pass_flag,phase_factor
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,162,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.7415097989,1.30395009843414,2,0.03125,0.0947275311721483,21,42,0.0073316,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,163,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.5543961553,1.38192848892868,2,0.0312500100165639,0.0946900785435285,21,42,0.0056272,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,164,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.4943967958,1.30185660477582,2,0.03125,0.0947542660733117,21,42,0.0061287,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,165,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.525163227,1.28877530124373,2,0.03125,0.0947509831404321,21,42,0.0051846,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,166,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.887518663,1.39175711274584,2,0.0312500100165639,0.0947279739662069,21,42,0.0048763,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,167,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.6998647899,1.30064294911426,2,0.03125,0.0947419216935111,21,42,0.0055731,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,168,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.1239029436,1.29998807957963,2,0.03125,0.0947518223874073,21,42,0.0048252,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,169,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.6632727832,1.39077966500554,2,0.0312500100165639,0.0947138644424537,21,42,0.0055303,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,170,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8553613907,1.39284943760504,2,0.0312500100165639,0.094706729744786,21,42,0.0051168,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,171,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.2107969244,1.30222619981942,2,0.03125,0.0947495789791541,21,42,0.0047449,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,172,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.9954879313,1.30043303074126,2,0.03125,0.094756775489156,21,42,0.0055512,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,173,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7921467305,1.39906033813895,2,0.0312500100165639,0.0946998004051691,21,42,0.0055763,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,174,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.0961481875,1.38768718682331,2,0.0312500100165639,0.0947254213119443,21,42,0.0056831,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,175,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.061707767,1.38714555921251,2,0.0312500100165639,0.0946994151461629,21,42,0.0056914,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,176,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.3803673892,1.29964833422855,2,0.03125,0.0947300924119194,21,42,0.0055706,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,177,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.0379442932,1.37446186358648,2,0.0312500100165639,0.0946908715857536,21,42,0.0072717,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,178,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.8538601165,1.38148709205416,2,0.0312500100165639,0.0946950833377988,21,42,0.0067892,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,179,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.1907325946,1.38794851944476,2,0.0312500100165639,0.0947086840766702,21,42,0.0070815,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,180,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.1003768507,1.30146592042365,2,0.03125,0.0947165324421786,21,42,0.0057893,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,181,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.9452939354,1.29902841228613,2,0.03125,0.094728078750828,21,42,0.0064839,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,182,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7600477192,1.30040681832543,2,0.03125,0.0947452681397889,21,42,0.0053358,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,183,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.025128185,1.38679332205356,2,0.0312500100165639,0.0947109453233742,21,42,0.0057153,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,184,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.1511967011,1.38455238443566,2,0.0312500100165639,0.0946936570301123,21,42,0.006677,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,185,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.3432471759,1.37881933800963,2,0.0312500100165639,0.09472537628888,21,42,0.0071579,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,186,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.5100556091,1.39066650560198,2,0.0312500100165639,0.0947373344039362,21,42,0.0064447,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,187,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8606499068,1.38125292579571,2,0.0312500100165639,0.0947432749171277,21,42,0.0060466,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,188,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.8199168813,1.38129958790523,2,0.0312500100165639,0.0947546930674576,21,42,0.0053769,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,189,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.5211656874,1.39007367490194,2,0.0312500100165639,0.094721119608864,21,42,0.0057905,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,190,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.3626052507,1.38124701225024,2,0.0312500100165639,0.0947047350056273,21,42,0.0060524,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,191,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.1182479679,1.38843777277725,2,0.0312500100165639,0.094731358200582,21,42,0.006581,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,192,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.3848669845,1.3837497596287,2,0.0312500100165639,0.0946812182846587,21,42,0.0076693,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,193,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.3284922278,1.30137184184423,2,0.03125,0.0946911752895247,21,42,0.007354,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,194,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7333186523,1.28460629601977,2,0.03125,0.0947113969703356,21,42,0.0061238,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,195,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7670125537,1.38947149748492,2,0.0312500100165639,0.0947010957647198,21,42,0.0082101,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,196,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.0354882106,1.37842454804195,2,0.0312500100165639,0.094712080263683,21,42,0.0068159,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,197,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4734531264,1.38103616968147,2,0.0312500100165639,0.0947425771548635,21,42,0.0056195,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,198,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8788980925,1.31053217542649,2,0.03125,0.0947555954268928,21,42,0.0064992,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,199,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8239086694,1.30540944434324,2,0.03125,0.0947247429817026,21,42,0.0047781,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,200,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.4252523905,1.38183857759941,2,0.0312500100165639,0.09473555062807,21,42,0.0047566,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,1,1,1,ESTIMATED_ELEVATION,9.8,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6,418.518316430907,5.33356874825586e-05,1,0.624365542183477,0.00322420294489476,7,14,0.0018912,55ad7cb6ac6643f0d41d2a2f5a9ae20ef0790410ee991f768f91eb267743705a,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,1,2,1,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,8.4,220.271295147896,7.23000252662587e-05,1,0.624365541441531,0.00450088524607713,7,14,0.0015111,7eb90d5914e428a8e09e2b3db03d1f9067be8b39a3919ecfd5bdd2de1abf9126,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,2,1,1,ESTIMATED_ELEVATION,9.8,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6,418.260798812965,7.86569052024788e-05,1,0.624365542183477,0.00331473310468695,7,14,0.0017905,55ad7cb6ac6643f0d41d2a2f5a9ae20ef0790410ee991f768f91eb267743705a,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,2,2,1,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,8.4,220.314824185827,7.20669124518736e-05,1,0.624365541441531,0.00454170567806883,7,14,0.0015777,7eb90d5914e428a8e09e2b3db03d1f9067be8b39a3919ecfd5bdd2de1abf9126,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,3,1,1,ESTIMATED_ELEVATION,9.8,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6,418.534037794716,0.0002299245632571,1,0.624365542183477,0.00330350177694429,7,14,0.0015853,55ad7cb6ac6643f0d41d2a2f5a9ae20ef0790410ee991f768f91eb267743705a,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,3,2,1,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,8.4,220.128770906506,0.000195491142818582,1,0.624365541441531,0.00456382930830618,7,14,0.0018077,7eb90d5914e428a8e09e2b3db03d1f9067be8b39a3919ecfd5bdd2de1abf9126,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,4,1,1,ESTIMATED_ELEVATION,9.8,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6,418.521760253438,0.000184285765215009,1,0.624365542183477,0.00306957009449937,7,14,0.0022987,55ad7cb6ac6643f0d41d2a2f5a9ae20ef0790410ee991f768f91eb267743705a,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,4,2,1,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,8.4,220.115159611994,0.000152502915369723,1,0.624365541441531,0.00428529872396054,7,14,0.0020963,7eb90d5914e428a8e09e2b3db03d1f9067be8b39a3919ecfd5bdd2de1abf9126,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,5,1,1,ESTIMATED_ELEVATION,9.8,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6,418.555418472886,9.18109779490806e-05,1,0.624365542183477,0.00319629556507227,7,14,0.0019822,55ad7cb6ac6643f0d41d2a2f5a9ae20ef0790410ee991f768f91eb267743705a,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_q2_white_l4,NORMAL_HOLDOUT,5,2,1,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,8.4,220.185317384636,8.40941244746318e-05,1,0.624365541441531,0.00440095378271403,7,14,0.0016762,7eb90d5914e428a8e09e2b3db03d1f9067be8b39a3919ecfd5bdd2de1abf9126,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_domain_boundary,STRESS_HOLDOUT,1,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.4 8.6,17238.024623987,5.26967851328664e-05,2,0.03125,0.000491299130034052,21,42,0.0051169,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_domain_boundary,STRESS_HOLDOUT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.4 8.6,17239.8651592062,2.89425406663213e-05,2,0.03125,0.000476494247277651,21,42,0.0045802,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
stress_domain_boundary,STRESS_HOLDOUT,3,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.4 8.6,17237.8553524893,0.000104185477539431,2,0.03125,0.000481327630975052,21,42,0.0048332,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
