scenario,data_split,feature_tags,noise_sigma,L,aperture_column_count,trial_id,method,K,oracle_Q,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,joint_refinement_status,method_estimate_status,method_status_scope,statistical_calibration_status,domain_id,domain_source,domain_bounds,domain_hash,truth_in_domain_flag,truth_on_search_grid_flag,grid_step_az_deg,grid_step_el_deg,az_hat_deg,el_hat_deg,score,rss,normalized_score_gap_to_local_full,az_rmse,el_rmse,pair_rmse,unconditional_penalized_pair_error,success_flag,wrong_local_peak_flag,convergence_flag,rank_Gphi_min,group_recovery_relative_error,cross_group_noise_correlation_max,monotonicity_violation_count,num_score_eval_stage4,num_score_eval_conditional,num_score_eval_joint,num_score_eval_total,num_svd_total,num_eig_total,num_candidate_manifold_build,num_iterations,num_multi_start,runtime_total,precompute_time_sec,online_time_sec,max_primary_array_bytes,registered_model_certified_flag,phase_factor,pass_flag
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.9096602151,0.0749243890386424,1.79513038657373e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000654867105185,0,0,0,0,74,74,156,1,80,4,2,0.0903569,0.0065273,0.0838296,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,42,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.9096602151,0.0749243890368234,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000654867105185,0,0,0,0,210,210,231,1,21,0,1,0.030249,0.0065273,0.0237217,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,42,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10130.9667215894,2.01786301472748,0.000191745381222457,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000654867105185,0,0,0,0,0,0,0,0,0,0,1,0.006725,0.0065273,0.0001977,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,43,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.7373968552,0.0735388614266412,1.79498375802628e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000678054460506719,0,0,3,21,19,43,97,4,41,1,1,0.0404896,0.0113406,0.029149,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,43,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.7373968552,0.0735388614266412,1.79498375802628e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000678054460506719,0,0,3,21,0,24,57,3,21,0,1,0.0204868,0.0113406,0.0091462,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.7373968552,0.0735388614266412,1.79498375802628e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000678054460506719,0,0,0,0,74,74,156,1,80,4,2,0.0882302,0.0066507,0.0815795,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,43,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.7373968552,0.0735388614248222,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000678054460506719,0,0,0,0,210,210,231,1,21,0,1,0.0291143,0.0066507,0.0224636,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,43,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.7920539637,2.01888175292333,0.000191966972827045,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000678054460506719,0,0,0,0,0,0,0,0,0,0,1,0.0067881,0.0066507,0.0001374,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,44,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3709105706,0.0707999097558059,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000623559165829174,0,0,3,21,19,43,97,4,41,1,1,0.0383855,0.0101906,0.0281949,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,44,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3709105706,0.0707999097558059,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000623559165829174,0,0,3,21,0,24,57,3,21,0,1,0.0192209,0.0101906,0.0090303,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3709105706,0.0707999097558059,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000623559165829174,0,0,0,0,74,74,156,1,80,4,2,0.0827081,0.0069355,0.0757726,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,44,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3709105706,0.0707999097558059,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000623559165829174,0,0,0,0,210,210,231,1,21,0,1,0.0295421,0.0069355,0.0226066,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,44,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.4404015076,2.00130897279814,0.000190510056335599,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000623559165829174,0,0,0,0,0,0,0,0,0,0,1,0.0070946,0.0069355,0.0001591,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,45,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0514331981,0.0770736157828651,5.38531581193732e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000622633705200052,0,0,3,21,19,43,97,4,41,1,1,0.0403268,0.0110545,0.0292723,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,45,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0514331981,0.0770736157828651,5.38531581193732e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000622633705200052,0,0,3,21,0,24,57,3,21,0,1,0.0192196,0.0110545,0.0081651,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,45,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0514331981,0.0770736157828651,5.38531581193732e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000622633705200052,0,0,0,0,74,74,156,1,80,4,2,0.0846672,0.007287,0.0773802,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,45,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0514331981,0.0770736157774081,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000622633705200052,0,0,0,0,210,210,231,1,21,0,1,0.0293444,0.007287,0.0220574,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,45,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.0953316651,2.03317514879564,0.000193041705740249,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000622633705200052,0,0,0,0,0,0,0,0,0,0,1,0.0074232,0.007287,0.0001362,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,46,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.8207243993,0.0751953302769834,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000630181937944322,0,0,3,21,19,43,97,4,41,1,1,0.0379436,0.0096171,0.0283265,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,46,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.8207243993,0.0751953302769834,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000630181937944322,0,0,3,21,0,24,57,3,21,0,1,0.0183578,0.0096171,0.0087407,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,46,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.8207243993,0.0751953302769834,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000630181937944322,0,0,0,0,74,74,156,1,80,4,2,0.0848027,0.0063279,0.0784748,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,46,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.8207243993,0.0751953302769834,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000630181937944322,0,0,0,0,210,210,231,1,21,0,1,0.0283828,0.0063279,0.0220549,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,46,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.8674408129,2.02847891663077,0.000192748977851054,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000630181937944322,0,0,0,0,0,0,0,0,0,0,1,0.0064594,0.0063279,0.0001315,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,47,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.4030258022,0.0740630543841689,5.38512896086611e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000665348890798655,0,0,3,21,19,43,97,4,41,1,1,0.0409136,0.0110492,0.0298644,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,47,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.4030258022,0.0740630543841689,5.38512896086611e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000665348890798655,0,0,3,21,0,24,57,3,21,0,1,0.0197326,0.0110492,0.0086834,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,47,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.4030258022,0.0740630543841689,5.38512896086611e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000665348890798655,0,0,0,0,74,74,156,1,80,4,2,0.0861117,0.006858,0.0792537,299520,0,1,1
