az_center_grid,el_center_grid,score_grid,score_grid_norm,truth_center_az,truth_center_el,fixed_est_center_az,fixed_est_center_el,c05_est_center_az,c05_est_center_el
0.474,10.591,171108.78358221,0.749730459398819,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.651,170960.688654283,0.748915955186291,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.711,170679.765375213,0.747370911089221,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.771,170292.113860251,0.74523887458839,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.831,169819.25679776,0.742638217869669,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.891,169278.75236938,0.73966550881091,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.951,168684.735699207,0.736398488887004,0,10.31,0.02,10.36,-0.012,10.312
0.474,11.011,168048.385011554,0.732898636981251,0,10.31,0.02,10.36,-0.012,10.312
0.474,11.071,167378.313786942,0.729213326195943,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.511,85222.4532571049,0.277366018378111,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.571,94917.269003081,0.330686333768372,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.631,104312.281289331,0.382357766348839,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.691,113220.84124734,0.431353769891374,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.751,121491.968048568,0.476843968078725,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.811,129017.887543605,0.518235616109131,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.871,135735.86543874,0.555183682945995,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.931,141625.001304389,0.587573218751547,0,10.31,0.02,10.36,-0.012,10.312
0.514,9.991,146699.499519163,0.61548234589214,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.051,151000.201191539,0.639135685530457,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.111,154585.942602342,0.658856830103142,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.171,157525.826875002,0.675025838440839,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.231,159892.976418327,0.688044874958205,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.291,161759.91299185,0.698312800571457,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.351,163195.439549388,0.706208023214627,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.411,164262.762075921,0.712078168169319,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.471,165018.55256604,0.716234924559333,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.531,165512.675597606,0.718952541538865,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.591,165788.348920281,0.720468711509994,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.651,165882.562711646,0.720986875980713,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.711,165826.631756505,0.720679262484352,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.771,165646.79533259,0.719690183878522,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.831,165364.810321228,0.718139300382113,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.891,164998.505087426,0.716124665848855,0,10.31,0.02,10.36,-0.012,10.312
0.514,10.951,164562.276706296,0.713725462452574,0,10.31,0.02,10.36,-0.012,10.312
0.514,11.011,164067.523888233,0.711004381723394,0,10.31,0.02,10.36,-0.012,10.312
0.514,11.071,163523.013965599,0.708009642930138,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.511,77032.3491198869,0.232321435054617,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.571,86286.0775893125,0.283215823710782,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.631,95365.4072503705,0.333151039989719,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.691,104085.681066977,0.381111492501039,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.751,112289.559064709,0.426231830393366,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.811,119856.443583926,0.467848781107857,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.871,126706.726376835,0.505524508898967,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.931,132800.971369303,0.539042120123172,0,10.31,0.02,10.36,-0.012,10.312
0.554,9.991,138135.147663997,0.568379445332101,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.051,142733.509888688,0.593669882048334,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.111,146640.692575504,0.615158914806373,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.171,149914.221781681,0.633162929971384,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.231,152618.168940935,0.648034312688474,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.291,154818.240716083,0.660134441665215,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.351,156578.291116143,0.66981450623714,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.411,157958.067183017,0.677403107916775,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.471,159011.929819565,0.683199225102612,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.531,159788.289593501,0.687469110068681,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.591,160329.531157259,0.690445873282969,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.651,160672.246646635,0.692330767071717,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.711,160847.644849689,0.693295435998982,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.771,160882.042802754,0.693484620585288,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.831,160797.377816467,0.69301897338893,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.891,160611.701092979,0.691997773841002,0,10.31,0.02,10.36,-0.012,10.312
0.554,10.951,160339.63037177,0.690501417742711,0,10.31,0.02,10.36,-0.012,10.312
0.554,11.011,159992.749977361,0.688593617479432,0,10.31,0.02,10.36,-0.012,10.312
0.554,11.071,159579.953658351,0.686323287594032,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.511,68974.0248435904,0.188001625046112,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.571,77768.874553099,0.23637223595902,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.631,86510.1056429601,0.284447950941432,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.691,95016.9592469413,0.331234618066212,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.751,103127.67033028,0.375842549184698,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.811,110710.456987049,0.417546959734612,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.871,117670.001703502,0.455823614905491,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.931,123948.993793458,0.490357312846925,0,10.31,0.02,10.36,-0.012,10.312
0.594,9.991,129525.404239533,0.521026896624592,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.051,134406.843788218,0.547874224424753,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.111,138623.522355496,0.571065447135706,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.171,142221.101199054,0.590851696158489,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.231,145254.312270792,0.607533990616473,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.291,147781.790140987,0.62143481356266,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.351,149862.224561304,0.632876951540999,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.411,151551.727638059,0.64216901435744,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.471,152902.204787185,0.649596475529008,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.531,153960.491100904,0.655416922404863,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.591,154768.03218821,0.659858300827515,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.651,155360.92632044,0.663119146928343,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.711,155770.187185693,0.665370032245197,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.771,156022.12543032,0.666755662154456,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.831,156138.779058354,0.667397243015934,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.891,156138.347115609,0.667394867383018,0,10.31,0.02,10.36,-0.012,10.312
0.594,10.951,156035.59871859,0.666829763612255,0,10.31,0.02,10.36,-0.012,10.312
0.594,11.011,155842.241704179,0.665766323392096,0,10.31,0.02,10.36,-0.012,10.312
0.594,11.071,155567.243306809,0.664253865428602,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.511,61183.4873836131,0.145154610176537,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.571,69508.1776144338,0.190939400755751,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.631,77892.6310837844,0.237052881926994,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.691,86161.8846119573,0.28253277733885,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.751,94151.8955266268,0.326476872111216,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.811,101721.707503817,0.368109923490894,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.871,108761.904297915,0.406830155345392,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.931,115198.409879649,0.442230158462698,0,10.31,0.02,10.36,-0.012,10.312
0.634,9.991,120991.83682807,0.474093306785908,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.051,126133.430654098,0.5023714516827,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.111,130639.022865187,0.527151664531499,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.171,134542.334503008,0.548619406987718,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.231,137888.638021028,0.567023672076137,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.291,140729.374701239,0.582647380633203,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.351,143117.965671311,0.595784342407374,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.411,145106.803019935,0.60672270755708,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.471,146745.265921231,0.615734055574557,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.531,148078.550574773,0.623066960097407,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.591,149147.101335784,0.628943860193345,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.651,149986.457472605,0.63356021754481,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.711,150627.36748633,0.637085145193156,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.771,151096.060340872,0.639662899271227,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.831,151414.595262256,0.641414802857226,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.891,151601.237369917,0.642441311901477,0,10.31,0.02,10.36,-0.012,10.312
0.634,10.951,151670.825518288,0.642824038310704,0,10.31,0.02,10.36,-0.012,10.312
0.634,11.011,151635.112363521,0.642627620273926,0,10.31,0.02,10.36,-0.012,10.312
0.634,11.071,151503.066045332,0.641901381476153,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.511,53780.0660895518,0.104436687452717,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.571,61630.5548043057,0.147613426980964,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.631,69644.8080060251,0.19169085140344,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.691,77655.4088903312,0.235748188521372,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.751,85498.2135523439,0.278882666687839,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.811,93025.2749297738,0.320280594933458,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.871,100114.950861511,0.359272956067488,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.931,106677.80104291,0.39536783921949,0,10.31,0.02,10.36,-0.012,10.312
0.674,9.991,112657.997239039,0.428258195841852,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.051,118030.940860346,0.457808736663742,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.111,122798.335307699,0.484028830184157,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.171,126982.059001689,0.507038805073245,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.231,130617.956798744,0.527035803711017,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.291,133750.294298617,0.544263281548465,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.351,136427.249660976,0.558986212643457,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.411,138697.532191128,0.571472492290696,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.471,140608.037688712,0.581980041722802,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.531,142202.363154681,0.590748639178146,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.591,143519.980325052,0.597995374436311,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.651,144595.88169654,0.60391270200186,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.711,145460.543887589,0.608668239594399,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.771,146140.088454239,0.612405652616466,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.831,146656.552778767,0.615246144008276,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.891,147028.210523259,0.617290216703702,0,10.31,0.02,10.36,-0.012,10.312
0.674,10.951,147269.90187611,0.618619489946102,0,10.31,0.02,10.36,-0.012,10.312
0.674,11.011,147393.349049366,0.619298434485587,0,10.31,0.02,10.36,-0.012,10.312
0.674,11.071,147407.443269665,0.619375950994538,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.511,46863.9338437165,0.0663987956256598,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.571,54243.9019893755,0.106987728866598,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.631,61881.073955525,0.148991252047919,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.691,69617.0788419089,0.19153834435071,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.751,77289.723486948,0.233736962980536,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.811,84746.2543712903,0.274746982034831,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.871,91854.7689900163,0.313842953671431,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.931,98512.0036263854,0.350456939923361,0,10.31,0.02,10.36,-0.012,10.312
0.714,9.991,104646.75539982,0.384197333549333,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.051,110219.238955919,0.414845319906533,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.111,115217.399507849,0.442334599123695,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.171,119651.479801604,0.466721505066376,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.231,123548.037452573,0.488152101410846,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.291,126944.294768081,0.506831106350627,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.351,129883.336688939,0.522995481855173,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.411,132410.359327605,0.536893801082945,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.471,134569.954868735,0.548771315662452,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.531,136404.297352672,0.558859977720607,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.591,137952.045884108,0.567372407662894,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.651,139247.780505577,0.57449879154569,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.711,140321.809069815,0.580405818897612,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.771,141200.215614585,0.585236948775191,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.831,141905.053034485,0.589113469434545,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.891,142454.610942715,0.592135971538745,0,10.31,0.02,10.36,-0.012,10.312
0.714,10.951,142863.712103636,0.594385978501062,0,10.31,0.02,10.36,-0.012,10.312
0.714,11.011,143144.007839926,0.595927571188655,0,10.31,0.02,10.36,-0.012,10.312
0.714,11.071,143304.255218219,0.596808912410076,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.511,40514.7199780427,0.0314788864011383,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.571,47435.7268886352,0.0695435882954615,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.631,54696.3780045402,0.10947629228722,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.691,62148.5337243631,0.150462248465213,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.751,69633.7693699898,0.191630140238803,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.811,76996.5759848418,0.232124687133555,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.871,84096.7111053953,0.271174572542518,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.931,90818.6385496402,0.308144361422348,0,10.31,0.02,10.36,-0.012,10.312
0.754,9.991,97076.8786815935,0.342563926101774,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.051,102817.149015354,0.374134719466103,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.111,108014.034219798,0.402716960264539,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.171,112666.377770602,0.428304287753012,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.231,116791.632130573,0.450992688368569,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.291,120420.171577694,0.470949216970649,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.351,123590.225828356,0.488384132380952,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.411,126343.760294562,0.503528239295723,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.471,128723.376424431,0.516615840533014,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.531,130770.148399497,0.52787283912917,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.591,132522.236277013,0.537509110789042,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.651,134014.095762195,0.545714157728784,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.711,135276.117562285,0.552655125166779,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.771,136334.556996941,0.558476414189293,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.831,137211.645989382,0.563300297688233,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.891,137925.808714579,0.567228106400148,0,10.31,0.02,10.36,-0.012,10.312
0.754,10.951,138491.926508678,0.570341685876057,0,10.31,0.02,10.36,-0.012,10.312
0.754,11.011,138921.616665378,0.572704929827841,0,10.31,0.02,10.36,-0.012,10.312
0.754,11.071,139223.503998196,0.574365273687893,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.511,34791.1603682792,0,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.571,41272.430363475,0.035646201983438,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.631,48164.9834479606,0.0735544112716262,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.691,55331.759490457,0.11297081370051,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.751,62619.6221002227,0.153053177621133,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.811,69872.1365867664,0.192941131134376,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.871,76942.4993577232,0.231827272217299,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.931,83704.3684998731,0.269016735610325,0,10.31,0.02,10.36,-0.012,10.312
0.794,9.991,90059.0284682105,0.303966597741562,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.051,95938.3372399566,0.336302085717839,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.111,101303.862265959,0.365811825161781,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.171,106143.233168353,0.392427780489578,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.231,110464.943644129,0.416196666008564,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.291,114292.706552298,0.437248899578597,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.351,117660.160308358,0.455769488421117,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.411,120606.384718251,0.471973366747654,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.471,123172.400032936,0.486086140982894,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.531,125398.628659566,0.498330129482833,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.591,127323.191255185,0.508914991255923,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.651,128980.866955147,0.518032007345004,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.711,130402.547214046,0.525851077018407,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.771,131615.034263077,0.532519609309778,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.831,132641.064871953,0.538162653705752,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.891,133499.469962703,0.542883778002558,0,10.31,0.02,10.36,-0.012,10.312
0.794,10.951,134205.406793793,0.54676634529064,0,10.31,0.02,10.36,-0.012,10.312
0.794,11.011,134770.621635999,0.549874958640224,0,10.31,0.02,10.36,-0.012,10.312
0.794,11.071,135203.71722247,0.552256932044346,0,10.31,0.02,10.36,-0.012,10.312
